,pruning threshold,stopping probability,tile drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1013,2.3361,0.005,0.08906,0.03,0.5,0.8,1.0,0.3,2.9663,15.0,1.8479499999999998,Tile dropping,learning,23,4,3.0,
1014,3.0806,0.0041667,0.2,0.035265,1.0,0.8,1.0,0.3,3.5,20.0,1.89411,Tile dropping,learning,23,5,3.0,
1015,1.8098,0.001,0.066667,0.02,0.25,0.77822,1.1073,0.3,5.0,30.0,1.5653599999999999,Tile dropping,learning,23,1,4.0,
1016,4.4955,0.0061226,0.10389,0.01,0.97569,0.825,1.0278,0.28194,3.5625,19.778,1.6558700000000002,Tile dropping,learning,23,2,4.0,
1017,4.0084,0.001,0.094147,0.019958,1.0018,0.5375,1.0021,0.21528,2.4963,15.017,1.6878,Tile dropping,learning,23,3,4.0,
1018,3.4346,0.001,0.15002,0.01,0.91964,0.65361,1.0256,0.012785,2.4553,15.204,1.8854600000000001,Tile dropping,learning,23,4,4.0,
1019,2.8389,0.004,0.10556,0.01,0.9794,0.59726,1.0,0.5,2.5,15.0,1.89,Tile dropping,learning,23,5,4.0,
1020,2.4626,0.001,0.0,0.01,0.93691,0.28524,0.99277,0.65944,2.5127,16.743,1.74734,Tile dropping,learning,23,1,5.0,
1021,4.6379,0.005271,0.13785,0.01,0.91653,0.23207,1.1186,0.32991,3.4179,14.708,1.8263499999999997,Tile dropping,learning,23,2,5.0,
1022,3.5957,0.001,0.19996,0.019998,0.9999,0.617,0.99989,0.60007,3.4996,14.999,1.8055599999999998,Tile dropping,learning,23,3,5.0,
1023,9.5492,0.001,0.090753,0.02742,0.92723,0.74195,1.0645,0.54838,2.6129,15.516,1.68778,Tile dropping,learning,23,4,5.0,
1024,3.0997,0.002442,0.066143,0.039775,0.77399,0.28481,1.2578,0.45637,2.9266,22.505,1.2729599999999999,Tile dropping,learning,23,5,5.0,
1025,3.0,0.0052778,0.096785,0.022188,0.25,0.8,1.0,0.3,3.3334,15.0,1.74318,Tile dropping,learning,24,1,1.0,
1026,4.2858,0.001,0.10234,0.017917,0.25,0.85139,1.4933,0.11811,3.4063,14.667,1.47522,Tile dropping,learning,24,2,1.0,
1027,9.1194,0.0016667,0.098704,0.019733,0.37291,0.51667,1.2137,-0.013928,3.625,16.333,1.67605,Tile dropping,learning,24,3,1.0,
1028,2.8711,0.0014944,0.19515,0.01,1.0,0.80001,1.1662,0.5,3.5,20.0,1.60066,Tile dropping,learning,24,4,1.0,
1029,2.0708,0.0013317,0.10139,0.020226,0.8541,0.80625,1.0116,0.60577,3.5227,20.049,2.13935,Tile dropping,learning,24,5,1.0,
1030,5.6724,0.01,0.2,0.02,1.1667,0.8,1.0,0.6,3.5,15.0,1.9490100000000001,Tile dropping,learning,24,1,2.0,
1031,5.0,0.001,0.2,0.021062,1.0,0.8,0.99999,0.3,2.5,15.0,1.8165599999999997,Tile dropping,learning,24,2,2.0,
1032,3.4187,0.0014757,0.083276,0.029973,0.99961,0.30777,1.0007,0.30008,2.501,5.9161,2.04151,Tile dropping,learning,24,3,2.0,
1033,1.4912,0.001,0.1,0.01,0.4226,0.4,1.2576,0.35374,2.4632,20.854,1.78655,Tile dropping,learning,24,4,2.0,
1034,3.4895,0.001,0.03912,0.01,0.88964,0.23336,1.0418,0.86598,1.6039,19.081,2.0815200000000003,Tile dropping,learning,24,5,2.0,
1035,3.0,0.0023333,0.05,0.015,0.375,0.8,1.2427,0.5,2.5,15.0,1.7858699999999998,Tile dropping,learning,24,1,3.0,
1036,3.9206,0.001,0.1,0.01,1.0,0.93333,0.9837,0.3,2.5,15.0,1.69197,Tile dropping,learning,24,2,3.0,
1037,5.1587,0.001,0.17848,0.016371,0.95292,0.77367,1.0538,0.26503,3.3789,15.43,1.9756699999999998,Tile dropping,learning,24,3,3.0,
1038,2.5167,0.001,0.2,0.022038,0.67035,0.8,0.88889,0.3,2.5,10.0,1.68917,Tile dropping,learning,24,4,3.0,
1039,6.0637,0.0037284,0.11414,0.01,0.74712,0.72379,0.91166,0.26377,2.7778,15.0,2.04393,Tile dropping,learning,24,5,3.0,
1040,2.5167,0.0043229,0.15182,0.01,0.63841,1.0667,1.1575,0.66751,2.7604,15.0,1.9474699999999998,Tile dropping,learning,24,1,4.0,
1041,5.0,0.0038331,0.036988,0.01,0.75578,0.8,1.0,0.4,2.5,15.0,1.9671399999999999,Tile dropping,learning,24,2,4.0,
1042,2.939,0.001,0.051652,0.04,0.39348,0.93641,1.4286,0.3,2.5,19.574,2.1512900000000004,Tile dropping,learning,24,3,4.0,
1043,5.0,0.001,0.1,0.019768,1.0,0.8,0.99999,0.3,2.5,15.0,1.6564799999999997,Tile dropping,learning,24,4,4.0,
1044,5.0,0.00187,0.11733,0.02,0.99999,1.0,1.0,0.5,2.1198,15.0,1.6233600000000004,Tile dropping,learning,24,5,4.0,
1045,2.8813,0.0036479,0.13262,0.019201,0.79724,1.5456,1.2085,0.17825,2.6059,14.496,1.41237,Tile dropping,learning,24,1,5.0,
1046,0.1,0.011371,0.12017,0.019976,0.44762,1.3513,1.497,0.32954,4.8355,40.715,1.30709,Tile dropping,learning,24,2,5.0,
1047,2.792,0.001,0.05,0.012887,0.8415,0.8,1.0,0.3,2.5,15.0,1.45342,Tile dropping,learning,24,3,5.0,
1048,0.1,0.0084885,0.05,0.03,0.5,1.3333,1.0,0.5,3.5,15.0,1.5875800000000002,Tile dropping,learning,24,4,5.0,
1049,0.8187,0.0052138,0.0,0.020703,0.5,0.93155,1.057,0.3,2.9223,34.179,1.7860599999999998,Tile dropping,learning,24,5,5.0,
1050,1.3005,0.0059688,0.049493,0.016734,0.49578,0.012396,0.99494,0.54644,3.595,14.776,2.04542,Tile dropping,learning,25,1,1.0,
1051,4.5,0.001,0.1,0.01,0.5,0.16738,1.0667,0.3,3.5,20.615,2.05733,Tile dropping,learning,25,2,1.0,
1052,6.8083,0.001,0.051959,0.0125,1.0602,0.41481,0.8,0.623,2.8944,9.3866,1.72649,Tile dropping,learning,25,3,1.0,
1053,6.7782,0.001,0.14456,0.02,1.0,0.4,0.8,0.71682,3.5,20.0,1.9121400000000002,Tile dropping,learning,25,4,1.0,
1054,5.6778,0.001,0.09858,0.02,0.88556,0.37544,0.8,0.52727,3.3333,15.0,1.58289,Tile dropping,learning,25,5,1.0,
1055,1.4242,0.0049994,0.094433,0.019999,0.64546,0.39995,0.73632,0.98603,2.8468,29.999,1.82215,Tile dropping,learning,25,1,2.0,
1056,3.3821,0.005,0.13333,0.031157,0.44485,0.44444,0.53493,1.141,7.0,26.667,1.83116,Tile dropping,learning,25,2,2.0,
1057,2.9255,0.0044138,0.19603,0.035127,0.49026,0.4313,0.82126,0.48946,7.7291,38.72,1.7326800000000002,Tile dropping,learning,25,3,2.0,
1058,9.7118,0.0028014,0.12003,0.020279,0.58112,0.32727,0.53063,0.78978,4.726,75.156,1.95459,Tile dropping,learning,25,4,2.0,
1059,3.0,0.01,0.1,0.012823,0.58334,0.4,0.8,1.827,7.0,23.059,1.8949799999999999,Tile dropping,learning,25,5,2.0,
1060,3.0,0.001,0.099999,0.02,0.5344,0.46169,0.8,0.5,3.5,20.0,1.5877000000000001,Tile dropping,learning,25,1,3.0,
1061,3.0,0.001,0.083333,0.02,0.45833,0.67382,0.2045,0.3,7.0,15.0,1.54373,Tile dropping,learning,25,2,3.0,
1062,7.4848,0.005,0.13727,0.02,0.5,0.58817,1.0,1.1828,5.2041,13.269,1.67027,Tile dropping,learning,25,3,3.0,
1063,6.8565,0.0030066,4.2886e-06,0.017082,0.61011,0.6687,0.69951,0.89058,6.6717,8.0652,1.8807500000000001,Tile dropping,learning,25,4,3.0,
1064,2.4361,0.0035092,0.085135,0.01,0.80462,0.79933,0.68429,0.59961,4.1105,15.006,1.7694499999999997,Tile dropping,learning,25,5,3.0,
1065,2.3717,0.001741,0.099999,0.01,0.5,0.49273,1.0,0.43166,3.5,20.0,1.7416400000000003,Tile dropping,learning,25,1,4.0,
1066,2.1324,0.0023333,0.1,0.02,0.509,0.29918,0.8,0.5,7.0,27.103,1.7202600000000001,Tile dropping,learning,25,2,4.0,
1067,1.388,0.0076634,0.1,0.02,0.52271,0.8,0.7358,0.61787,7.0,180.0,2.13018,Tile dropping,learning,25,3,4.0,
1068,3.4274,0.001,0.072268,0.01,0.34408,0.38196,0.65775,0.66675,3.498,14.794,1.49343,Tile dropping,learning,25,4,4.0,
1069,2.5554,0.001,0.099965,0.01,0.49966,0.40129,0.89881,0.6012,5.8625,30.015,1.48814,Tile dropping,learning,25,5,4.0,
1070,3.8927,0.001,0.10979,0.01462,0.3876,0.38764,0.80002,0.42463,5.5555,21.405,1.86389,Tile dropping,learning,25,1,5.0,
1071,3.0,0.0031165,0.10715,0.01,0.76624,0.54581,0.88888,0.6,3.9207,30.0,1.58346,Tile dropping,learning,25,2,5.0,
1072,3.3978,0.001,0.1,0.01,0.7465,0.8,0.8,0.6,4.6667,30.0,1.75979,Tile dropping,learning,25,3,5.0,
1073,4.1033,0.001,0.083333,0.02918,0.50436,0.8,1.037,0.3,3.5,20.0,1.68844,Tile dropping,learning,25,4,5.0,
1074,2.8375,0.001,0.070776,0.01,1.0729,0.56101,0.875,0.63998,3.3125,40.875,2.0082,Tile dropping,learning,25,5,5.0,
1075,0.89205,0.001,0.096473,0.020325,0.53798,1.0489,0.96621,0.15148,5.7431,20.732,1.62567,Tile dropping,learning,26,1,1.0,
1076,1.0667,0.0033919,0.1,0.01,0.69241,1.3957,0.8,0.33333,3.5,30.0,1.51648,Tile dropping,learning,26,2,1.0,
1077,3.0,0.0024752,0.1,0.01,0.7211,1.1582,1.0,0.3,5.0,74.137,1.50662,Tile dropping,learning,26,3,1.0,
1078,2.286,0.005,0.1,0.01,0.6414,1.0991,1.0,0.3,7.0,240.0,1.42823,Tile dropping,learning,26,4,1.0,
1079,0.96443,0.0047148,0.075883,0.015001,0.4996,1.1466,0.84706,0.29992,3.638,69.999,1.1870699999999998,Tile dropping,learning,26,5,1.0,
1080,2.0318,0.001,0.20052,0.01,0.49871,1.5035,1.5671,0.036262,4.6328,33.972,1.4924899999999999,Tile dropping,learning,26,1,2.0,
1081,1.55,0.0066667,0.2,0.023333,0.5,1.4558,0.88889,0.33333,4.2821,30.0,1.4613999999999998,Tile dropping,learning,26,2,2.0,
1082,3.0,0.001,0.15,0.02,0.668,1.6,1.1111,0.4,5.0,30.0,1.47024,Tile dropping,learning,26,3,2.0,
1083,2.5167,0.001,0.2,0.03,1.0,2.0,0.88889,0.1724,3.5,20.0,1.50243,Tile dropping,learning,26,4,2.0,
1084,2.3381,0.0049824,0.20741,0.019974,0.5002,1.9973,0.81723,-0.001343,5.0047,29.99,1.7436999999999998,Tile dropping,learning,26,5,2.0,
1085,1.1684,0.0098539,0.098376,0.020162,0.49594,1.6007,0.80731,0.29472,4.9858,30.065,1.5555499999999998,Tile dropping,learning,26,1,3.0,
1086,9.975,0.0055,0.18356,0.01,0.25,1.9499,1.5,0.34483,4.602,17.822,1.79451,Tile dropping,learning,26,2,3.0,
1087,4.9783,0.001,0.20328,0.025899,0.75077,1.2831,0.74618,0.09036,3.2716,18.354,1.56326,Tile dropping,learning,26,3,3.0,
1088,0.1,0.0041875,0.21709,0.02,0.45833,1.3333,1.0,0.3,6.6666,32.072,1.7037799999999996,Tile dropping,learning,26,4,3.0,
1089,0.69066,0.01,0.2,0.02,0.5,1.4766,0.8,0.26978,3.6247,15.0,1.8544100000000001,Tile dropping,learning,26,5,3.0,
1090,3.0541,0.001,0.076038,0.01,0.37073,1.9722,0.82725,0.61806,4.9514,14.778,1.5544599999999997,Tile dropping,learning,26,1,4.0,
1091,4.1947,0.001,0.13866,0.01,0.42704,2.0,1.3333,0.0,3.8034,15.0,1.6454799999999998,Tile dropping,learning,26,2,4.0,
1092,0.43887,0.0029388,0.10029,0.02123,0.37388,1.6078,1.2328,0.45132,5.4137,23.083,1.26329,Tile dropping,learning,26,3,4.0,
1093,4.1406,0.001,0.19902,0.01,0.3882,2.4332,1.2373,0.61276,7.9746,26.533,1.7077800000000003,Tile dropping,learning,26,4,4.0,
1094,3.0009,0.0038985,0.12442,0.014995,0.25,1.5081,0.71683,0.19354,3.501,13.694,1.3404900000000002,Tile dropping,learning,26,5,4.0,
1095,7.4812,0.001,0.10077,0.02,0.84421,1.6576,1.2619,0.3,3.5,10.0,1.55364,Tile dropping,learning,26,1,5.0,
1096,4.0267,0.0014444,0.2,0.017784,1.0169,1.6985,0.99075,0.3,2.9694,15.0,1.3865500000000002,Tile dropping,learning,26,2,5.0,
1097,3.3112,0.001,0.19984,0.01,1.0009,2.0695,0.81403,0.29988,3.3315,15.009,1.60758,Tile dropping,learning,26,3,5.0,
1098,3.4245,0.0043635,0.15381,0.026388,1.0287,1.9678,0.92942,-0.050642,2.869,13.661,1.77587,Tile dropping,learning,26,4,5.0,
1099,3.0,0.0048565,0.21111,0.02,0.99999,1.9791,1.0,0.008193,2.5,15.0,1.65714,Tile dropping,learning,26,5,5.0,
1100,7.586,0.001,0.12123,0.03,1.3705,0.8,1.0,0.3,2.5,30.0,1.73428,Tile dropping,learning,27,1,1.0,
1101,8.0002,0.0037574,0.05,0.031666,1.0,0.7779,1.3827,0.5,2.5,77.496,1.4696200000000001,Tile dropping,learning,27,2,1.0,
1102,8.6409,0.0059214,0.094241,0.02247,1.0062,0.79181,0.99089,0.40592,2.5159,9.9499,1.9155000000000002,Tile dropping,learning,27,3,1.0,
1103,9.209,0.001,0.12218,0.016767,0.94608,0.81207,1.0651,0.59052,2.8378,15.882,1.3243200000000002,Tile dropping,learning,27,4,1.0,
1104,10.0,0.001,0.066667,0.03,1.7836,0.51551,1.0,0.3,2.5,15.0,2.2957000000000005,Tile dropping,learning,27,5,1.0,
1105,10.0,0.001,0.071401,0.01714,1.2431,1.0374,1.143,0.20705,2.6644,13.856,1.3040599999999998,Tile dropping,learning,27,1,2.0,
1106,4.8512,0.001,0.0,0.02,0.99999,0.8,1.3333,0.4,2.5,10.0,1.83796,Tile dropping,learning,27,2,2.0,
1107,4.7185,0.001,0.070683,0.03,1.1124,1.1475,1.1395,0.3,2.5,15.0,1.4628999999999999,Tile dropping,learning,27,3,2.0,
1108,7.3563,0.001,0.033348,0.057675,1.523,1.0667,1.0,0.3,2.5,15.0,1.5586799999999998,Tile dropping,learning,27,4,2.0,
1109,3.7391,0.001,0.087738,0.014535,1.0004,1.0366,1.0437,0.32946,2.5322,15.004,1.48757,Tile dropping,learning,27,5,2.0,
1110,3.0542,0.005,0.0,0.02,1.0,0.8,0.99999,0.35198,2.5,14.767,1.9427600000000003,Tile dropping,learning,27,1,3.0,
1111,5.0269,0.0033704,0.060493,0.018646,1.5113,0.78511,1.1117,0.23637,2.038,15.006,1.3621900000000002,Tile dropping,learning,27,2,3.0,
1112,5.3333,0.001,0.0,0.022002,1.0,0.8,1.5,0.5,2.9197,13.333,1.69052,Tile dropping,learning,27,3,3.0,
1113,9.298,0.0041155,0.093961,0.019396,1.2743,0.82718,2.0302,0.31543,3.3862,30.242,1.6842200000000003,Tile dropping,learning,27,4,3.0,
1114,5.9999,0.001,0.1,0.03,1.557,0.95572,0.86879,0.3,2.5,15.0,1.5389499999999998,Tile dropping,learning,27,5,3.0,
1115,5.2538,0.001,0.027323,0.031158,1.0391,0.47923,1.3216,0.34434,2.5205,20.083,1.5354300000000003,Tile dropping,learning,27,1,4.0,
1116,3.6877,0.001,0.062251,0.03,1.0428,0.8,1.1258,0.4,2.2677,8.6419,1.40854,Tile dropping,learning,27,2,4.0,
1117,4.3579,0.001,0.050589,0.024897,1.0426,0.73551,1.4161,0.21048,2.5506,12.735,1.64708,Tile dropping,learning,27,3,4.0,
1118,4.1894,0.001,0.2,0.021855,1.0491,0.8,1.4611,0.4,4.2055,30.0,1.5692,Tile dropping,learning,27,4,4.0,
1119,3.1314,0.001,0.019927,0.01,1.0555,0.63598,1.15,0.14699,2.2375,7.3416,1.4155900000000001,Tile dropping,learning,27,5,4.0,
1120,10.0,0.005,0.094354,0.01,1.491,0.8,1.5,1.768,3.5,20.0,1.46841,Tile dropping,learning,27,1,5.0,
1121,3.1672,0.001,0.0,0.01,1.1667,0.8,1.0,0.4,2.0646,30.0,1.4181000000000001,Tile dropping,learning,27,2,5.0,
1122,9.9999,0.001,0.0,0.015843,1.0,0.88889,1.5,0.21667,2.5,15.0,1.88961,Tile dropping,learning,27,3,5.0,
1123,10.0,0.001,0.036549,0.026195,1.2067,0.76238,0.9582,0.50407,2.4783,8.0136,1.23446,Tile dropping,learning,27,4,5.0,
1124,6.3037,0.001,0.033333,0.02,1.1667,0.8,1.0,0.3,2.1298,15.0,1.62012,Tile dropping,learning,27,5,5.0,
1125,5.2458,0.0047401,0.16667,0.021667,1.0729,1.2696,0.725,0.53797,3.3125,14.333,1.57468,Tile dropping,learning,28,1,1.0,
1126,9.9999,0.001,0.099999,0.020725,1.0,0.8,1.4064,0.4,3.8603,15.0,1.61507,Tile dropping,learning,28,2,1.0,
1127,2.9169,0.001,0.19111,0.01,0.88047,0.94621,1.0641,0.36899,3.1425,7.6958,1.45554,Tile dropping,learning,28,3,1.0,
1128,2.8022,0.001,0.10054,0.025559,0.25,0.9678,2.2171,0.28133,5.3085,19.176,1.55139,Tile dropping,learning,28,4,1.0,
1129,4.3895,0.001,0.035878,0.02,0.97515,0.8,1.0,0.3,2.5,15.0,1.7207899999999998,Tile dropping,learning,28,5,1.0,
1130,3.0,0.001,0.0,0.01,0.99917,1.1693,1.0,0.49561,3.2437,15.0,1.60791,Tile dropping,learning,28,1,2.0,
1131,7.2348,0.001,0.039103,0.01,1.2267,1.0,1.0193,0.41954,2.3482,5.4185,1.3701500000000002,Tile dropping,learning,28,2,2.0,
1132,3.5403,0.0016667,0.094445,0.02,0.875,1.0667,1.0,0.3,2.941,15.0,1.31084,Tile dropping,learning,28,3,2.0,
1133,6.8139,0.001,0.12703,0.024935,1.2182,1.5778,1.0416,0.35555,3.3592,16.834,1.23567,Tile dropping,learning,28,4,2.0,
1134,2.5167,0.0027099,0.0,0.01,1.0,0.8,1.0,0.25858,2.5,15.0,1.39607,Tile dropping,learning,28,5,2.0,
1135,2.6456,0.001,0.096977,0.011591,0.40824,0.45976,1.1835,0.41912,4.9695,10.983,1.1891500000000002,Tile dropping,learning,28,1,3.0,
1136,3.0,0.001,0.1,0.01,0.94883,1.0667,0.73094,0.3,3.0726,26.667,1.49184,Tile dropping,learning,28,2,3.0,
1137,2.9028,0.001,0.049358,0.019828,0.49679,1.0855,1.0724,-0.0032093,3.4905,150.58,1.90042,Tile dropping,learning,28,3,3.0,
1138,8.0009,0.001,0.10548,0.01,0.86701,1.067,0.99995,0.50016,3.6918,15.004,1.22875,Tile dropping,learning,28,4,3.0,
1139,2.1566,0.001,0.1,0.02,0.51254,0.8,0.99999,0.68381,3.8974,35.988,1.41562,Tile dropping,learning,28,5,3.0,
1140,3.0009,0.001,0.09991,0.019991,0.45852,0.8004,0.71713,0.29971,2.4992,15.004,1.72804,Tile dropping,learning,28,1,4.0,
1141,3.0,0.001,0.1,0.017429,0.52319,0.73405,0.8,0.3,3.5,15.0,1.6392699999999998,Tile dropping,learning,28,2,4.0,
1142,10.0,0.001,0.076356,0.01,0.56499,0.95179,0.99999,0.33333,3.1667,14.39,1.76256,Tile dropping,learning,28,3,4.0,
1143,3.1191,0.0013005,0.074064,0.019194,0.91005,0.71537,0.82221,0.59857,3.0159,29.956,1.53844,Tile dropping,learning,28,4,4.0,
1144,8.2294,0.001,0.089842,0.01,1.002,0.80422,0.56201,0.39695,2.5082,29.963,1.6473100000000003,Tile dropping,learning,28,5,4.0,
1145,3.0,0.001,0.083333,0.020844,1.0,0.47729,1.0,0.3,3.3333,13.333,1.2412800000000002,Tile dropping,learning,28,1,5.0,
1146,3.6977,0.0018747,0.12169,0.01,1.0341,0.87391,1.1056,0.57919,3.5617,12.219,1.6977,Tile dropping,learning,28,2,5.0,
1147,4.203,0.001,0.09585,0.01,1.0051,0.7947,0.99411,0.29623,3.3436,30.047,1.6889299999999998,Tile dropping,learning,28,3,5.0,
1148,3.0,0.001,0.05,0.02,0.76524,0.4721,0.8,0.42362,3.5,10.0,1.67532,Tile dropping,learning,28,4,5.0,
1149,5.3687,0.001,0.075,0.01375,0.85988,0.53398,0.84371,0.31875,4.3253,18.688,1.5582200000000002,Tile dropping,learning,28,5,5.0,
1150,5.7969,0.01477,0.10197,0.040055,0.79886,0.2006,0.57246,0.74086,3.0397,21.486,2.1911300000000002,Tile dropping,learning,29,1,1.0,
1151,2.3143,0.0076803,0.23499,0.01,0.50529,0.32856,0.7404,0.73182,2.846,14.022,2.38752,Tile dropping,learning,29,2,1.0,
1152,2.5167,0.0105,0.22336,0.02,0.25,0.37984,0.99999,0.6,5.0,8.5824,2.1734099999999996,Tile dropping,learning,29,3,1.0,
1153,2.5527,0.02322,0.20834,0.022317,0.79493,0.59564,0.98253,1.1802,3.2794,14.721,2.8309699999999998,Tile dropping,learning,29,4,1.0,
1154,4.999,0.019997,0.30001,0.01,1.0003,0.47745,0.80029,1.1627,4.9994,14.997,2.10408,Tile dropping,learning,29,5,1.0,
1155,4.3985,0.0036558,0.31498,0.020185,0.45557,0.60375,1.0167,0.32531,3.4792,15.074,2.15705,Tile dropping,learning,29,1,2.0,
1156,6.0,0.0016666,0.37062,0.01,0.76225,0.8,1.0,0.4,5.0,22.211,2.4131,Tile dropping,learning,29,2,2.0,
1157,2.976,0.0074793,0.28599,0.019968,1.0569,0.44515,1.001,0.59897,3.1061,8.5362,2.31575,Tile dropping,learning,29,3,2.0,
1158,1.698,0.002,0.34667,0.031663,0.5,0.4,1.0,0.5,4.6667,10.0,2.04463,Tile dropping,learning,29,4,2.0,
1159,2.705,0.011896,0.33085,0.010753,0.35789,0.55934,1.0055,0.32623,6.4351,14.137,2.4913499999999997,Tile dropping,learning,29,5,2.0,
1160,3.0,0.001,0.1,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.4856200000000002,Tile dropping,learning,29,1,3.0,
1161,5.0,0.001,0.2,0.032347,1.1667,0.95107,1.0,0.4,2.5,15.0,2.2933700000000004,Tile dropping,learning,29,2,3.0,
1162,7.247,0.001,0.1957,0.01,0.80563,0.775,2.0278,0.30523,5.0486,14.778,2.33756,Tile dropping,learning,29,3,3.0,
1163,2.9993,0.001,0.19989,0.026529,0.99963,0.79997,1.0004,0.41196,2.4993,15.003,1.81636,Tile dropping,learning,29,4,3.0,
1164,3.0,0.001,0.2,0.02,1.0,1.0667,1.0,0.3,2.5,7.4473,2.0235999999999996,Tile dropping,learning,29,5,3.0,
1165,1.211,0.001,0.10482,0.01,0.41335,1.104,1.499,0.21493,4.2237,14.265,1.58085,Tile dropping,learning,29,1,4.0,
1166,1.9849,0.001,0.063408,0.01,0.50163,1.0948,1.5317,0.014484,3.0585,12.383,2.0442,Tile dropping,learning,29,2,4.0,
1167,1.6852,0.005,0.1,0.03,0.5,1.0714,1.2109,0.18247,3.5,15.0,1.60291,Tile dropping,learning,29,3,4.0,
1168,3.7091,0.001,0.1,0.015,0.73101,0.97703,1.1486,0.33333,3.0952,20.835,1.3696000000000002,Tile dropping,learning,29,4,4.0,
1169,1.3016,0.0072222,0.14288,0.01,0.42057,1.25,1.5,0.61635,2.7937,34.75,1.52114,Tile dropping,learning,29,5,4.0,
1170,3.416,0.0070869,0.18123,0.02,0.75333,0.76945,1.0,0.6,3.3333,15.0,1.8625300000000002,Tile dropping,learning,29,1,5.0,
1171,1.9584,0.0054012,0.10411,0.030371,0.25,0.92319,1.4826,0.43433,4.5268,15.0,1.7387300000000003,Tile dropping,learning,29,2,5.0,
1172,0.89969,0.010003,0.19177,0.041442,0.38141,1.111,1.0359,0.30004,3.4997,13.334,1.68428,Tile dropping,learning,29,3,5.0,
1173,3.0,0.005,0.2,0.011666,1.0,0.8,1.0,0.5,2.8333,13.333,2.33574,Tile dropping,learning,29,4,5.0,
1174,0.91647,0.0053469,0.0,0.020002,0.3303,0.69327,1.1887,0.29992,2.4998,15.0,1.5531599999999999,Tile dropping,learning,29,5,5.0,
1175,3.1107,0.001,0.1,0.011111,0.89707,1.8341,1.0462,0.25265,2.8491,15.0,1.40097,Tile dropping,learning,30,1,1.0,
1176,2.9248,0.0073827,0.16839,0.017588,0.93011,1.8621,1.0951,0.4,2.6036,8.8008,1.7357099999999999,Tile dropping,learning,30,2,1.0,
1177,6.6708,0.001,0.016204,0.05,0.82496,1.5202,1.5808,0.36528,2.6458,15.667,1.74859,Tile dropping,learning,30,3,1.0,
1178,3.0317,0.001,0.17485,0.022624,0.99378,2.1165,0.79538,0.37019,2.509,12.815,1.40002,Tile dropping,learning,30,4,1.0,
1179,0.88387,0.00272,0.076165,0.01,0.40055,1.6809,1.3089,0.19922,3.3935,127.21,1.5356100000000001,Tile dropping,learning,30,5,1.0,
1180,3.0,0.001,0.12377,0.01,0.5,1.4849,1.0,0.3,3.5,15.0,1.5478,Tile dropping,learning,30,1,2.0,
1181,2.5168,0.001,0.099996,0.022382,0.58338,1.4003,0.8502,0.31054,3.3335,36.665,1.63933,Tile dropping,learning,30,2,2.0,
1182,4.4303,0.001,0.1,0.02,0.6773,0.9345,1.1111,0.3,2.5,15.0,1.57847,Tile dropping,learning,30,3,2.0,
1183,5.4905,0.001,0.090586,0.017505,0.84632,1.6041,1.1543,0.59406,3.6071,15.998,1.44124,Tile dropping,learning,30,4,2.0,
1184,3.0001,0.00217,0.09133,0.02,0.53632,1.4021,1.0057,0.37025,3.5,17.037,1.6158800000000002,Tile dropping,learning,30,5,2.0,
1185,9.9999,0.001,0.1,0.01,0.5,0.8,1.4631,0.30673,2.5,180.0,1.5015800000000001,Tile dropping,learning,30,1,3.0,
1186,2.5167,0.001,0.16986,0.01,1.0,1.0783,1.0,0.3,2.5,15.0,1.9049300000000002,Tile dropping,learning,30,2,3.0,
1187,7.0609,0.0030335,0.076993,0.020556,0.98963,0.775,1.0278,0.28194,2.4514,15.222,1.5014,Tile dropping,learning,30,3,3.0,
1188,3.1511,0.001,0.083441,0.016108,0.96633,1.1185,0.97502,0.33893,2.3527,15.2,1.7893999999999999,Tile dropping,learning,30,4,3.0,
1189,3.1893,0.001,0.11655,0.01,1.0,1.1631,0.99997,0.41564,2.5,14.999,1.6782700000000002,Tile dropping,learning,30,5,3.0,
1190,3.0,0.001,0.2,0.01,0.51981,1.1183,1.2475,0.17642,2.5,15.0,1.48778,Tile dropping,learning,30,1,4.0,
1191,5.6994,0.001,0.099999,0.019809,0.71508,1.2,0.96201,0.3,2.2892,15.0,1.44792,Tile dropping,learning,30,2,4.0,
1192,3.0,0.0021199,0.14358,0.022864,0.74207,0.8,1.0,0.3,2.5,15.0,1.69255,Tile dropping,learning,30,3,4.0,
1193,4.0406,0.0049926,0.15583,0.020018,0.50046,1.4021,1.5004,0.3006,3.6129,29.992,1.91343,Tile dropping,learning,30,4,4.0,
1194,4.4817,0.0019529,0.1,0.027546,0.86388,0.8,1.0,0.3,2.5,15.0,1.5596700000000001,Tile dropping,learning,30,5,4.0,
1195,2.6991,0.005,0.1,0.03,0.96613,0.8,1.0,0.37329,2.5,15.0,1.55284,Tile dropping,learning,30,1,5.0,
1196,2.3773,0.0037159,0.10556,0.015708,0.94051,0.8,0.99999,0.3,2.5,15.0,1.4000100000000002,Tile dropping,learning,30,2,5.0,
1197,3.1003,0.001,0.099999,0.02,0.97951,1.0,1.0,0.45905,2.5,15.0,1.8554300000000001,Tile dropping,learning,30,3,5.0,
