,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1473,3.3926,0.0057229,0.22084,0.02,0.88083,0.4245,1.0,2.5,14.631,1.97045,No unconnected 2-in-a-row,time pressure,19,4,,5.0
1474,4.1922,0.0091292,0.22564,0.020096,0.99278,-0.18133,1.1198,3.3477,13.392,2.1961799999999996,No unconnected 2-in-a-row,time pressure,19,5,,5.0
1475,9.9999,0.01,0.2,0.02,0.79053,0.4,1.0667,3.3333,15.0,2.27982,No unconnected 2-in-a-row,time pressure,19,1,,10.0
1476,3.0,0.0093784,0.25217,0.03,0.43099,0.44815,1.5,4.8373,40.0,1.72895,No unconnected 2-in-a-row,time pressure,19,2,,10.0
1477,5.006,0.001,0.17582,0.020988,1.0,0.43439,0.73494,2.5436,14.674,2.11443,No unconnected 2-in-a-row,time pressure,19,3,,10.0
1478,3.0,0.01,0.2,0.02,0.5,0.4,1.0,2.5,10.0,2.04204,No unconnected 2-in-a-row,time pressure,19,4,,10.0
1479,10.0,0.0095,0.23333,0.02,1.0,0.60761,1.0,2.5,10.0,2.03106,No unconnected 2-in-a-row,time pressure,19,5,,10.0
1480,3.0,0.001,0.22522,0.01,1.0165,0.63316,0.8,3.3333,11.492,2.30711,No unconnected 2-in-a-row,time pressure,19,1,,20.0
1481,3.2528,0.0035748,0.29795,0.02003,0.44774,0.35694,0.90656,3.4444,13.146,1.9791,No unconnected 2-in-a-row,time pressure,19,2,,20.0
1482,4.212,0.01,0.1,0.02,0.63228,0.8,1.0,3.5,15.0,1.70392,No unconnected 2-in-a-row,time pressure,19,3,,20.0
1483,3.65,0.0046063,0.094444,0.02,0.8178,0.66668,1.0,2.7778,15.0,1.8518900000000003,No unconnected 2-in-a-row,time pressure,19,4,,20.0
1484,5.1715,0.010223,0.2,0.02,0.76744,0.8,1.1183,3.5,15.0,1.8305500000000001,No unconnected 2-in-a-row,time pressure,19,5,,20.0
1485,3.7766,0.0055,0.45431,0.026782,1.1285,0.7,0.83333,2.8857,13.667,3.0851599999999997,No unconnected 2-in-a-row,time pressure,20,1,,5.0
1486,7.0,0.46534,0.55,0.02,1.0,0.8,0.55154,5.0,30.0,2.30045,No unconnected 2-in-a-row,time pressure,20,2,,5.0
1487,1.2265,0.01001,0.6931,0.01,1.0005,0.70772,0.37843,3.6019,19.995,2.83662,No unconnected 2-in-a-row,time pressure,20,3,,5.0
1488,7.0,0.24,0.32232,0.01,1.0,0.8,0.61536,2.5,15.0,2.58071,No unconnected 2-in-a-row,time pressure,20,4,,5.0
1489,10.0,0.25133,0.3,0.023233,1.0,0.8,1.0,3.4744,20.0,2.9856500000000006,No unconnected 2-in-a-row,time pressure,20,5,,5.0
1490,5.0561,0.056087,0.66667,0.022429,1.0089,0.8,0.46259,2.5926,15.0,2.9834400000000003,No unconnected 2-in-a-row,time pressure,20,1,,10.0
1491,6.4776,0.12811,0.21363,0.033987,0.47253,0.83029,0.50705,2.4404,15.273,3.29696,No unconnected 2-in-a-row,time pressure,20,2,,10.0
1492,5.3389,0.11249,0.19969,0.01,1.0549,0.80069,1.0008,2.5014,29.994,2.7013800000000003,No unconnected 2-in-a-row,time pressure,20,3,,10.0
1493,5.12,0.027186,0.70401,0.020549,0.97538,0.92938,0.69178,2.3451,13.85,2.6740900000000005,No unconnected 2-in-a-row,time pressure,20,4,,10.0
1494,10.0,0.099479,0.29871,0.019938,1.0013,0.39795,0.99712,4.9961,15.018,2.85067,No unconnected 2-in-a-row,time pressure,20,5,,10.0
1495,2.5167,0.02,0.29077,0.02,0.5,0.4817,0.43665,1.5,20.0,3.0239200000000004,No unconnected 2-in-a-row,time pressure,20,1,,20.0
1496,10.0,0.014702,0.2718,0.018889,0.25,0.50665,0.5777,2.7778,-107.09,2.6746299999999996,No unconnected 2-in-a-row,time pressure,20,2,,20.0
1497,5.3092,0.025089,0.28976,0.020119,0.80365,0.55708,0.59804,2.1073,13.205,2.62976,No unconnected 2-in-a-row,time pressure,20,3,,20.0
1498,1.8364,0.013488,0.30421,0.019555,0.50408,0.418,0.4759,1.4772,7.8665,2.7102500000000003,No unconnected 2-in-a-row,time pressure,20,4,,20.0
1499,7.4964,0.01,0.30579,0.02,0.25,0.8,0.92374,2.5,-70.913,2.7422,No unconnected 2-in-a-row,time pressure,20,5,,20.0
1500,6.0,0.005,0.2,0.02,1.0,0.8,1.0,2.5,15.0,2.49121,No unconnected 2-in-a-row,time pressure,21,1,,5.0
1501,5.1708,0.0087482,0.2,0.02,0.72569,0.8,1.0,4.2269,15.0,2.1485699999999994,No unconnected 2-in-a-row,time pressure,21,2,,5.0
1502,2.7924,0.006482,0.22047,0.016091,0.82899,0.6241,0.80456,2.842,13.436,1.9095600000000004,No unconnected 2-in-a-row,time pressure,21,3,,5.0
1503,5.6005,0.005,0.2135,0.055556,1.0937,0.8,0.79995,2.7778,8.7363,1.7202899999999999,No unconnected 2-in-a-row,time pressure,21,4,,5.0
1504,4.7929,0.019165,0.093455,0.015,1.0556,0.8,0.85772,3.8388,30.0,1.99757,No unconnected 2-in-a-row,time pressure,21,5,,5.0
1505,6.5946,0.001,0.27194,0.028369,1.0,1.0335,1.0,2.5,15.0,1.8288,No unconnected 2-in-a-row,time pressure,21,1,,10.0
1506,5.0,0.001,0.2,0.019444,1.0,0.8,0.8,2.5,7.4884,2.06173,No unconnected 2-in-a-row,time pressure,21,2,,10.0
1507,4.3165,0.001,0.14828,0.024825,0.8753,0.8,1.0,2.5,15.0,1.7698399999999999,No unconnected 2-in-a-row,time pressure,21,3,,10.0
1508,7.4385,0.0099379,0.36572,0.03,0.76819,0.88953,1.3333,3.7037,20.0,1.6119499999999998,No unconnected 2-in-a-row,time pressure,21,4,,10.0
1509,10.0,0.0052435,0.28341,0.01,0.98402,0.82488,1.0276,2.7711,16.888,1.86525,No unconnected 2-in-a-row,time pressure,21,5,,10.0
1510,7.0,0.001,0.25217,0.02,0.92584,0.8,1.0,3.6212,15.0,1.8075200000000002,No unconnected 2-in-a-row,time pressure,21,1,,20.0
1511,5.4888,0.001,0.3,0.022759,0.74016,0.53043,0.99999,5.0,65.487,1.4736699999999998,No unconnected 2-in-a-row,time pressure,21,2,,20.0
1512,6.9956,0.001,0.15793,0.019977,1.0,0.53951,0.95556,2.6852,15.0,1.8897599999999997,No unconnected 2-in-a-row,time pressure,21,3,,20.0
1513,5.2211,0.005,0.2,0.01,0.86764,0.8,0.99999,2.5,15.0,1.96938,No unconnected 2-in-a-row,time pressure,21,4,,20.0
1514,5.0,0.0079381,0.2,0.02,1.0,0.8,1.0,2.5,15.0,2.14553,No unconnected 2-in-a-row,time pressure,21,5,,20.0
1515,0.41501,0.0097796,0.062939,0.01,0.84742,0.91896,1.0122,2.4786,14.902,1.25001,No unconnected 2-in-a-row,time pressure,22,1,,5.0
1516,0.1,0.0070342,0.21132,0.020124,0.62181,1.5944,0.99898,3.2552,17.105,0.81003,No unconnected 2-in-a-row,time pressure,22,2,,5.0
1517,0.1,0.005,0.2114,0.02,1.0,1.061,1.0,2.5,15.0,0.954491,No unconnected 2-in-a-row,time pressure,22,3,,5.0
1518,0.1,0.010001,0.13367,0.020001,0.9583,1.6,0.99996,2.5,15.0,2.29442,No unconnected 2-in-a-row,time pressure,22,4,,5.0
1519,1.2267,0.011222,0.11183,0.023016,0.99723,1.1421,1.0128,3.4589,13.295,1.9377099999999998,No unconnected 2-in-a-row,time pressure,22,5,,5.0
1520,3.0,0.005,0.3,0.02,1.0,0.8,1.0,3.5,15.0,1.77786,No unconnected 2-in-a-row,time pressure,22,1,,10.0
1521,3.2923,0.001,0.42761,0.01,0.56731,1.2953,1.4286,3.7383,16.403,2.05013,No unconnected 2-in-a-row,time pressure,22,2,,10.0
1522,3.4023,0.003,0.26218,0.015726,1.0,1.0667,0.8,2.9373,20.0,1.9526999999999997,No unconnected 2-in-a-row,time pressure,22,3,,10.0
1523,3.8218,0.0057878,0.23527,0.015,0.77396,1.0667,0.99999,3.9931,10.833,2.61587,No unconnected 2-in-a-row,time pressure,22,4,,10.0
1524,2.0705,0.0097296,0.29792,0.022554,0.61165,1.0948,0.84005,3.3431,8.8206,1.50803,No unconnected 2-in-a-row,time pressure,22,5,,10.0
1525,2.7423,0.001,0.11021,0.04,0.73699,1.0,0.93333,2.5,30.0,2.1666700000000003,No unconnected 2-in-a-row,time pressure,22,1,,20.0
1526,2.9398,0.001,0.22562,0.015278,0.97569,1.1275,1.0278,3.1584,12.364,1.8625700000000005,No unconnected 2-in-a-row,time pressure,22,2,,20.0
1527,1.7657,0.0088722,0.28185,0.01,0.5,1.0,1.0,3.5,15.0,2.12817,No unconnected 2-in-a-row,time pressure,22,3,,20.0
1528,5.0,0.001,0.45,0.02,1.0,0.74407,1.0182,3.3334,8.9264,1.92807,No unconnected 2-in-a-row,time pressure,22,4,,20.0
1529,4.6063,0.001,0.28333,0.01,1.0,0.8,1.0,2.5,30.0,1.6955200000000001,No unconnected 2-in-a-row,time pressure,22,5,,20.0
1530,2.8389,0.001,0.2,0.01,1.0,0.8,1.0,3.5,15.0,1.9650699999999997,No unconnected 2-in-a-row,time pressure,23,1,,5.0
1531,9.5704,0.0024815,0.28148,0.054074,1.529,0.61666,0.7963,4.61,26.741,1.8276700000000001,No unconnected 2-in-a-row,time pressure,23,2,,5.0
1532,10.0,0.001,0.16667,0.01,2.0,0.41184,0.55652,3.5,20.0,2.1379499999999996,No unconnected 2-in-a-row,time pressure,23,3,,5.0
1533,0.1,0.0056133,0.20122,0.019963,0.25,0.80996,1.3223,5.0157,15.072,1.9589399999999997,No unconnected 2-in-a-row,time pressure,23,4,,5.0
1534,4.429,0.001,0.23968,0.030062,1.0021,0.80762,0.92516,4.4628,33.408,1.8497800000000002,No unconnected 2-in-a-row,time pressure,23,5,,5.0
1535,7.995,0.001,0.34881,0.04,1.0,0.8,0.92814,2.92,12.303,1.9574500000000001,No unconnected 2-in-a-row,time pressure,23,1,,10.0
1536,5.7443,0.001,0.19328,0.02,0.99999,0.29329,1.0,2.5,15.0,2.22034,No unconnected 2-in-a-row,time pressure,23,2,,10.0
1537,7.8923,0.001,0.2,0.016146,1.0556,0.8,0.50172,2.557,15.0,2.04577,No unconnected 2-in-a-row,time pressure,23,3,,10.0
1538,3.6705,0.005,0.26316,0.02,0.87699,0.60492,1.0,3.7791,15.0,1.63263,No unconnected 2-in-a-row,time pressure,23,4,,10.0
1539,7.2222,0.001,0.26667,0.01,1.0,0.78402,0.92404,2.8333,15.0,1.9344999999999999,No unconnected 2-in-a-row,time pressure,23,5,,10.0
1540,4.6573,0.00229,0.32543,0.033689,1.0,0.59794,0.45371,3.6026,30.0,2.0070500000000004,No unconnected 2-in-a-row,time pressure,23,1,,20.0
1541,3.0,0.0051004,0.3,0.021356,1.0269,0.8,0.8,3.5,15.0,2.37029,No unconnected 2-in-a-row,time pressure,23,2,,20.0
1542,4.5622,0.0062001,0.20062,0.026925,1.0072,0.68121,0.68566,3.302,9.2497,1.9514600000000002,No unconnected 2-in-a-row,time pressure,23,3,,20.0
1543,4.1833,0.0028335,0.2,0.033401,0.95833,0.61558,0.75966,3.3333,15.0,2.15583,No unconnected 2-in-a-row,time pressure,23,4,,20.0
1544,2.5167,0.0053663,0.16667,0.02,1.0556,0.53333,0.4416,2.5,15.0,1.74065,No unconnected 2-in-a-row,time pressure,23,5,,20.0
1545,6.7837,0.016933,0.31792,0.033341,0.25,0.41728,1.3583,2.6677,11.547,2.48787,No unconnected 2-in-a-row,time pressure,24,1,,5.0
1546,6.781,0.010196,0.36247,0.039397,0.25,0.38015,0.99912,2.7018,17.25,2.23393,No unconnected 2-in-a-row,time pressure,24,2,,5.0
1547,1.3121,0.013594,0.12521,0.019225,0.37727,0.2253,1.2496,3.7701,17.38,2.4095400000000002,No unconnected 2-in-a-row,time pressure,24,3,,5.0
1548,0.1,0.0055,0.13916,0.02,0.28888,0.20504,1.0131,3.5,20.649,1.77878,No unconnected 2-in-a-row,time pressure,24,4,,5.0
1549,4.3056,0.0074731,0.3713,0.01,0.80925,-0.065988,0.67863,2.9473,17.045,2.6677,No unconnected 2-in-a-row,time pressure,24,5,,5.0
1550,6.356,0.01059,0.2,0.018756,0.625,-0.53423,1.0,7.0,15.0,2.39079,No unconnected 2-in-a-row,time pressure,24,1,,10.0
1551,9.457,0.0094789,0.0,0.037421,0.96239,0.49469,1.043,3.9094,15.344,2.90351,No unconnected 2-in-a-row,time pressure,24,2,,10.0
1552,5.3028,0.012491,0.094765,0.019205,0.8214,0.19944,0.76346,3.1929,14.788,2.2309500000000004,No unconnected 2-in-a-row,time pressure,24,3,,10.0
1553,7.0,0.01,0.16667,0.02,1.0,0.36825,0.48954,5.0,15.0,2.4789000000000003,No unconnected 2-in-a-row,time pressure,24,4,,10.0
1554,5.2142,0.0054155,0.26691,0.01,0.7343,0.1414,0.68463,5.5892,13.675,2.14643,No unconnected 2-in-a-row,time pressure,24,5,,10.0
1555,7.0536,0.015,0.40108,0.02,0.25,-0.19876,2.0,1.7078,15.0,2.44572,No unconnected 2-in-a-row,time pressure,24,1,,20.0
1556,0.1,0.0022285,0.18889,0.01,0.33333,-0.092309,1.0,3.5,15.0,2.3307999999999995,No unconnected 2-in-a-row,time pressure,24,2,,20.0
1557,1.9364,0.0010015,0.46408,0.03,0.25,0.10915,1.3241,3.6065,10.28,2.49768,No unconnected 2-in-a-row,time pressure,24,3,,20.0
1558,3.0,0.02,0.3,0.03,1.0,-0.1137,1.0,3.5,15.0,2.37295,No unconnected 2-in-a-row,time pressure,24,4,,20.0
1559,4.9988,0.020008,0.20007,0.01,1.0004,-0.22587,1.0003,2.4993,15.002,2.44536,No unconnected 2-in-a-row,time pressure,24,5,,20.0
1560,8.9749,0.001,0.4,0.01,1.1122,0.5971,0.5,5.875,11.924,2.2654300000000003,No unconnected 2-in-a-row,time pressure,25,1,,5.0
1561,6.3641,0.001,0.4,0.03,1.0,0.51745,0.64879,3.5,15.0,2.23017,No unconnected 2-in-a-row,time pressure,25,2,,5.0
1562,5.1882,0.010556,0.2,0.023333,1.1733,-0.17034,1.0,3.5,16.667,1.7509000000000001,No unconnected 2-in-a-row,time pressure,25,3,,5.0
1563,4.1832,0.0020001,0.16665,0.019999,1.1666,0.22643,1.0001,3.3334,9.9997,2.4434,No unconnected 2-in-a-row,time pressure,25,4,,5.0
1564,6.5198,0.01,0.17198,0.04,2.0,-0.30671,0.85065,2.5,15.0,2.2432700000000003,No unconnected 2-in-a-row,time pressure,25,5,,5.0
1565,7.968,0.010003,0.21606,0.019997,1.1039,0.79987,1.0001,5.2287,19.999,1.80275,No unconnected 2-in-a-row,time pressure,25,1,,10.0
1566,5.0,0.011434,0.19086,0.02,1.0,0.8,0.68794,3.6934,20.0,1.8747099999999999,No unconnected 2-in-a-row,time pressure,25,2,,10.0
1567,4.755,0.001,0.42297,0.019295,0.875,0.49244,0.85981,3.5,13.333,2.0153499999999998,No unconnected 2-in-a-row,time pressure,25,3,,10.0
1568,9.9999,0.012612,0.19059,0.01,0.99988,0.71556,0.9193,5.7214,10.001,2.22134,No unconnected 2-in-a-row,time pressure,25,4,,10.0
1569,4.9936,0.005737,0.35262,0.017819,0.93044,0.34868,0.89917,3.6142,21.984,1.9911399999999997,No unconnected 2-in-a-row,time pressure,25,5,,10.0
1570,5.0954,0.0049964,0.37768,0.01,1.4241,0.36438,0.89182,3.4521,12.964,2.32015,No unconnected 2-in-a-row,time pressure,25,1,,20.0
1571,2.7302,0.0022999,0.33391,0.018841,0.91713,0.29399,1.0376,3.2889,12.884,2.26397,No unconnected 2-in-a-row,time pressure,25,2,,20.0
1572,4.0835,0.0043316,0.31558,0.023786,0.57399,0.33774,0.5653,3.2607,19.445,2.2026399999999997,No unconnected 2-in-a-row,time pressure,25,3,,20.0
1573,7.0,0.016179,0.50213,0.015,0.99999,0.26577,1.0,5.7447,10.675,2.05656,No unconnected 2-in-a-row,time pressure,25,4,,20.0
1574,7.1634,0.005008,0.39271,0.023759,1.2302,0.22722,0.57007,5.1177,31.646,2.14804,No unconnected 2-in-a-row,time pressure,25,5,,20.0
1575,2.019,0.0073351,0.21992,0.023024,0.55464,0.35469,1.111,3.167,16.665,2.2759799999999997,No unconnected 2-in-a-row,time pressure,26,1,,5.0
1576,2.5754,0.001,0.24948,0.015366,0.99941,0.18805,1.0026,2.9314,11.72,2.3521,No unconnected 2-in-a-row,time pressure,26,2,,5.0
1577,4.9408,0.0047082,0.33077,0.01,0.65339,0.12757,1.1941,5.0353,19.429,2.2889100000000004,No unconnected 2-in-a-row,time pressure,26,3,,5.0
1578,3.0,0.0064316,0.3,0.01,0.97619,0.48173,0.81244,2.9373,20.0,2.14314,No unconnected 2-in-a-row,time pressure,26,4,,5.0
1579,2.6778,0.001,0.27373,0.011111,1.0,0.35917,0.8,2.5,20.0,2.25042,No unconnected 2-in-a-row,time pressure,26,5,,5.0
1580,0.1,0.0036667,0.19302,0.010429,1.0556,0.53333,1.0,2.5,30.0,2.47051,No unconnected 2-in-a-row,time pressure,26,1,,10.0
1581,0.1,0.010504,0.27201,0.029196,1.0439,0.55247,1.0005,3.3345,14.489,1.92484,No unconnected 2-in-a-row,time pressure,26,2,,10.0
1582,0.1,0.0066091,0.2,0.02,1.0,0.45258,0.8,2.5,10.95,1.78689,No unconnected 2-in-a-row,time pressure,26,3,,10.0
1583,1.1128,0.0088267,0.3358,0.01,0.81005,0.57903,1.4224,5.0915,12.825,2.3693,No unconnected 2-in-a-row,time pressure,26,4,,10.0
1584,1.0667,0.001,0.033333,0.020443,0.48981,0.43541,0.87482,3.2805,15.405,2.6205600000000002,No unconnected 2-in-a-row,time pressure,26,5,,10.0
1585,2.1923,0.001,0.3,0.03,0.5,0.4,1.0,2.5,20.0,2.2361999999999997,No unconnected 2-in-a-row,time pressure,26,1,,20.0
1586,5.5389,0.001,0.44024,0.022202,0.55173,0.29468,0.95914,4.824,2.742,2.7450500000000004,No unconnected 2-in-a-row,time pressure,26,2,,20.0
1587,0.83338,0.0043408,0.397,0.015124,0.45341,0.43353,1.0816,3.4428,17.54,2.31144,No unconnected 2-in-a-row,time pressure,26,3,,20.0
1588,6.9755,0.010111,0.29955,0.030254,0.82973,0.39554,0.80557,2.4892,14.95,2.6308599999999998,No unconnected 2-in-a-row,time pressure,26,4,,20.0
1589,7.3021,0.0094186,0.55211,0.032238,0.66938,0.39821,1.1953,5.895,11.917,2.3105400000000005,No unconnected 2-in-a-row,time pressure,26,5,,20.0
1590,2.55,0.0069302,0.2,0.02,0.25,0.8,0.99999,2.5,15.0,1.9711900000000004,No unconnected 2-in-a-row,time pressure,27,1,,5.0
1591,5.0604,0.0042566,0.4174,0.022702,1.0113,0.74503,0.99521,2.5178,15.03,2.1673699999999996,No unconnected 2-in-a-row,time pressure,27,2,,5.0
1592,1.7157,0.010026,0.20449,0.024341,0.52313,0.69365,0.87841,2.5241,19.348,1.8048899999999999,No unconnected 2-in-a-row,time pressure,27,3,,5.0
1593,5.0,0.01,0.2,0.02,1.0,0.8,1.0,2.5,15.0,2.37722,No unconnected 2-in-a-row,time pressure,27,4,,5.0
1594,4.9451,0.008127,0.31073,0.035915,1.0677,1.0405,0.73743,2.0372,17.137,2.02776,No unconnected 2-in-a-row,time pressure,27,5,,5.0
1595,3.0436,0.001,0.2254,0.018213,1.0299,0.61153,0.92076,2.6842,6.5189,2.4406600000000003,No unconnected 2-in-a-row,time pressure,27,1,,10.0
1596,3.0782,0.011311,0.25126,0.031462,0.98921,0.81895,1.0401,3.1377,12.7,2.4654599999999998,No unconnected 2-in-a-row,time pressure,27,2,,10.0
1597,2.3635,0.0045369,0.35222,0.016296,0.9975,0.75062,0.62109,2.6226,15.012,2.17218,No unconnected 2-in-a-row,time pressure,27,3,,10.0
1598,2.0796,0.001,0.3,0.036547,0.5,0.4,0.99999,3.5,10.0,2.66076,No unconnected 2-in-a-row,time pressure,27,4,,10.0
1599,3.0,0.001,0.55,0.021787,1.0,0.8,1.0,2.5,15.0,2.0156500000000004,No unconnected 2-in-a-row,time pressure,27,5,,10.0
1600,4.4269,0.0090393,0.52525,0.014231,1.1396,0.54041,0.71156,3.0048,17.308,2.6649399999999996,No unconnected 2-in-a-row,time pressure,27,1,,20.0
1601,0.87337,0.001,0.46556,0.01,0.3551,0.051916,1.5021,4.8678,14.761,2.4025000000000003,No unconnected 2-in-a-row,time pressure,27,2,,20.0
1602,0.93017,0.080799,0.48245,0.012917,0.45921,0.51397,0.76453,5.1383,11.701,2.7763700000000004,No unconnected 2-in-a-row,time pressure,27,3,,20.0
1603,3.5919,0.023333,0.7,0.01,1.1667,0.67091,1.0092,4.6667,15.0,2.2559899999999997,No unconnected 2-in-a-row,time pressure,27,4,,20.0
1604,5.5816,0.0038251,0.5923,0.019162,1.1285,0.63405,1.3164,4.743,13.825,2.6451000000000002,No unconnected 2-in-a-row,time pressure,27,5,,20.0
1605,0.1,0.020165,0.61025,0.031104,0.5138,0.77516,0.82485,2.4517,16.446,2.6579900000000003,No unconnected 2-in-a-row,time pressure,28,1,,5.0
1606,3.0734,0.0090214,0.29111,0.017601,1.4398,0.34759,0.49732,1.6203,0.11368,2.34701,No unconnected 2-in-a-row,time pressure,28,2,,5.0
1607,7.0,0.01,0.31813,0.03,1.0,0.50213,1.0,5.0,15.0,3.5064699999999993,No unconnected 2-in-a-row,time pressure,28,3,,5.0
1608,5.0288,0.020181,0.79879,0.11636,1.9866,0.90784,0.76403,4.6959,11.805,2.68961,No unconnected 2-in-a-row,time pressure,28,4,,5.0
1609,3.9845,0.0078529,0.14427,0.017614,0.47713,0.69264,0.88072,2.2913,-21.523,3.12989,No unconnected 2-in-a-row,time pressure,28,5,,5.0
1610,3.5072,0.33304,0.21115,0.02,1.0,1.0667,0.8,1.3836,15.0,2.5160299999999998,No unconnected 2-in-a-row,time pressure,28,1,,10.0
1611,4.1833,0.02,0.28797,0.03,1.1667,0.796,1.0,1.3062,15.0,2.70603,No unconnected 2-in-a-row,time pressure,28,2,,10.0
1612,3.0292,0.020488,0.59801,0.0294,0.98688,0.78771,1.3483,2.4738,10.082,2.46455,No unconnected 2-in-a-row,time pressure,28,3,,10.0
1613,3.0,0.005,0.7,0.01,0.98669,1.0667,1.0,2.5,15.0,2.9219999999999997,No unconnected 2-in-a-row,time pressure,28,4,,10.0
1614,1.55,0.01,0.6,0.01,0.93424,0.70553,1.0,1.5,4.9288,2.69214,No unconnected 2-in-a-row,time pressure,28,5,,10.0
1615,3.1666,0.001,0.43414,0.010833,1.0,0.8,0.75358,2.0,20.0,2.4192500000000003,No unconnected 2-in-a-row,time pressure,28,1,,20.0
1616,2.8389,0.011518,0.7,0.03,1.6486,0.8,1.3333,2.5,15.0,2.2329300000000005,No unconnected 2-in-a-row,time pressure,28,2,,20.0
1617,2.7633,0.01,0.7,0.02,1.0,1.0667,1.0,5.0,15.0,2.48933,No unconnected 2-in-a-row,time pressure,28,3,,20.0
1618,0.1,0.0019988,0.58101,0.026687,0.50032,1.0661,0.86724,3.3344,11.993,2.3936800000000003,No unconnected 2-in-a-row,time pressure,28,4,,20.0
1619,5.0,0.02,0.33848,0.016116,2.0,1.154,0.68218,2.5,15.0,2.6296399999999998,No unconnected 2-in-a-row,time pressure,28,5,,20.0
1620,3.8565,0.0155,0.12034,0.027238,0.25,0.43188,0.9603,3.1333,12.105,2.1454999999999997,No unconnected 2-in-a-row,time pressure,29,1,,5.0
1621,8.5504,0.001,0.29968,0.029476,0.52519,0.81512,0.98983,3.5378,-7.8797,1.78858,No unconnected 2-in-a-row,time pressure,29,2,,5.0
1622,5.6947,0.0057975,0.28012,0.019768,1.0,0.7851,0.58495,2.8022,11.756,2.1895900000000004,No unconnected 2-in-a-row,time pressure,29,3,,5.0
1623,4.1833,0.012216,0.2,0.02,1.0,0.8,0.8,3.5,20.0,2.2984,No unconnected 2-in-a-row,time pressure,29,4,,5.0
1624,4.4704,0.001,0.31667,0.01,0.25,0.54992,1.3611,6.0788,5.6447,2.1223,No unconnected 2-in-a-row,time pressure,29,5,,5.0
1625,4.0464,0.001,0.29272,0.021674,0.5,0.68611,1.0,2.5,13.333,1.73445,No unconnected 2-in-a-row,time pressure,29,1,,10.0
1626,4.7277,0.001,0.1501,0.02,0.95833,0.8,0.53151,4.6667,15.0,2.80255,No unconnected 2-in-a-row,time pressure,29,2,,10.0
1627,5.0,0.013035,0.2,0.01,1.0,0.8,0.8,2.5,15.0,1.7116500000000001,No unconnected 2-in-a-row,time pressure,29,3,,10.0
1628,9.9999,0.0015107,0.2,0.02,0.95833,0.8,0.64364,2.5,15.0,2.09542,No unconnected 2-in-a-row,time pressure,29,4,,10.0
1629,5.7581,0.006377,0.28559,0.024363,1.0001,0.4001,0.60563,2.5003,19.998,1.91002,No unconnected 2-in-a-row,time pressure,29,5,,10.0
1630,0.1,0.01,0.23961,0.01,0.5,0.8,1.0,5.0,10.0,2.01897,No unconnected 2-in-a-row,time pressure,29,1,,20.0
1631,4.5932,0.0078081,0.34932,0.01,1.1207,0.50405,0.86209,2.7413,13.897,2.3513200000000003,No unconnected 2-in-a-row,time pressure,29,2,,20.0
1632,2.2609,0.021117,0.29993,0.054961,1.0001,0.82725,1.0001,4.3044,20.002,2.51788,No unconnected 2-in-a-row,time pressure,29,3,,20.0
1633,3.0,0.0085,0.25141,0.02,1.0,0.745,1.0,5.0,6.59,2.3209399999999993,No unconnected 2-in-a-row,time pressure,29,4,,20.0
1634,3.1605,0.001,0.33244,0.01,0.42826,0.62586,1.3746,6.6516,10.478,2.5015900000000006,No unconnected 2-in-a-row,time pressure,29,5,,20.0
1635,4.184,0.001,0.25193,0.020004,1.0002,0.88906,0.61566,4.6662,15.002,1.32934,No unconnected 2-in-a-row,time pressure,30,1,,5.0
1636,4.0847,0.001,0.28333,0.020467,1.0,0.88868,1.0,3.5,107.53,1.8888699999999996,No unconnected 2-in-a-row,time pressure,30,2,,5.0
1637,5.0,0.001,0.22906,0.01,2.0,1.0,1.0,2.5,15.0,1.8423000000000003,No unconnected 2-in-a-row,time pressure,30,3,,5.0
1638,2.3755,0.001,0.23364,0.018552,1.0217,1.0194,0.97971,2.6267,14.421,1.75751,No unconnected 2-in-a-row,time pressure,30,4,,5.0
1639,2.8935,0.0040488,0.077112,0.01,1.0072,0.75226,0.96639,3.5908,7.9837,1.67607,No unconnected 2-in-a-row,time pressure,30,5,,5.0
1640,4.837,0.001,0.24119,0.035,1.0,0.8,1.0,2.7778,15.0,1.85187,No unconnected 2-in-a-row,time pressure,30,1,,10.0
1641,10.0,0.001,0.51864,0.026042,1.0325,0.8265,0.94317,6.8277,15.613,1.8869600000000002,No unconnected 2-in-a-row,time pressure,30,2,,10.0
1642,3.0077,0.0023497,0.19755,0.020021,0.92259,1.0612,0.53197,3.763,15.049,1.88309,No unconnected 2-in-a-row,time pressure,30,3,,10.0
1643,3.0656,0.001,0.29815,0.026607,1.1357,0.88889,1.0129,3.3333,13.393,1.7613800000000002,No unconnected 2-in-a-row,time pressure,30,4,,10.0
1644,3.166,0.001,0.19994,0.01,0.79657,1.0945,0.89382,3.3339,30.003,2.0619300000000003,No unconnected 2-in-a-row,time pressure,30,5,,10.0
1645,5.7376,0.001,0.47405,0.019186,0.96441,0.76339,1.0407,6.9043,29.675,2.11212,No unconnected 2-in-a-row,time pressure,30,1,,20.0
