,stopping probability,feature drop rate,lapse rate,exploration constant,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1436,0.0050005,0.30004,0.029997,0.99998,0.49997,0.80006,0.99994,0.14409,2.5001,9.9996,2.35323,MCTS,time pressure,16,2,,20.0
1437,0.010462,0.18618,0.019999,0.91283,0.34591,0.77808,1.3333,0.65315,2.5001,29.999,2.2928400000000004,MCTS,time pressure,16,3,,20.0
1438,0.16079,0.080013,0.014001,0.65297,0.35002,0.70003,1.07,0.10502,3.0249,23.15,2.36308,MCTS,time pressure,16,4,,20.0
1439,0.005,0.3,0.023333,10.0,0.48611,0.72731,1.3333,0.3,3.5,30.0,2.07653,MCTS,time pressure,16,5,,20.0
1440,0.71079,0.23102,0.014002,0.61936,0.40274,0.3857,0.94609,0.72992,3.6832,13.401,2.20003,MCTS,time pressure,17,1,,5.0
1441,0.06,0.31596,0.026667,0.0,0.5,0.32106,0.88889,1.1111,4.6667,46.569,2.50311,MCTS,time pressure,17,2,,5.0
1442,0.22613,0.21533,0.021706,0.51733,0.46224,0.3166,0.75017,0.51986,3.4155,15.104,2.27623,MCTS,time pressure,17,3,,5.0
1443,0.0066281,0.25016,0.026588,0.0,0.50002,0.28474,0.99996,0.80535,3.4999,15.0,2.50251,MCTS,time pressure,17,4,,5.0
1444,0.0048822,0.19104,0.040346,0.43936,0.38234,0.40178,0.64712,0.60172,3.4941,14.979,2.5723099999999994,MCTS,time pressure,17,5,,5.0
1445,0.0086594,0.2,0.015999,0.5,0.58333,0.4,0.56545,0.43704,2.5,10.664,1.9224599999999998,MCTS,time pressure,17,1,,10.0
1446,0.24,0.3,0.02,0.5,0.5,0.8,1.0,0.6,2.5,20.0,2.22895,MCTS,time pressure,17,2,,10.0
1447,0.0066666,0.29497,0.01,0.62725,0.66079,0.69646,0.69894,0.4,2.5,20.375,1.79758,MCTS,time pressure,17,3,,10.0
1448,0.01,0.3,0.021422,0.54906,1.0,0.51616,1.0,0.5,2.5,15.0,3.10014,MCTS,time pressure,17,4,,10.0
1449,0.01,0.23576,0.023333,6.0555e-06,0.5,0.38705,1.0,0.4,2.5,15.0,2.37775,MCTS,time pressure,17,5,,10.0
1450,0.013969,0.3,0.01,0.74587,0.41253,0.8,1.2553,0.5,2.5,15.0,2.81731,MCTS,time pressure,17,1,,20.0
1451,0.001,0.086847,0.016824,0.64069,0.44449,0.79279,0.97336,0.46324,2.7649,21.211,2.1823699999999997,MCTS,time pressure,17,2,,20.0
1452,0.0068333,0.10295,0.01,0.33334,0.49166,0.77305,0.77084,0.89792,2.4531,13.278,2.1924799999999998,MCTS,time pressure,17,3,,20.0
1453,0.007,0.23345,0.01,0.54791,0.48531,0.80044,0.94837,0.97359,3.6684,26.672,1.67025,MCTS,time pressure,17,4,,20.0
1454,0.01,0.2,0.016667,0.56094,0.3177,0.8,1.1111,0.3,2.5,18.298,1.8219100000000001,MCTS,time pressure,17,5,,20.0
1455,0.017926,0.29758,0.019122,0.67919,4.0,0.91516,0.53478,0.31897,3.533,14.766,2.80139,MCTS,time pressure,18,1,,5.0
1456,0.62676,0.31667,0.037502,0.41667,1.1731,0.57778,0.77761,0.20181,3.5254,15.0,2.28105,MCTS,time pressure,18,2,,5.0
1457,0.24,0.45697,0.01,0.50001,2.0,0.69459,1.0,0.3,5.0,20.0,1.65889,MCTS,time pressure,18,3,,5.0
1458,0.99999,0.40755,0.019661,0.5,1.4362,0.8,0.62786,0.3,3.3864,20.0,2.48762,MCTS,time pressure,18,4,,5.0
1459,0.63719,0.31278,0.023842,0.57192,1.4489,0.67811,0.7876,0.31357,2.7949,13.829,1.8396000000000001,MCTS,time pressure,18,5,,5.0
1460,0.038996,0.28384,0.018311,0.65009,1.1727,0.37888,0.85786,0.26441,3.5014,18.323,2.1160699999999997,MCTS,time pressure,18,1,,10.0
1461,0.020002,0.50155,0.019999,0.99999,1.6809,0.40003,1.0,0.30003,4.9999,15.0,2.55012,MCTS,time pressure,18,2,,10.0
1462,0.14427,0.23062,0.020974,0.57261,1.0441,0.62141,1.0003,0.079703,2.4995,16.691,2.79225,MCTS,time pressure,18,3,,10.0
1463,0.04,0.43803,0.016667,0.41667,2.0,0.60091,0.83528,0.3,3.5,18.333,2.05112,MCTS,time pressure,18,4,,10.0
1464,0.020366,0.20169,0.019634,0.49373,0.92348,0.64761,0.98168,0.48626,3.3654,14.853,2.37816,MCTS,time pressure,18,5,,10.0
1465,0.0052689,0.4,0.022697,0.5,1.0,0.70919,1.0284,-1.2024,2.5,15.0,2.54978,MCTS,time pressure,18,1,,20.0
1466,0.012973,0.42946,0.024685,0.62511,1.3916,1.1411,2.6282,-0.0064369,24.189,37.059,1.7340799999999998,MCTS,time pressure,18,2,,20.0
1467,0.023479,0.40201,0.0401,0.54907,1.6989,0.86353,0.99748,-2.7147,4.684,14.98,2.10817,MCTS,time pressure,18,3,,20.0
1468,0.020751,0.3,0.03,1.3333,1.1599,0.85688,0.93333,0.3,3.4444,15.0,2.11822,MCTS,time pressure,18,4,,20.0
1469,0.1288,0.20623,0.023479,0.99946,0.99962,0.79951,0.80049,0.00027061,4.9991,30.004,2.79467,MCTS,time pressure,18,5,,20.0
1470,0.0052538,0.2,0.016667,1.0,0.5,0.34597,0.99999,0.4,3.5,13.333,2.20166,MCTS,time pressure,19,1,,5.0
1471,0.013628,0.18242,0.020024,0.36661,0.84438,0.45878,0.82214,0.41561,2.8112,16.423,2.5936700000000004,MCTS,time pressure,19,2,,5.0
1472,0.033002,0.31449,0.01,1.0034,0.56136,0.56955,1.0514,0.24103,5.6524,20.027,2.51314,MCTS,time pressure,19,3,,5.0
1473,0.023109,0.4,0.02,1.0,1.0,0.8,1.0821,0.3,2.5,15.0,2.08941,MCTS,time pressure,19,4,,5.0
1474,0.063333,0.3,0.026667,0.40278,0.9229,0.31762,1.023,0.53333,2.5,15.0,2.38398,MCTS,time pressure,19,5,,5.0
1475,0.001,0.099596,0.01,6.3916,0.46365,0.575,0.75,0.5625,5.4375,15.065,2.2625,MCTS,time pressure,19,1,,10.0
1476,0.0049809,0.30094,0.017427,0.56103,0.49969,0.39927,1.3309,0.50179,3.4946,19.987,1.80899,MCTS,time pressure,19,2,,10.0
1477,0.0054557,0.19657,0.01,0.99536,0.5023,0.39489,0.98978,0.29335,3.9765,14.918,1.96891,MCTS,time pressure,19,3,,10.0
1478,0.064268,0.22588,0.014131,0.52377,0.4649,0.39556,0.94074,0.44702,4.3704,17.778,2.0686400000000003,MCTS,time pressure,19,4,,10.0
1479,0.0043333,0.3,0.03,1.0,0.55091,0.52721,1.3333,0.3,5.0,15.0,1.9578700000000002,MCTS,time pressure,19,5,,10.0
1480,0.020877,0.15,0.01,0.5,0.74316,0.18532,1.0,0.35021,3.3333,15.0,2.2503599999999997,MCTS,time pressure,19,1,,20.0
1481,0.005,0.24673,0.024449,0.5,0.95833,0.52955,0.76876,0.3,2.5,20.0,2.04427,MCTS,time pressure,19,2,,20.0
1482,0.02,0.10918,0.02,0.25,0.5,0.65691,1.0,0.22952,3.3333,30.0,1.6590900000000002,MCTS,time pressure,19,3,,20.0
1483,0.02,0.2,0.04,0.5,1.0,0.8,1.0,0.3,2.5,15.0,2.0247100000000002,MCTS,time pressure,19,4,,20.0
1484,0.01,0.3,0.02,0.5,1.0,0.8,1.0,0.3,2.5,15.0,1.99911,MCTS,time pressure,19,5,,20.0
1485,0.001,0.70872,0.039939,1.214e-05,1.0011,0.79891,0.79891,0.29963,2.5021,19.987,2.9893899999999993,MCTS,time pressure,20,1,,5.0
1486,0.0095214,0.3392,0.023096,0.4606,0.5424,0.68472,0.45632,-0.74536,2.5007,14.441,2.39759,MCTS,time pressure,20,2,,5.0
1487,0.0054725,0.5088,0.02,0.5,1.0,0.4,0.4514,0.15218,2.5,20.0,2.68083,MCTS,time pressure,20,3,,5.0
1488,0.0049973,0.59148,0.01,0.49975,0.50017,0.8003,1.0003,-0.49975,2.4994,14.446,2.77206,MCTS,time pressure,20,4,,5.0
1489,0.01904,0.31833,0.01,6.0555e-06,0.97892,0.39802,0.40332,0.045349,1.9415,19.737,2.7862,MCTS,time pressure,20,5,,5.0
1490,0.020006,0.28842,0.021405,0.56453,0.50008,0.40011,0.42067,0.50012,1.0214,19.999,2.8915400000000004,MCTS,time pressure,20,1,,10.0
1491,0.015267,0.17871,0.019995,0.37248,0.41659,0.75625,0.44897,0.3,1.2772,22.22,3.2443599999999995,MCTS,time pressure,20,2,,10.0
1492,0.019986,0.43424,0.02998,0.0,0.50024,0.32613,0.99962,0.30032,2.5009,14.996,2.8779800000000004,MCTS,time pressure,20,3,,10.0
1493,0.0048503,0.2,0.034853,6.9444,0.41667,0.4,0.42137,0.3,1.5,16.667,2.60196,MCTS,time pressure,20,4,,10.0
1494,0.0067716,0.39477,0.019973,0.0,0.25,0.39352,0.42543,0.40602,2.5162,14.926,2.65194,MCTS,time pressure,20,5,,10.0
1495,0.020013,0.40015,0.01,0.3521,0.4999,0.40015,0.80005,0.66677,2.1657,19.999,2.97262,MCTS,time pressure,20,1,,20.0
1496,0.0044122,0.44818,0.20057,0.44464,0.52876,0.79322,0.36566,0.24463,2.0594,11.391,2.63507,MCTS,time pressure,20,2,,20.0
1497,0.02,0.48035,0.02,0.0,0.5,0.65574,0.72258,0.3,1.5,15.0,2.65063,MCTS,time pressure,20,3,,20.0
1498,1.0,0.29844,0.030141,5.1841,0.49824,0.43936,0.43625,0.29771,1.5044,10.019,2.76066,MCTS,time pressure,20,4,,20.0
1499,0.011551,0.6,0.01,6.0555e-06,0.5,0.8,1.0,0.3,2.5,15.0,2.7307300000000003,MCTS,time pressure,20,5,,20.0
1500,0.01,0.0,0.01,0.5,0.43702,0.8,1.5,0.5,3.5,15.0,2.49556,MCTS,time pressure,21,1,,5.0
1501,0.035404,0.20207,0.029185,0.9991,0.50075,0.8295,0.9994,0.43015,3.5335,18.338,2.05918,MCTS,time pressure,21,2,,5.0
1502,0.0050849,0.30374,0.019256,0.42463,0.6552,0.80955,0.67759,0.29936,2.1177,14.915,2.0369699999999997,MCTS,time pressure,21,3,,5.0
1503,0.0075,0.0,0.02,1.8506,0.5,0.8,1.0,0.5,2.5,30.0,1.6816099999999998,MCTS,time pressure,21,4,,5.0
1504,0.0051323,0.13089,0.011859,0.52151,0.39168,0.41611,0.95446,0.40014,4.0744,33.336,1.98122,MCTS,time pressure,21,5,,5.0
1505,0.0092259,0.29161,0.012855,2.4944,0.50689,0.78738,1.3077,1.1102,4.6351,15.112,1.87287,MCTS,time pressure,21,1,,10.0
1506,0.46005,0.060253,0.018508,0.99082,0.46244,0.81138,1.0157,0.38202,3.6672,17.686,1.8479400000000001,MCTS,time pressure,21,2,,10.0
1507,1.0,0.1,0.02,0.63367,0.5,0.8,0.8208,0.5,3.5,15.0,1.8483699999999998,MCTS,time pressure,21,3,,10.0
1508,0.34325,0.20001,0.019999,0.50004,0.49998,0.79996,0.93337,0.30003,4.9999,30.0,1.54685,MCTS,time pressure,21,4,,10.0
1509,0.53911,0.1,0.01,0.62962,0.5,1.0,1.0,0.4,3.5,15.0,1.92003,MCTS,time pressure,21,5,,10.0
1510,0.02405,0.083718,0.025814,0.80489,0.377,0.53836,1.1136,0.44711,3.3269,17.326,1.95369,MCTS,time pressure,21,1,,20.0
1511,0.99999,0.2,0.01,0.0,0.5,0.53333,1.0,0.3,3.4427,30.0,1.5503,MCTS,time pressure,21,2,,20.0
1512,0.006668,0.13644,0.014063,0.76251,0.46118,1.046,0.76813,0.44735,1.9666,16.813,1.9109500000000001,MCTS,time pressure,21,3,,20.0
1513,0.55867,2.7756e-17,0.010288,0.15273,0.25,0.50238,1.4716,0.58865,5.8654,35.66,2.22633,MCTS,time pressure,21,4,,20.0
1514,0.18281,0.13333,0.031571,1.107,0.49383,0.87387,1.0278,0.7187,3.6944,22.292,2.3290999999999995,MCTS,time pressure,21,5,,20.0
1515,0.69624,0.20011,0.017512,3.8491,0.95383,1.1735,1.333,0.30018,3.334,15.002,1.29512,MCTS,time pressure,22,1,,5.0
1516,0.001,0.17646,0.018609,4.6729,1.0077,1.8795,0.95475,0.1733,2.5126,14.272,0.976782,MCTS,time pressure,22,2,,5.0
1517,0.50694,0.114,0.021279,1.7434,0.82035,1.2481,0.97048,-0.26821,3.0427,19.561,1.008348,MCTS,time pressure,22,3,,5.0
1518,0.023,0.3,0.02,1.35,1.0,1.6,1.0,0.3,2.5,15.0,2.26995,MCTS,time pressure,22,4,,5.0
1519,1.0,0.073693,0.040111,0.49849,0.84687,0.88627,0.9973,0.27074,2.8399,14.977,1.9023600000000003,MCTS,time pressure,22,5,,5.0
1520,0.54063,0.1,0.02,0.5,0.5,0.98322,0.8,0.3,3.3333,30.0,1.8921699999999997,MCTS,time pressure,22,1,,10.0
1521,0.11527,0.30738,0.030515,0.49108,0.61626,1.0139,0.98835,0.50966,2.9183,39.865,1.9961300000000002,MCTS,time pressure,22,2,,10.0
1522,0.02287,0.39622,0.01,0.94336,0.53776,1.4557,1.446,0.35286,5.6113,20.415,1.89779,MCTS,time pressure,22,3,,10.0
1523,0.010423,0.24954,0.016849,0.97648,1.0343,1.1735,0.77882,0.28471,2.4588,20.247,2.56856,MCTS,time pressure,22,4,,10.0
1524,0.013911,0.27287,0.01,1.0,1.0,1.0667,0.8,0.5,2.5,15.0,1.55257,MCTS,time pressure,22,5,,10.0
1525,0.0091541,0.28333,0.04,4.0,0.5,1.1111,1.0,6.0555e-06,3.5,20.0,2.19606,MCTS,time pressure,22,1,,20.0
1526,0.005,0.3,0.02,3.2918,0.46385,0.91554,1.0,0.42222,2.5,15.0,2.07224,MCTS,time pressure,22,2,,20.0
1527,0.015123,0.25552,0.026486,0.98116,0.57441,1.2166,0.96106,0.40882,3.2456,15.201,2.09851,MCTS,time pressure,22,3,,20.0
1528,0.2957,0.11218,0.033333,0.47168,0.59121,1.0089,0.98815,0.45279,3.2473,14.513,1.6611400000000003,MCTS,time pressure,22,4,,20.0
1529,0.015735,0.3,0.02,1.0,0.66156,1.0,0.8,0.3,2.5,20.0,1.73564,MCTS,time pressure,22,5,,20.0
1530,0.0099999,0.18925,0.01,1.0,0.375,0.8,1.5,0.3,3.5,15.0,1.49536,MCTS,time pressure,23,1,,5.0
1531,0.054864,0.0,0.014722,0.30964,0.42056,0.8119,1.5556,0.40833,4.0926,13.667,1.9475499999999997,MCTS,time pressure,23,2,,5.0
1532,0.075245,0.0,0.01,0.61837,0.25,0.79999,1.6,0.3,4.6667,30.0,1.54101,MCTS,time pressure,23,3,,5.0
1533,0.0073893,0.0,0.01,1.3545,0.25,0.36583,1.6315,0.12616,4.8712,22.407,1.9185199999999998,MCTS,time pressure,23,4,,5.0
1534,0.092321,0.10431,0.01548,0.60828,0.3525,0.63287,1.3759,0.4337,3.9614,20.172,1.98899,MCTS,time pressure,23,5,,5.0
1535,0.0043777,0.0,0.023333,0.5,0.5,0.4,1.3744,0.66667,3.5,13.333,2.08385,MCTS,time pressure,23,1,,10.0
1536,0.0125,0.046631,0.033054,0.5,0.45833,0.53333,1.0,0.81706,3.5,15.0,2.1630599999999998,MCTS,time pressure,23,2,,10.0
1537,0.0023333,0.2,0.02,0.5,0.5,0.8,1.0,0.5,3.3333,15.0,2.0412600000000003,MCTS,time pressure,23,3,,10.0
1538,0.0043333,0.23333,0.026667,0.4375,0.41227,0.62682,1.126,0.24583,4.8542,180.67,1.6485300000000003,MCTS,time pressure,23,4,,10.0
1539,0.0070464,0.0,0.020033,1.0009,0.51294,0.5824,1.5021,1.2521,4.6714,16.681,1.84315,MCTS,time pressure,23,5,,10.0
1540,0.0051212,0.20606,0.020303,0.84848,0.49243,0.78637,1.0151,0.60984,3.5341,20.083,1.9855700000000003,MCTS,time pressure,23,1,,20.0
1541,0.020236,0.1012,0.019814,0.61527,0.50666,0.80003,1.1111,0.59995,3.7608,24.444,2.2333799999999995,MCTS,time pressure,23,2,,20.0
1542,0.02,0.21767,0.01,0.44441,0.5,0.34776,1.0239,0.56444,4.4374,15.0,1.9515099999999996,MCTS,time pressure,23,3,,20.0
1543,0.010355,0.2032,0.029978,0.98588,0.49908,0.39041,1.0611,0.33004,3.5323,140.75,2.14711,MCTS,time pressure,23,4,,20.0
1544,0.01,0.3,0.02,1.2573,0.45771,0.88889,1.3333,0.6,5.0,15.0,1.64847,MCTS,time pressure,23,5,,20.0
1545,0.015,0.3,0.03,1.0,0.25,0.42772,1.6,0.3,2.5,15.0,2.39126,MCTS,time pressure,24,1,,5.0
1546,0.0055411,0.29995,0.01,3.4908,0.34978,0.40006,1.0001,0.49994,2.4999,20.001,2.0829899999999997,MCTS,time pressure,24,2,,5.0
1547,0.040941,0.13333,0.015284,1.3333,0.29222,0.44444,0.93696,0.5,3.5,15.0,2.3495600000000003,MCTS,time pressure,24,3,,5.0
1548,0.054843,0.14953,0.015926,0.67294,0.25,0.4,0.8,0.27992,3.5,21.111,1.81674,MCTS,time pressure,24,4,,5.0
1549,0.014032,0.022822,0.01,1.7853,0.47013,-0.031319,0.83294,0.65859,2.5151,31.25,2.5134099999999995,MCTS,time pressure,24,5,,5.0
1550,0.033535,0.083333,0.02,0.18358,0.72769,0.23384,0.60698,0.3,3.3498,15.0,2.0168299999999997,MCTS,time pressure,24,1,,10.0
1551,0.01847,0.36983,0.020009,0.90633,1.0072,0.77541,0.97604,0.30024,2.4993,13.336,3.0165499999999996,MCTS,time pressure,24,2,,10.0
1552,0.014183,0.26944,0.093377,0.52083,0.97409,0.35219,0.97222,0.18249,3.1181,15.222,2.24987,MCTS,time pressure,24,3,,10.0
1553,0.50208,0.2,0.02,0.5,1.0,0.29561,0.55584,0.3,2.5,15.0,2.53626,MCTS,time pressure,24,4,,10.0
1554,0.019623,0.17577,0.023338,1.346e-06,0.65535,0.40983,0.77566,0.69176,2.5003,17.776,2.3198700000000008,MCTS,time pressure,24,5,,10.0
1555,0.21894,0.087762,0.019807,0.43096,0.50886,0.33862,0.80184,0.41709,2.5568,14.595,2.24283,MCTS,time pressure,24,1,,20.0
1556,0.16955,0.20061,0.026666,0.5,0.71078,0.40001,0.79999,0.31112,2.5,15.0,2.4187000000000003,MCTS,time pressure,24,2,,20.0
1557,0.43014,0.19338,0.021605,1.5133,0.44518,0.33608,1.092,0.37737,5.1351,16.691,2.4979400000000003,MCTS,time pressure,24,3,,20.0
1558,0.0049984,0.30012,0.020004,0.49984,0.5001,0.078697,0.79981,0.29987,2.4996,19.998,2.39981,MCTS,time pressure,24,4,,20.0
1559,0.021755,0.15762,0.01,1.0628,0.34264,0.1073,1.1637,0.00040026,2.9366,17.371,2.38469,MCTS,time pressure,24,5,,20.0
1560,0.005,0.11183,0.02,0.41667,0.5,0.71035,1.0667,0.3,3.5,13.021,2.3484499999999997,MCTS,time pressure,25,1,,5.0
1561,0.0062823,0.30626,0.018882,0.0,0.34579,0.36096,1.0092,0.12909,6.5514,14.489,2.24482,MCTS,time pressure,25,2,,5.0
1562,0.001,0.3,0.01,0.5,1.0,0.44239,0.37693,0.4,2.5,15.0,2.3128,MCTS,time pressure,25,3,,5.0
1563,0.001,0.11251,0.02,0.5,0.5,-0.076699,0.80749,0.3,4.7208,30.0,2.4767599999999996,MCTS,time pressure,25,4,,5.0
1564,0.0092833,0.26847,0.01777,1.0,0.5,0.4,1.5,0.6,3.5,26.667,2.13509,MCTS,time pressure,25,5,,5.0
1565,0.012158,0.23401,0.02,1.2257,0.54624,0.14942,1.0,0.33134,3.0556,16.296,1.85565,MCTS,time pressure,25,1,,10.0
1566,0.011322,0.3,0.026667,1.0,1.0,0.46756,0.8,0.86667,3.3333,12.77,2.00416,MCTS,time pressure,25,2,,10.0
1567,0.0077316,0.2857,0.01,0.5,0.83724,0.40871,0.49344,0.3,2.5,15.0,2.2244599999999997,MCTS,time pressure,25,3,,10.0
1568,0.01,0.2,0.018173,1.0034,0.51036,0.33637,1.0,0.3,3.3333,15.0,1.9769200000000002,MCTS,time pressure,25,4,,10.0
1569,0.0053734,0.12537,0.015252,0.39236,0.43461,0.67083,0.85648,0.39329,3.5845,16.148,2.26389,MCTS,time pressure,25,5,,10.0
1570,0.032877,0.3,0.015,1.0,0.5,0.4,1.7451,0.66667,5.0,15.0,2.37562,MCTS,time pressure,25,1,,20.0
1571,0.048948,0.090435,0.019994,0.97085,0.35985,0.26966,0.98204,0.27295,4.0633,13.002,2.19836,MCTS,time pressure,25,2,,20.0
1572,0.010392,0.29499,0.021788,0.50775,0.51394,0.39402,1.6186,0.60879,4.5571,14.917,2.1434599999999997,MCTS,time pressure,25,3,,20.0
1573,0.0099999,0.0,0.023333,0.5,0.25,0.4,0.8,0.42597,3.5,15.0,1.91922,MCTS,time pressure,25,4,,20.0
1574,0.0059056,0.33232,0.019986,0.4717,0.25,0.44586,1.4991,0.49947,7.781,29.989,2.0717,MCTS,time pressure,25,5,,20.0
1575,0.001,0.28928,0.015536,0.3326,0.82539,0.59912,0.77679,0.44508,4.0022,16.786,2.30854,MCTS,time pressure,26,1,,5.0
1576,0.011146,0.31464,0.020488,0.43497,0.85364,0.35653,0.97559,0.16613,3.376,29.805,2.2836,MCTS,time pressure,26,2,,5.0
1577,0.0071036,0.3,0.038491,0.98999,1.0556,0.29694,0.8,0.38611,3.209,15.0,2.23332,MCTS,time pressure,26,3,,5.0
1578,0.004876,0.29988,0.028883,0.49971,1.0002,0.49974,0.86702,0.30025,4.097,20.003,2.2029900000000002,MCTS,time pressure,26,4,,5.0
1579,0.0046908,0.30421,0.01,0.96638,0.99896,0.58451,0.88379,0.41805,4.7482,14.778,2.2643700000000004,MCTS,time pressure,26,5,,5.0
1580,0.02,0.26632,0.01,1.1667,1.1108,0.51752,1.0,0.3,2.982,15.0,2.40478,MCTS,time pressure,26,1,,10.0
1581,0.010024,0.20016,0.027918,0.56396,1.0292,-0.081433,0.99996,0.099264,2.7803,30.011,1.8440700000000003,MCTS,time pressure,26,2,,10.0
1582,0.011667,0.19376,0.03,0.99999,1.0,0.54279,1.3333,0.26858,3.5,15.0,1.64666,MCTS,time pressure,26,3,,10.0
1583,0.001,0.2,0.02,0.35677,1.0,0.38596,1.1324,0.3,2.5,30.0,2.3862900000000002,MCTS,time pressure,26,4,,10.0
1584,0.001,0.21647,0.02102,0.83222,0.82229,0.3152,0.95363,0.22827,3.4464,14.874,2.35086,MCTS,time pressure,26,5,,10.0
1585,0.0042714,0.29344,0.021111,0.51043,0.51047,0.30759,0.8,0.3,3.4336,15.0,2.2952799999999995,MCTS,time pressure,26,1,,20.0
1586,0.045644,0.29094,0.029993,0.70447,0.50968,0.63606,0.96992,0.29969,3.5011,14.996,2.6995999999999998,MCTS,time pressure,26,2,,20.0
1587,0.04,0.35293,0.01,0.0,0.95146,0.46648,0.69502,0.3,2.9885,15.0,2.27482,MCTS,time pressure,26,3,,20.0
1588,0.004329,0.406,0.023064,0.41031,1.063,0.39743,0.60658,0.47344,2.3989,10.576,2.42551,MCTS,time pressure,26,4,,20.0
1589,0.017467,0.39889,0.027481,0.50139,0.95672,0.80166,1.0018,0.4012,5.0032,14.985,2.64872,MCTS,time pressure,26,5,,20.0
1590,0.017445,0.3197,0.034578,1.2569,0.875,0.8,0.8,0.14124,2.5,15.0,2.03571,MCTS,time pressure,27,1,,5.0
1591,0.0055,0.3,0.01,0.67157,1.0,1.0,1.0,0.3,2.5,15.0,2.27939,MCTS,time pressure,27,2,,5.0
1592,0.005,0.3,0.03,4.4377,0.5,0.8,1.0,0.5,3.5,15.0,1.70137,MCTS,time pressure,27,3,,5.0
1593,0.0091852,0.28192,0.028996,1.2172,0.95024,0.8,0.61849,0.33333,2.1168,30.0,2.3061499999999997,MCTS,time pressure,27,4,,5.0
1594,0.0045786,0.40225,0.020018,1.5431,0.9336,0.84049,0.70268,0.40244,2.4934,14.97,1.88534,MCTS,time pressure,27,5,,5.0
1595,0.016012,0.16617,0.018927,4.1191,0.5,0.8,0.8,0.3,3.3968,8.0674,2.4333199999999997,MCTS,time pressure,27,1,,10.0
1596,1.0,0.21861,0.02,0.0,0.49537,0.8,1.0667,0.3,3.7004,15.0,2.38943,MCTS,time pressure,27,2,,10.0
1597,0.60383,0.41104,0.043529,0.10034,0.75466,0.85381,0.84953,0.39997,3.5884,34.073,2.2872500000000002,MCTS,time pressure,27,3,,10.0
1598,0.036157,0.4,0.029363,0.5,0.5,0.65185,1.0741,0.33333,3.8148,15.0,2.6423200000000002,MCTS,time pressure,27,4,,10.0
1599,0.0092862,0.45487,0.031586,5.6301,0.58481,0.82966,0.96035,0.27423,5.0694,14.683,2.09223,MCTS,time pressure,27,5,,10.0
1600,0.010175,0.39875,0.026059,0.99027,0.48159,0.43424,0.96858,0.28125,3.4781,14.922,2.57492,MCTS,time pressure,27,1,,20.0
1601,0.0058333,0.2,0.02,0.53248,0.5,0.4,0.99999,0.35944,2.5,20.0,2.3406000000000007,MCTS,time pressure,27,2,,20.0
1602,0.01,0.4,0.03,0.38982,0.5,0.4,0.8,0.6,3.3333,15.0,2.62767,MCTS,time pressure,27,3,,20.0
1603,0.018036,0.59999,0.030001,0.50004,0.6145,0.79995,1.0001,0.29998,3.3332,9.5535,2.3056600000000005,MCTS,time pressure,27,4,,20.0
1604,0.047736,0.2,0.03,0.5,0.5,0.53333,1.0,0.29013,2.5,20.0,2.56135,MCTS,time pressure,27,5,,20.0
1605,0.0073021,0.18889,0.02046,0.5,0.44239,0.8,1.5,0.6,2.5,7.6498,2.8597,MCTS,time pressure,28,1,,5.0
1606,0.0094999,0.3,0.01,0.43376,0.375,0.54768,1.0,0.3,2.5,15.0,2.3364700000000003,MCTS,time pressure,28,2,,5.0
1607,0.02,0.3,0.03,1.0,1.0,0.8,1.0,0.3,2.5,15.0,3.4242600000000003,MCTS,time pressure,28,3,,5.0
1608,0.01,0.4,0.24,0.0,0.5,0.8,1.0,0.3,2.5,15.0,2.33573,MCTS,time pressure,28,4,,5.0
1609,0.024127,0.28367,0.048005,0.50027,0.25,1.6291,1.0162,0.30689,2.1055,14.871,2.67697,MCTS,time pressure,28,5,,5.0
1610,1.0,0.31506,0.031667,0.5,0.5,0.84744,0.93215,0.3,2.1379,15.0,2.3113,MCTS,time pressure,28,1,,10.0
1611,0.01,0.3,0.1466,1.0,0.5,1.0667,1.0,0.3,1.0943,15.0,2.66645,MCTS,time pressure,28,2,,10.0
1612,0.023333,0.3303,0.06,5.8496,0.5,0.79839,1.0,0.3,2.5,15.0,2.37576,MCTS,time pressure,28,3,,10.0
1613,0.24,0.3,0.01,10.0,0.5,0.8,1.0,0.5,2.5,15.0,2.9797400000000005,MCTS,time pressure,28,4,,10.0
1614,0.0017837,0.3,0.02,4.297,0.52778,0.8,0.86667,0.3,2.1343,10.981,2.82074,MCTS,time pressure,28,5,,10.0
1615,0.58126,0.45954,0.016761,0.4321,0.5,0.81975,0.79144,0.3,2.2037,23.446,2.4910200000000002,MCTS,time pressure,28,1,,20.0
1616,0.030973,0.63974,0.012344,0.42554,0.5712,1.0001,1.3334,-0.61804,3.3332,11.117,2.21221,MCTS,time pressure,28,2,,20.0
1617,0.0044398,0.58855,0.02,4.5692,0.5,1.0045,1.0,0.29508,2.5,11.549,2.5419,MCTS,time pressure,28,3,,20.0
1618,0.012277,0.58926,0.02,0.66667,0.48611,1.0,0.99999,0.11744,2.5,8.1018,2.5271200000000005,MCTS,time pressure,28,4,,20.0
1619,0.52379,0.45878,0.063237,0.5,0.54981,1.0,0.88148,0.3,2.5,13.395,2.62249,MCTS,time pressure,28,5,,20.0
