,pruning threshold,stopping probability,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,connected 2-in-a-row drop rate,unconnected 2-in-a-row drop rate,3-in-a-row drop rate,4-in-a-row drop rate,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1370,2.55,0.023333,0.32411,1.0,0.11343,0.52104,0.33333,3.5,30.0,0.2,0.2,0.2,0.2,2.93794,Type-dependent dropping,time pressure,12,1,,10.0
1371,7.0096,0.021529,0.01,1.0716,0.53333,0.35215,0.21409,3.3333,23.333,0.16667,0.20795,0.20539,0.2,2.73998,Type-dependent dropping,time pressure,12,2,,10.0
1372,5.0,0.0089094,0.02,1.0,0.8,-0.071486,0.3,2.5,15.0,0.2,0.2,0.2,0.2,2.38253,Type-dependent dropping,time pressure,12,3,,10.0
1373,9.6285,0.0094835,0.24611,1.6667,0.33551,0.40369,0.14269,3.3333,20.0,0.2,0.2,0.2,0.4,3.09888,Type-dependent dropping,time pressure,12,4,,10.0
1374,3.849,0.020741,0.091862,1.0,0.24867,0.30425,0.17893,2.5,10.0,0.2,0.24589,0.2,0.2,2.91205,Type-dependent dropping,time pressure,12,5,,10.0
1375,2.8389,0.0029797,0.018918,0.99999,0.13503,1.0,0.3,2.5,15.0,0.3,0.84444,0.18889,0.6,2.11952,Type-dependent dropping,time pressure,12,1,,20.0
1376,4.1842,0.0041421,0.015029,0.75804,0.089592,1.109,0.35949,2.9839,12.788,0.31061,0.31061,0.31061,0.56592,2.6469600000000004,Type-dependent dropping,time pressure,12,2,,20.0
1377,3.0163,0.014433,0.026166,1.0258,0.15262,0.9456,0.30543,3.3528,14.933,0.18611,0.19167,0.27001,0.19666,2.5500100000000003,Type-dependent dropping,time pressure,12,3,,20.0
1378,4.0618,0.013433,0.02,1.0,0.4,1.0,0.5,2.5,15.0,0.2,0.2,0.2,0.22813,2.34831,Type-dependent dropping,time pressure,12,4,,20.0
1379,2.025,0.001,0.05,0.5625,0.05,1.5,-0.25,4.625,19.0,0.51058,0.33334,0.4,0.4,2.87681,Type-dependent dropping,time pressure,12,5,,20.0
1380,5.593,0.010597,0.040084,0.69136,0.72194,0.77193,0.11533,4.5524,14.575,0.19115,0.19921,0.19903,0.20166,2.35773,Type-dependent dropping,time pressure,13,1,,5.0
1381,3.0,0.01,0.02,1.0,0.8,0.42338,0.3,2.5,30.0,0.2,0.2,0.2,0.2,2.3722399999999997,Type-dependent dropping,time pressure,13,2,,5.0
1382,7.0,0.48884,0.02,0.76193,0.8,0.8,0.3,2.5,15.0,0.2,0.15242,0.16667,0.2,2.22067,Type-dependent dropping,time pressure,13,3,,5.0
1383,3.0,0.001,0.02,1.0,0.4,0.7102,6.0555e-06,2.5,10.0,0.24073,0.2,0.3,0.2,2.65435,Type-dependent dropping,time pressure,13,4,,5.0
1384,8.0,0.01,0.015,0.83379,1.0667,0.70485,0.6,3.6432,15.0,0.29109,0.2,0.21111,0.2,2.4981400000000002,Type-dependent dropping,time pressure,13,5,,5.0
1385,2.0107,0.0045163,0.020899,0.83333,0.91868,0.91111,0.6,3.9681,43.92,0.15556,0.2,0.38519,0.2,2.65674,Type-dependent dropping,time pressure,13,1,,10.0
1386,2.6439,0.62567,0.06,0.5,0.45349,1.0,0.4,5.0,15.0,0.24662,0.0,0.2,0.2,2.16937,Type-dependent dropping,time pressure,13,2,,10.0
1387,2.8389,0.005,0.01,1.0,0.59326,0.84658,0.26572,2.5,15.0,0.2,0.21111,0.2,0.3,2.6836399999999996,Type-dependent dropping,time pressure,13,3,,10.0
1388,5.0,0.01,0.02,1.0,0.8,1.0,0.3,2.5,15.0,0.2,0.2,0.2,0.2,2.67809,Type-dependent dropping,time pressure,13,4,,10.0
1389,2.2019,0.091458,0.02,1.0,0.70668,0.8,0.3,3.3916,8.3471,0.2,0.2,0.17102,0.2,2.21466,Type-dependent dropping,time pressure,13,5,,10.0
1390,4.8251,0.005,0.02,1.0,0.8,0.58557,0.3,3.5,10.0,0.2,0.2,0.2,0.33183,1.9469,Type-dependent dropping,time pressure,13,1,,20.0
1391,3.3676,0.001,0.019993,0.91621,0.80031,-0.085405,0.29978,2.4994,15.003,0.23833,0.099961,0.24661,0.11552,2.7180299999999997,Type-dependent dropping,time pressure,13,2,,20.0
1392,4.6389,0.0048339,0.01,0.98731,0.7795,1.0,0.28845,2.6955,15.0,0.77083,0.20057,0.20123,0.18901,2.65386,Type-dependent dropping,time pressure,13,3,,20.0
1393,0.1,0.020447,0.019939,0.43573,0.78867,1.0126,0.40813,4.978,20.132,0.40755,0.20503,0.29269,0.39502,2.5358000000000005,Type-dependent dropping,time pressure,13,4,,20.0
1394,0.1,1.0,0.01,0.5,0.8,0.60041,0.6,2.5,15.0,0.2,0.2,0.2,0.2,2.46407,Type-dependent dropping,time pressure,13,5,,20.0
1395,3.0381,0.001,0.022922,0.97764,0.72643,1.0,0.12447,3.5,7.2231,0.4,0.21283,0.2,0.3,2.0238400000000003,Type-dependent dropping,time pressure,14,1,,5.0
1396,2.4788,0.0090513,0.013429,0.9532,0.77517,1.0012,0.41908,3.4689,12.957,0.16207,0.13333,0.1785,0.20192,1.98769,Type-dependent dropping,time pressure,14,2,,5.0
1397,3.0,0.01404,0.02,1.0,0.8,1.0,0.0,3.5,6.5007,0.2,0.24649,0.2,0.2,2.2352700000000003,Type-dependent dropping,time pressure,14,3,,5.0
1398,2.6325,0.0047781,0.03,1.0,0.80964,1.0208,0.54526,3.3333,8.5079,0.1963,0.2,0.2,0.22731,2.3866500000000004,Type-dependent dropping,time pressure,14,4,,5.0
1399,2.7709,0.0058333,0.02,0.95833,0.4,0.99999,0.3,3.3333,26.667,0.2,0.2,0.2,0.2,2.0934999999999997,Type-dependent dropping,time pressure,14,5,,5.0
1400,3.0,0.58692,0.023333,0.60316,0.68576,1.0,0.23942,4.9134,7.3791,0.2,0.27472,0.2,0.2,1.9128399999999999,Type-dependent dropping,time pressure,14,1,,10.0
1401,2.0485,0.001,0.02,1.0,0.26918,1.0,0.4,2.5,15.0,0.3,0.2,0.3,0.3,2.02915,Type-dependent dropping,time pressure,14,2,,10.0
1402,2.4469,0.001,0.01,1.0,0.8,0.8,0.14787,3.3333,30.0,0.18993,0.2,0.21264,0.27425,2.15895,Type-dependent dropping,time pressure,14,3,,10.0
1403,3.0,0.57889,0.02,0.79692,0.8,1.0667,0.3,3.5,15.0,0.2,0.2,0.2,0.2,2.06455,Type-dependent dropping,time pressure,14,4,,10.0
1404,2.5547,0.001,0.031335,0.59125,0.79712,0.9968,0.5007,3.774,29.949,0.20128,0.20016,0.19872,0.17006,2.4928099999999995,Type-dependent dropping,time pressure,14,5,,10.0
1405,4.2905,0.0049429,0.029747,0.78956,0.56835,1.2405,-0.12025,2.9209,9.7908,0.25746,0.2962,0.19666,0.2962,2.12323,Type-dependent dropping,time pressure,14,1,,20.0
1406,1.2226,0.005,0.015819,0.25,0.8,0.99999,0.3,3.7037,15.0,0.24577,0.16667,0.2,0.2,1.9944099999999998,Type-dependent dropping,time pressure,14,2,,20.0
1407,1.4832,0.0036179,0.016595,0.82114,0.59857,0.94675,0.36656,2.7781,14.999,0.20006,0.19993,0.22414,0.25565,1.95797,Type-dependent dropping,time pressure,14,3,,20.0
1408,3.251,0.0036667,0.015508,0.45831,0.6729,1.0974,0.23686,3.0367,13.667,0.12387,0.11111,0.13333,0.28148,2.19351,Type-dependent dropping,time pressure,14,4,,20.0
1409,3.9584,0.001,0.01,0.48907,0.35,1.6339,-0.25,4.625,25.25,0.0,0.4,0.4,0.4,1.9875600000000002,Type-dependent dropping,time pressure,14,5,,20.0
1410,2.2891,0.001,0.063782,0.25,0.75964,0.77799,0.66982,2.5074,14.966,0.0,0.13221,0.2665,0.20168,1.9625299999999999,Type-dependent dropping,time pressure,15,1,,5.0
1411,1.55,0.02,0.02,0.25,0.95844,1.3333,0.19818,5.0,7.5592,0.2,0.16667,0.25139,0.2,1.9868299999999999,Type-dependent dropping,time pressure,15,2,,5.0
1412,0.58333,0.02,0.027761,0.25,0.8,1.3333,0.3,5.0,15.0,0.2,0.2,0.2,0.2,2.1806699999999997,Type-dependent dropping,time pressure,15,3,,5.0
1413,6.018,0.0060768,0.02,0.25,0.4,1.0493,0.21228,3.3333,4.5484,0.15841,0.2,0.1953,0.2,1.97895,Type-dependent dropping,time pressure,15,4,,5.0
1414,4.1833,0.011667,0.02,1.0,0.8,1.0,0.3,3.5,15.0,0.3,0.2,0.2,0.2,2.3681799999999997,Type-dependent dropping,time pressure,15,5,,5.0
1415,7.0,0.005,0.02,1.0,0.42119,1.0,0.4,5.0,15.0,0.2,0.2,0.2,0.0,2.2190800000000004,Type-dependent dropping,time pressure,15,1,,10.0
1416,5.0,0.01,0.02,0.99999,0.8,1.5,0.4,5.0,15.0,0.4,0.0,0.2,0.2,2.33808,Type-dependent dropping,time pressure,15,2,,10.0
1417,2.4848,0.016446,0.019673,1.0143,0.37276,0.94167,0.31063,2.5286,17.057,0.19346,0.19461,0.17269,0.16852,1.79405,Type-dependent dropping,time pressure,15,3,,10.0
1418,9.6915,0.001,0.030841,1.7616,0.18584,1.4251,0.022849,4.7934,19.602,0.74981,0.0,0.6667,0.3964,1.9490499999999997,Type-dependent dropping,time pressure,15,4,,10.0
1419,5.85,0.0074821,0.020446,1.6293,0.5496,0.73799,0.3,3.3333,14.545,0.2,0.2,0.2,0.2,2.27956,Type-dependent dropping,time pressure,15,5,,10.0
1420,7.0,0.005,0.021986,1.0,-0.34727,0.8271,0.4,2.5,15.0,0.22411,0.2,0.2,0.2,1.82905,Type-dependent dropping,time pressure,15,1,,20.0
1421,8.0002,0.010004,0.019444,0.95532,0.33085,0.89995,1.522,3.3339,14.998,0.10005,0.18129,0.18891,0.18881,1.9471899999999998,Type-dependent dropping,time pressure,15,2,,20.0
1422,8.8966,0.01,0.04,0.98611,0.33092,0.8,0.55555,2.5,15.0,0.2,0.16667,0.2,0.19626,2.3100899999999998,Type-dependent dropping,time pressure,15,3,,20.0
1423,10.0,0.0088977,0.02,1.0716,0.11649,1.0,0.3,2.7778,15.0,0.2,0.2,0.2,0.2,2.10494,Type-dependent dropping,time pressure,15,4,,20.0
1424,5.0501,0.0052761,0.02,1.0,0.37675,0.83565,0.9,3.5,20.0,0.2,0.3,0.18889,0.15,2.07323,Type-dependent dropping,time pressure,15,5,,20.0
1425,7.0,0.01,0.01,1.3917,0.8,1.0,0.3,2.5,15.0,0.2,0.2,0.2,0.2,1.9680699999999998,Type-dependent dropping,time pressure,16,1,,5.0
1426,7.9312,0.0089172,0.025385,1.4406,0.90591,0.90746,0.53333,2.5,30.0,0.25431,0.2,0.2,0.15596,2.0593500000000002,Type-dependent dropping,time pressure,16,2,,5.0
1427,7.0247,0.001,0.01,1.5,1.0667,1.0,0.3,2.8093,15.0,0.2,0.2,0.25318,0.099999,2.09518,Type-dependent dropping,time pressure,16,3,,5.0
1428,7.5251,0.001,0.01,2.412,0.79999,1.0,0.29999,1.194,6.5915,0.56313,0.16667,0.2,0.24604,2.14696,Type-dependent dropping,time pressure,16,4,,5.0
1429,9.8861,0.0086322,0.020011,1.2929,1.1084,1.1014,0.3356,2.9566,15.438,0.44382,0.17809,0.24397,0.35618,1.9829999999999999,Type-dependent dropping,time pressure,16,5,,5.0
1430,6.942,0.0048956,0.020448,1.1667,0.8,0.21028,0.28503,3.3333,5.9108,0.2,0.2,0.2,0.19444,2.03002,Type-dependent dropping,time pressure,16,1,,10.0
1431,7.0,0.01,0.02,1.24,0.99999,-0.13233,0.22708,3.3334,5.2645,0.2,0.2,0.2,0.23333,2.1626700000000003,Type-dependent dropping,time pressure,16,2,,10.0
1432,7.3333,0.0081666,0.02,1.6014,0.8,0.87616,0.084849,3.9014,20.0,0.4,0.20489,0.40015,0.4,1.54656,Type-dependent dropping,time pressure,16,3,,10.0
1433,5.0,0.019388,0.02,1.0,0.53344,0.54612,0.51962,5.0,9.2285,0.2,0.18267,0.2,0.2,2.4217799999999996,Type-dependent dropping,time pressure,16,4,,10.0
1434,9.1989,0.0097083,0.023657,1.0122,0.79192,0.96979,0.48958,7.8543,12.1,0.22917,0.14869,0.29422,0.19444,2.12864,Type-dependent dropping,time pressure,16,5,,10.0
1435,3.0455,0.01,0.021612,1.0,0.8,1.0,0.3,2.5,20.0,0.2,0.2,0.2,0.18232,2.0052499999999998,Type-dependent dropping,time pressure,16,1,,20.0
1436,7.0,0.01,0.016667,0.25,0.8,1.3333,0.3,3.3333,17.312,0.2,0.26418,0.3,0.2,2.3330200000000003,Type-dependent dropping,time pressure,16,2,,20.0
1437,4.1833,0.001,0.01,0.25,0.4,2.0,0.4,2.5,15.0,0.23303,0.2,0.2,0.2,2.34805,Type-dependent dropping,time pressure,16,3,,20.0
1438,4.6219,0.010504,0.019167,0.96354,0.83749,0.95833,0.37345,3.8786,15.333,0.24089,0.16313,0.21667,0.2625,2.431819999999999,Type-dependent dropping,time pressure,16,4,,20.0
1439,4.3574,0.001,0.033172,1.0,0.58305,1.0,0.0,2.5,15.0,0.2,0.2,0.24802,0.2,2.14766,Type-dependent dropping,time pressure,16,5,,20.0
1440,2.9545,0.001,0.01,0.6493,0.38366,0.77898,0.28482,2.5409,12.977,0.19066,0.098756,0.20934,0.3107,2.1841700000000004,Type-dependent dropping,time pressure,17,1,,5.0
1441,4.6202,0.016092,0.01,1.0,0.0081171,0.6022,0.78073,4.0961,20.0,0.2,0.2,0.2,0.2,2.5196999999999994,Type-dependent dropping,time pressure,17,2,,5.0
1442,4.995,0.013611,0.015017,0.25,0.80153,1.0017,0.30111,4.997,15.014,0.20068,0.18174,0.20019,0.26481,2.25496,Type-dependent dropping,time pressure,17,3,,5.0
1443,3.0,0.005,0.02,1.0,0.4,0.8,0.6081,2.5,20.0,0.30994,0.25069,0.2,0.2,2.58969,Type-dependent dropping,time pressure,17,4,,5.0
1444,6.8878,0.001,0.021745,1.3252,0.41989,-0.16535,0.4778,3.3904,12.912,0.20201,0.1995,0.29947,0.30562,2.66436,Type-dependent dropping,time pressure,17,5,,5.0
1445,4.0425,0.02,0.015,0.96367,0.68651,0.67012,0.3,2.7778,16.667,0.28333,0.1,0.16667,0.16667,2.01119,Type-dependent dropping,time pressure,17,1,,10.0
1446,3.3667,0.0090905,0.04,0.37869,0.8,1.0,1.7046,3.2912,15.0,0.2,0.2,0.2,0.099999,2.2815299999999996,Type-dependent dropping,time pressure,17,2,,10.0
1447,6.0,0.0038827,0.02,0.25,0.4,1.0,0.3,2.5,20.0,0.2,0.2,0.3,0.2,1.7486800000000002,Type-dependent dropping,time pressure,17,3,,10.0
1448,5.0,0.005,0.02,1.0,0.8,0.40217,0.3,2.5,30.0,0.2,0.3,0.2,0.2,2.7581800000000003,Type-dependent dropping,time pressure,17,4,,10.0
1449,7.7781,0.0052037,0.019662,0.81534,0.38196,0.8846,1.1881,2.4925,14.455,0.20077,0.19923,0.1673,0.19923,2.13414,Type-dependent dropping,time pressure,17,5,,10.0
1450,5.0004,0.001,0.020003,1.0001,0.79995,1.0001,0.5001,2.4997,14.999,0.53001,0.10003,0.2,0.20006,2.9000999999999997,Type-dependent dropping,time pressure,17,1,,20.0
1451,10.0,0.0094314,0.02,1.1667,0.8,1.0,0.94698,2.5,20.0,0.2,0.2,0.2,0.2,2.2789200000000003,Type-dependent dropping,time pressure,17,2,,20.0
1452,8.6667,0.02,0.02,1.0,0.55959,0.48589,0.54715,3.6531,10.0,0.23333,0.13631,0.18889,0.18889,2.43615,Type-dependent dropping,time pressure,17,3,,20.0
1453,5.275,0.0082214,0.02,1.0,0.4,1.0,1.0594,1.979,15.0,0.2,0.2,0.2,0.083333,1.53429,Type-dependent dropping,time pressure,17,4,,20.0
1454,7.2231,0.0056085,0.022033,1.0318,0.8,0.77201,1.1111,2.4259,7.3044,0.19846,0.21481,0.23951,0.23333,1.6884500000000002,Type-dependent dropping,time pressure,17,5,,20.0
1455,0.1,0.01,0.029558,2.0,0.66632,0.54979,0.3,7.0,15.0,0.2,0.2,0.43714,0.2,2.6525600000000003,Type-dependent dropping,time pressure,18,1,,5.0
1456,0.91099,0.0062973,0.026853,1.9054,0.79422,0.52491,-9.4226e-05,2.5112,20.066,0.20476,0.15569,0.29339,0.17772,2.3272,Type-dependent dropping,time pressure,18,2,,5.0
1457,10.0,0.49583,0.02,2.1859,0.8,0.69611,0.0,2.5,15.0,0.21951,0.2,0.2,0.2,1.6377099999999998,Type-dependent dropping,time pressure,18,3,,5.0
1458,1.5499,0.011667,0.03759,1.6672,1.0,0.8,0.3,2.5,13.158,0.19823,0.0,0.2,0.2,2.57077,Type-dependent dropping,time pressure,18,4,,5.0
1459,0.1,0.022975,0.058403,1.3036,0.51597,0.66982,0.33333,2.9012,12.696,0.23333,0.2,0.2,0.23559,1.75774,Type-dependent dropping,time pressure,18,5,,5.0
1460,0.1,0.001,0.023333,0.85225,0.3181,0.70383,0.0,2.5,15.0,0.17479,0.29113,0.2,0.090292,2.3249,Type-dependent dropping,time pressure,18,1,,10.0
1461,7.7136,0.45591,0.03,1.9972,0.78251,0.8,0.27768,3.0692,18.333,0.17778,0.28537,0.2,0.2,2.37528,Type-dependent dropping,time pressure,18,2,,10.0
1462,3.1667,0.44596,0.022851,2.0,0.36236,1.0,0.4,2.8291,15.0,0.21755,0.15935,0.2,0.1,2.75359,Type-dependent dropping,time pressure,18,3,,10.0
1463,0.1,0.0080627,0.01,0.96917,0.34267,0.75299,0.23004,3.2578,14.139,0.24305,0.32025,0.28855,0.20355,1.9707000000000001,Type-dependent dropping,time pressure,18,4,,10.0
1464,5.5338,0.48543,0.020185,2.0127,0.40648,0.80833,0.29398,2.4838,14.926,0.1963,0.2037,0.2037,0.2037,2.19278,Type-dependent dropping,time pressure,18,5,,10.0
1465,3.0659,0.001,0.022472,0.47569,0.8375,0.95833,-0.67881,1.4479,14.667,0.21667,0.18333,0.18456,0.18333,2.6459200000000003,Type-dependent dropping,time pressure,18,1,,20.0
1466,1.92,0.011214,0.02,1.0,0.8,0.88373,0.3,5.0,15.0,0.23649,0.16667,0.28585,0.2,1.8196100000000002,Type-dependent dropping,time pressure,18,2,,20.0
1467,3.1894,0.41084,0.023861,1.2502,0.8,0.85172,0.20803,3.5185,13.888,0.19427,0.17413,0.26108,0.19259,2.14741,Type-dependent dropping,time pressure,18,3,,20.0
1468,2.2287,0.0063611,0.019167,0.96354,0.83751,0.95833,0.32709,5.0729,14.667,0.1972,0.21667,0.425,0.25278,2.25742,Type-dependent dropping,time pressure,18,4,,20.0
1469,6.6929,0.51852,0.023668,1.6667,1.0667,0.8,0.234,4.1945,16.667,0.2,0.18889,0.2,0.2,2.85097,Type-dependent dropping,time pressure,18,5,,20.0
1470,0.46578,0.0080349,0.016667,0.46874,0.32244,0.92614,0.27864,3.5,15.0,0.23398,0.3,0.2,0.2,2.2615399999999997,Type-dependent dropping,time pressure,19,1,,5.0
1471,2.4905,0.0076664,0.016427,0.91907,0.38277,0.81943,0.16936,2.8135,16.433,0.27146,0.16054,0.14657,0.1928,2.4395599999999997,Type-dependent dropping,time pressure,19,2,,5.0
1472,2.524,0.010158,0.017921,0.71868,0.35745,1.1331,0.29428,2.4846,14.93,0.20352,0.19648,0.19648,0.20352,2.56961,Type-dependent dropping,time pressure,19,3,,5.0
1473,4.1987,0.001,0.030923,1.06,0.26747,0.97775,0.37689,2.5389,15.178,0.17112,0.2089,0.21999,0.2089,1.9116699999999998,Type-dependent dropping,time pressure,19,4,,5.0
1474,2.5157,0.02997,0.02001,1.0005,0.40036,1.0005,0.00023283,2.4991,20.003,0.17703,0.19979,0.094348,0.29979,2.31778,Type-dependent dropping,time pressure,19,5,,5.0
1475,6.08,0.005,0.01,0.86895,0.54336,1.0,0.3,3.3333,15.0,0.3,0.2,0.256,0.2,2.20192,Type-dependent dropping,time pressure,19,1,,10.0
1476,4.1833,0.0079467,0.017485,0.6536,0.095876,1.5,0.0,3.3333,15.0,0.2,0.21341,0.083334,0.2,1.79099,Type-dependent dropping,time pressure,19,2,,10.0
1477,3.0,0.0078066,0.017024,0.5,0.037031,0.88858,0.0,3.349,30.0,0.056593,0.2,0.2,0.16667,1.93321,Type-dependent dropping,time pressure,19,3,,10.0
1478,4.1879,0.001,0.032195,0.73913,0.40508,1.2042,0.401,3.4965,14.988,0.20062,0.24832,0.30093,0.20062,2.0042299999999997,Type-dependent dropping,time pressure,19,4,,10.0
1479,7.5072,0.0055839,0.02,1.0,0.5173,1.0,0.3,3.5,15.0,0.2,0.3,0.2,0.2,1.96097,Type-dependent dropping,time pressure,19,5,,10.0
1480,3.0035,0.0030071,0.01,0.50089,0.8016,1.3315,0.21495,4.9969,21.579,0.20071,0.20071,0.18413,0.0,2.23066,Type-dependent dropping,time pressure,19,1,,20.0
1481,3.55,0.001,0.02253,0.25,0.69468,1.0,0.4,2.5,30.0,0.27202,0.19541,0.2,0.18889,1.9740000000000002,Type-dependent dropping,time pressure,19,2,,20.0
1482,3.0,0.005,0.018776,0.50563,0.8,1.0,0.3,4.6667,30.0,0.2,0.2,0.2,0.1,1.7506,Type-dependent dropping,time pressure,19,3,,20.0
1483,7.0,0.01,0.02,0.58333,0.8,1.3333,0.13156,2.5,15.0,0.2,0.17407,0.2,0.2,1.9816299999999998,Type-dependent dropping,time pressure,19,4,,20.0
1484,3.1599,0.005003,0.01,0.45813,0.56261,1.333,-0.2464,2.4993,15.003,0.17425,0.096048,0.19985,0.30023,1.8845000000000003,Type-dependent dropping,time pressure,19,5,,20.0
1485,3.0,0.24,0.02,1.0,0.62641,0.8,0.66667,2.5,15.0,0.16667,0.2,0.2,0.2,3.1083299999999996,Type-dependent dropping,time pressure,20,1,,5.0
1486,7.0,0.24,0.24,1.0,0.8,1.0,6.0555e-06,5.0,20.0,0.0,0.2,0.2,0.18482,2.4308,Type-dependent dropping,time pressure,20,2,,5.0
1487,5.0,0.012832,0.022252,1.0,0.8,0.43251,0.0,2.5,15.0,0.18836,0.2,0.2,0.2,2.6331700000000002,Type-dependent dropping,time pressure,20,3,,5.0
1488,3.0,0.082098,0.02,0.72279,0.8,0.8,0.3,2.5,15.0,0.2,0.2,0.2,0.2,2.6247300000000005,Type-dependent dropping,time pressure,20,4,,5.0
1489,4.7672,0.021081,0.026892,1.0,0.65971,0.5292,0.3,2.5,26.667,0.2,0.083333,0.2,0.2,3.0157800000000003,Type-dependent dropping,time pressure,20,5,,5.0
1490,2.6111,0.019795,0.01,0.53071,0.68434,-0.11212,0.28518,2.048,11.702,0.20524,0.23754,0.066667,0.2,3.19101,Type-dependent dropping,time pressure,20,1,,10.0
1491,7.0011,0.01334,0.030009,2.0002,0.79974,0.41676,0.30018,1.3445,14.999,0.30017,0.10006,0.26652,0.46649,3.3409199999999997,Type-dependent dropping,time pressure,20,2,,10.0
1492,5.0,0.026766,0.015,1.0,0.56181,0.48239,0.3,1.1184,30.0,0.2,0.3,0.2,0.2,2.5761600000000002,Type-dependent dropping,time pressure,20,3,,10.0
1493,7.3905,0.04,0.01,1.0,1.0,0.74503,0.4,2.5,15.0,0.3,0.1,0.2,0.3,2.6241200000000005,Type-dependent dropping,time pressure,20,4,,10.0
1494,5.0,0.065467,0.091111,0.99999,0.8,1.0,0.3,2.8395,18.071,0.29397,0.14444,0.23342,0.2,2.8015099999999995,Type-dependent dropping,time pressure,20,5,,10.0
1495,4.9651,0.011283,0.019612,0.97896,0.57992,0.76821,0.42489,2.4299,30.292,0.28557,0.12505,0.19072,0.17508,3.30368,Type-dependent dropping,time pressure,20,1,,20.0
1496,2.5946,0.010242,0.01,0.8174,0.6463,0.46067,0.23217,1.3608,10.0,1.0,0.096287,0.19944,0.20201,2.6919899999999997,Type-dependent dropping,time pressure,20,2,,20.0
1497,5.0,0.11313,0.033603,1.0,0.8,1.0,0.3,2.0,30.0,0.1,0.2,0.20467,0.2,2.81957,Type-dependent dropping,time pressure,20,3,,20.0
1498,6.2568,0.073812,0.040011,0.95809,1.0663,0.46851,0.29323,2.4995,30.004,0.20011,0.20011,0.20011,0.20011,2.6987200000000002,Type-dependent dropping,time pressure,20,4,,20.0
1499,5.8333,0.25318,0.016667,1.0,0.88889,0.86007,0.3,2.5,15.0,0.2,0.2,0.22915,0.2,2.6086899999999997,Type-dependent dropping,time pressure,20,5,,20.0
1500,3.0,0.01,0.01,0.25,1.0667,1.2877,0.13741,4.8179,15.0,0.21171,0.2,0.2,0.2,2.5130700000000004,Type-dependent dropping,time pressure,21,1,,5.0
1501,5.6371,0.0073889,0.01,1.0,0.8,1.0,0.3,5.0,26.667,0.16667,0.2,0.2129,0.21253,2.1643499999999998,Type-dependent dropping,time pressure,21,2,,5.0
1502,7.0,0.0058333,0.035,1.1667,0.8,1.0,0.3,2.5,15.0,0.2,0.2,0.2,0.2,1.86113,Type-dependent dropping,time pressure,21,3,,5.0
1503,0.64444,0.0083669,0.016545,0.28704,0.61908,1.0423,0.25099,2.8498,15.0,0.2,0.2,0.15712,0.2,1.64829,Type-dependent dropping,time pressure,21,4,,5.0
1504,4.815,0.0043333,0.03,1.0308,0.68457,1.0,0.3,2.5,15.0,0.2,0.2,0.16667,0.2,1.8564400000000003,Type-dependent dropping,time pressure,21,5,,5.0
1505,7.8186,0.0068078,0.01,0.61356,1.0667,0.98836,0.5,3.8035,15.0,0.4,0.2,0.2,0.13333,1.8814199999999999,Type-dependent dropping,time pressure,21,1,,10.0
1506,4.5389,0.0025158,0.019348,0.49727,0.90847,0.94698,0.20494,3.0912,16.167,0.16306,0.18073,0.24821,0.12649,2.05504,Type-dependent dropping,time pressure,21,2,,10.0
1507,7.0,0.001,0.03,1.0,0.8,1.0,0.3,2.5,15.0,0.2,0.2,0.2,0.2,1.7683300000000002,Type-dependent dropping,time pressure,21,3,,10.0
1508,6.7013,0.01,0.022049,0.99793,0.75645,0.85824,0.48889,2.5,9.5318,0.21352,0.17778,0.2,0.18838,1.66856,Type-dependent dropping,time pressure,21,4,,10.0
1509,7.8445,0.0093346,0.029679,0.59547,0.85289,0.96064,0.31413,3.3853,13.248,0.2083,0.15354,0.21575,0.15354,1.81861,Type-dependent dropping,time pressure,21,5,,10.0
1510,4.2277,0.001,0.03,1.0,0.8,1.0,0.3,3.3333,15.0,0.2,0.2,0.2,0.2,1.90994,Type-dependent dropping,time pressure,21,1,,20.0
1511,5.85,0.001,0.02,0.82064,0.8,1.1278,0.5,2.5,15.0,0.32362,0.2,0.2,0.2,1.4481199999999999,Type-dependent dropping,time pressure,21,2,,20.0
1512,6.7726,0.001,0.030001,1.3129,0.73794,0.8565,0.30002,2.5001,13.33,0.27372,0.099994,0.29938,0.19999,1.7755199999999998,Type-dependent dropping,time pressure,21,3,,20.0
1513,4.2073,0.001,0.01,1.0,0.8,1.0,0.3,2.5,10.0,0.2,0.3,0.2,0.2,1.9670999999999998,Type-dependent dropping,time pressure,21,4,,20.0
1514,3.1667,0.001,0.02,1.0,0.8,1.0,0.3,2.5,10.0,0.4,0.2,0.2,0.2,2.20732,Type-dependent dropping,time pressure,21,5,,20.0
1515,0.1,0.0097246,0.01,1.0,1.1111,1.1772,0.3,2.5,15.0,0.2,0.2,0.2,0.2,1.3911799999999999,Type-dependent dropping,time pressure,22,1,,5.0
1516,5.0,0.001,0.02,0.95833,1.1798,0.8,0.3,2.0,15.0,0.2,0.2,0.2,0.2,0.994937,Type-dependent dropping,time pressure,22,2,,5.0
1517,0.1,0.018045,0.01,0.99999,1.1572,1.0426,0.60167,2.5,18.416,0.27256,0.23222,0.1879,0.1,1.06209,Type-dependent dropping,time pressure,22,3,,5.0
