,pruning threshold,stopping probability,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,horizontal feature drop rate,vertical feature drop rate,diagonal feature drop rate,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1408,0.76779,0.010114,0.019409,0.44444,0.6266,1.5361,0.57778,4.4444,20.0,0.2,0.16667,0.2266,2.2328699999999997,Orientation-dependent dropping,time pressure,14,4,,20.0
1409,1.5231,0.0059123,0.0208,0.96306,0.8,1.1379,0.50719,3.4243,30.0,0.4,0.2,0.2,2.2348,Orientation-dependent dropping,time pressure,14,5,,20.0
1410,3.0556,0.01,0.031319,0.41667,0.76105,1.0,0.28761,5.0,14.362,0.20123,0.2,0.23333,2.05137,Orientation-dependent dropping,time pressure,15,1,,5.0
1411,0.1,0.020014,0.031102,0.25,0.75954,1.3337,0.28004,7.0673,15.0,0.122,0.19996,0.19501,1.9421399999999998,Orientation-dependent dropping,time pressure,15,2,,5.0
1412,3.8164,0.009,0.028203,0.25,0.68438,1.3333,0.26088,3.5,10.0,0.17172,0.21481,0.25828,2.303,Orientation-dependent dropping,time pressure,15,3,,5.0
1413,0.72907,0.005,0.02,0.41667,0.75707,1.0,0.3,2.5,15.081,0.2,0.2,0.2,1.93764,Orientation-dependent dropping,time pressure,15,4,,5.0
1414,2.75,0.001,0.01,0.25,0.66312,1.7579,0.3,2.5,15.0,0.24158,0.2,0.2809,2.3162600000000007,Orientation-dependent dropping,time pressure,15,5,,5.0
1415,3.0,0.001,0.02,1.0556,-0.41374,0.85697,0.4,3.5,8.747,0.3,0.2,0.2,2.2561299999999997,Orientation-dependent dropping,time pressure,15,1,,10.0
1416,2.9594,0.0088833,0.01,1.0182,0.33842,0.77694,0.38646,3.3698,14.966,0.20427,0.17104,0.4125,2.2860799999999997,Orientation-dependent dropping,time pressure,15,2,,10.0
1417,2.5166,0.01,0.01,0.81813,0.4,1.0,0.6,3.5,200.0,0.2,0.2,0.16667,1.6934,Orientation-dependent dropping,time pressure,15,3,,10.0
1418,3.928,0.0041358,0.0175,1.027,0.38905,0.86738,0.24583,2.934,19.333,0.23333,0.16667,0.23333,2.1281100000000004,Orientation-dependent dropping,time pressure,15,4,,10.0
1419,10.0,0.0048941,0.020265,2.0116,0.39626,0.81191,0.49279,3.5298,15.106,0.61012,0.099882,0.19471,2.24208,Orientation-dependent dropping,time pressure,15,5,,10.0
1420,10.0,0.02,0.02,1.0,0.42363,0.65277,0.3,2.5,17.241,0.24455,0.16667,0.1,1.96284,Orientation-dependent dropping,time pressure,15,1,,20.0
1421,5.7699,0.0066968,0.01,1.2188,0.010732,0.70452,0.5625,2.9375,13.0,0.1,0.12208,0.3,1.8566699999999998,Orientation-dependent dropping,time pressure,15,2,,20.0
1422,7.8291,0.0089513,0.024213,1.1447,-0.00019787,0.78303,0.50636,1.849,13.694,0.36767,0.26466,0.16512,2.30974,Orientation-dependent dropping,time pressure,15,3,,20.0
1423,4.7278,0.001,0.02,1.0345,0.4,0.8,0.5,1.8333,20.0,0.24054,0.2,0.2,2.0644,Orientation-dependent dropping,time pressure,15,4,,20.0
1424,4.2759,0.001,0.02,1.0,0.4,0.8,0.3,2.5,15.0,0.2236,0.3,0.2,2.1462000000000003,Orientation-dependent dropping,time pressure,15,5,,20.0
1425,9.4556,0.01,0.016667,1.9689,1.0667,0.8,0.33333,2.5,5.4016,0.2,0.2,0.2313,1.9382100000000002,Orientation-dependent dropping,time pressure,16,1,,5.0
1426,6.948,0.0045556,0.02,1.2227,0.97786,0.73922,0.021478,2.5,11.024,0.2,0.22091,0.22222,2.1258099999999995,Orientation-dependent dropping,time pressure,16,2,,5.0
1427,7.469,0.0087559,0.020416,1.862,1.0107,0.77069,0.56303,2.4552,18.385,0.28752,0.20519,0.16795,2.0686299999999997,Orientation-dependent dropping,time pressure,16,3,,5.0
1428,6.0182,0.005,0.03,1.4204,0.8,1.0,0.4148,2.5,15.0,0.2,0.2,0.2,2.17028,Orientation-dependent dropping,time pressure,16,4,,5.0
1429,6.0693,0.0021111,0.04,1.3725,0.70021,1.0,0.53333,2.5,30.0,0.31054,0.1,0.2,1.9347100000000002,Orientation-dependent dropping,time pressure,16,5,,5.0
1430,3.9578,0.0040466,0.025,1.2188,0.96194,0.88913,0.19663,2.7799,13.0,0.47064,0.15219,0.08546,2.06801,Orientation-dependent dropping,time pressure,16,1,,10.0
1431,4.2496,0.01,0.02,1.0,0.8,0.64033,0.3,4.1803,20.0,0.22365,0.3354,0.18889,2.03824,Orientation-dependent dropping,time pressure,16,2,,10.0
1432,6.9428,0.018459,0.040244,1.2258,0.79634,1.0005,0.30264,4.6551,16.631,0.67751,0.24221,0.20068,1.6389099999999999,Orientation-dependent dropping,time pressure,16,3,,10.0
1433,10.0,0.007308,0.028412,2.077,0.44444,0.62377,0.5,3.5996,6.0764,0.4,0.16667,0.2,2.37388,Orientation-dependent dropping,time pressure,16,4,,10.0
1434,6.606,0.0068382,0.014806,0.9816,0.56366,0.93035,0.53354,6.0516,14.347,0.4555,0.28809,0.29942,2.10542,Orientation-dependent dropping,time pressure,16,5,,10.0
1435,2.5167,0.005,0.016029,1.0,0.54182,1.0667,0.3,2.5,15.0,0.2,0.2,0.16667,2.0353899999999996,Orientation-dependent dropping,time pressure,16,1,,20.0
1436,0.1,0.0068567,0.01,0.25,0.74067,1.073,0.34743,2.8056,16.397,0.13176,0.14362,0.27917,2.32092,Orientation-dependent dropping,time pressure,16,2,,20.0
1437,8.5122,0.0069378,0.021008,1.4301,0.31037,0.90218,0.28101,4.7774,13.136,0.35847,0.25122,0.20206,2.55165,Orientation-dependent dropping,time pressure,16,3,,20.0
1438,6.0687,0.0079815,0.02,1.5127,0.65326,0.83141,0.5,3.3333,15.0,0.4,0.2,0.2,2.4167899999999998,Orientation-dependent dropping,time pressure,16,4,,20.0
1439,8.0042,0.011173,0.019161,1.9952,0.83777,0.80312,0.27272,2.9257,9.9809,0.5989,0.18321,0.20139,2.1552,Orientation-dependent dropping,time pressure,16,5,,20.0
1440,0.59109,0.001,0.02839,0.50312,0.03236,0.7408,0.66667,2.1085,15.538,0.2,0.16663,0.2,2.28286,Orientation-dependent dropping,time pressure,17,1,,5.0
1441,3.7225,0.010535,0.016945,0.87104,-0.18106,0.82093,0.89183,5.0,7.1106,0.2799,0.2,0.2,2.58938,Orientation-dependent dropping,time pressure,17,2,,5.0
1442,1.35,0.005,0.02,0.58333,0.34073,0.5467,0.6,2.5,15.0,0.2,0.2,0.16667,2.23721,Orientation-dependent dropping,time pressure,17,3,,5.0
1443,2.6786,0.004693,0.018207,0.34902,0.18225,0.97348,0.6518,3.6466,8.1175,0.27619,0.33448,0.12214,2.5648,Orientation-dependent dropping,time pressure,17,4,,5.0
1444,2.9316,0.0099632,0.020041,1.0018,0.39857,0.79817,1.4058,4.9964,14.984,0.40123,0.19943,0.20082,2.4039900000000003,Orientation-dependent dropping,time pressure,17,5,,5.0
1445,5.3117,0.001,0.023986,0.56487,0.61938,0.40767,0.62549,3.7859,18.994,0.3988,0.4003,0.4003,1.9579799999999998,Orientation-dependent dropping,time pressure,17,1,,10.0
1446,6.2428,0.01016,0.02043,0.72567,0.79647,0.96923,1.0421,2.4313,33.704,0.22485,0.19006,0.19006,2.39026,Orientation-dependent dropping,time pressure,17,2,,10.0
1447,1.4222,0.019122,0.01,0.5,0.70869,0.9226,1.5609,2.3622,20.0,0.21556,0.2,0.2,1.76219,Orientation-dependent dropping,time pressure,17,3,,10.0
1448,9.9999,0.0048235,0.02,0.90765,0.8,0.68297,1.3401,2.5,11.673,0.1918,0.4,0.2,2.3040000000000007,Orientation-dependent dropping,time pressure,17,4,,10.0
1449,9.8967,0.0083433,0.019667,0.9707,0.47831,0.94831,0.41356,2.8858,15.015,0.19973,0.19817,0.19923,2.4539099999999996,Orientation-dependent dropping,time pressure,17,5,,10.0
1450,7.0004,0.0091401,0.031285,0.99991,0.8001,0.9999,0.60007,2.4998,7.1122,0.30006,0.083324,0.20004,2.8178899999999993,Orientation-dependent dropping,time pressure,17,1,,20.0
1451,4.1833,0.011667,0.02,1.0,0.8,1.0,0.6,2.5,15.0,0.2,0.18889,0.2,2.2878800000000004,Orientation-dependent dropping,time pressure,17,2,,20.0
1452,5.2328,0.001,0.02,1.0812,0.27206,0.75727,1.0892,2.5,15.0,0.21251,0.19697,0.22687,2.31598,Orientation-dependent dropping,time pressure,17,3,,20.0
1453,5.0,0.01,0.03,0.375,0.52336,1.0,0.4,3.3333,15.0,0.2,0.2,0.2,1.78499,Orientation-dependent dropping,time pressure,17,4,,20.0
1454,6.2404,0.001,0.01,1.0663,0.50243,0.88368,0.69455,1.8932,30.016,0.0,0.14924,0.20247,1.7365299999999997,Orientation-dependent dropping,time pressure,17,5,,20.0
1455,0.1,0.014099,0.06,2.0,0.8,0.8,0.26061,3.5,15.0,0.2,0.2,0.2,2.84802,Orientation-dependent dropping,time pressure,18,1,,5.0
1456,0.1,0.012531,0.019945,1.0414,0.78226,0.66588,0.30621,3.3021,9.0305,0.25902,0.20789,0.22083,2.2957,Orientation-dependent dropping,time pressure,18,2,,5.0
1457,0.1,0.008507,0.022742,0.92443,0.55232,0.94018,-0.065899,3.503,14.521,0.21978,0.24417,0.22393,1.8827000000000003,Orientation-dependent dropping,time pressure,18,3,,5.0
1458,0.81538,0.0040431,0.016896,2.2134,0.94448,0.67164,0.19911,2.7716,13.758,0.32807,0.11493,0.49313,2.46188,Orientation-dependent dropping,time pressure,18,4,,5.0
1459,3.8388,0.49856,0.022883,1.9653,0.88889,1.0,0.36667,3.3333,15.0,0.25311,0.16667,0.2,1.7389800000000002,Orientation-dependent dropping,time pressure,18,5,,5.0
1460,0.1,0.006527,0.02,0.99999,-0.022413,1.0,-0.31059,3.5,15.0,0.21285,0.2,0.2,2.3420400000000003,Orientation-dependent dropping,time pressure,18,1,,10.0
1461,2.1783,0.013667,0.01,2.0,0.4,0.8,0.3,2.5,15.0,0.4,0.2,0.3001,2.5166999999999997,Orientation-dependent dropping,time pressure,18,2,,10.0
1462,3.0,0.52093,0.02,1.4535,0.6,1.0,0.3,2.5,15.0,0.2,0.2,0.2,2.7770400000000004,Orientation-dependent dropping,time pressure,18,3,,10.0
1463,5.0,0.21,0.023333,1.7101,0.8,1.0,0.097836,4.6667,15.0,0.1,0.1,0.2,2.00678,Orientation-dependent dropping,time pressure,18,4,,10.0
1464,3.0,0.02,0.019358,1.7145,0.57284,0.92089,0.2598,3.3634,15.0,0.4,0.19259,0.2,2.3318800000000004,Orientation-dependent dropping,time pressure,18,5,,10.0
1465,7.2083,0.50497,0.02096,0.99355,1.1246,0.98851,-0.3794,3.6839,12.077,0.1871,0.2015,0.14266,2.27406,Orientation-dependent dropping,time pressure,18,1,,20.0
1466,4.2831,0.45086,0.019444,0.98054,0.65549,0.68243,0.14624,4.9514,15.222,0.18889,0.21111,0.21111,1.8615499999999998,Orientation-dependent dropping,time pressure,18,2,,20.0
1467,2.8389,0.0085332,0.023333,2.0,1.0,1.0667,0.3,3.3333,15.0,0.4,0.13955,0.2,2.39553,Orientation-dependent dropping,time pressure,18,3,,20.0
1468,0.1,0.0055,0.02,0.84279,0.8,0.53999,0.3,2.5,21.733,0.2,0.4,0.2,2.3026,Orientation-dependent dropping,time pressure,18,4,,20.0
1469,0.1,0.0084618,0.020836,0.99714,0.80293,0.82313,0.2987,4.4515,10.055,0.40195,0.21757,0.0,2.9114700000000004,Orientation-dependent dropping,time pressure,18,5,,20.0
1470,5.0,0.005,0.02,0.875,0.23326,0.81547,0.5,3.5,10.0,0.2,0.22473,0.2,2.2564900000000003,Orientation-dependent dropping,time pressure,19,1,,5.0
1471,0.1,0.005214,0.02,0.45472,0.35549,1.5,0.32743,4.0,15.0,0.2,0.21681,0.2,2.33453,Orientation-dependent dropping,time pressure,19,2,,5.0
1472,3.0,0.01,0.01,1.0,0.4,1.0,0.3,2.5,15.0,0.2,0.1,0.2,2.44905,Orientation-dependent dropping,time pressure,19,3,,5.0
1473,4.2562,0.0059999,0.026387,0.97741,0.3125,0.6875,0.38125,2.5026,14.0,0.25,0.225,0.15,1.90213,Orientation-dependent dropping,time pressure,19,4,,5.0
1474,4.9878,0.0070179,0.029835,1.0036,-0.25111,1.0041,0.30268,2.5072,10.387,0.20165,0.19835,0.19835,2.2643899999999997,Orientation-dependent dropping,time pressure,19,5,,5.0
1475,4.1833,0.010556,0.03,0.80715,0.48675,1.0,0.11912,3.2191,30.0,0.2,0.2,0.1,2.20845,Orientation-dependent dropping,time pressure,19,1,,10.0
1476,3.3508,0.013374,0.016624,0.67841,0.27434,1.1429,0.1188,3.8898,18.7,0.28934,0.22417,0.14097,1.7321300000000002,Orientation-dependent dropping,time pressure,19,2,,10.0
1477,3.821,0.0069301,0.023333,0.87213,0.03395,1.0,0.4,2.7778,15.0,0.20031,0.4,0.19992,2.0245800000000003,Orientation-dependent dropping,time pressure,19,3,,10.0
1478,8.0,0.005,0.023333,1.0162,0.4,1.0667,0.33333,3.5614,13.811,0.20393,0.21652,0.2,2.02635,Orientation-dependent dropping,time pressure,19,4,,10.0
1479,5.0,0.01,0.019909,0.75,0.11576,1.1936,-0.34748,3.9029,15.0,0.2,0.2,0.2,1.91784,Orientation-dependent dropping,time pressure,19,5,,10.0
1480,5.2731,0.0020934,0.020596,0.37814,0.43188,0.99952,-0.6041,4.4455,15.004,0.19969,0.19981,0.20019,2.1480099999999998,Orientation-dependent dropping,time pressure,19,1,,20.0
1481,3.1023,0.0043729,0.022805,0.50267,0.52579,0.99465,0.30348,5.0094,19.957,0.20214,0.12717,0.16684,1.9338900000000003,Orientation-dependent dropping,time pressure,19,2,,20.0
1482,7.3571,0.008998,0.029819,0.48739,0.79989,1.0754,0.33342,3.5188,20.001,0.13254,0.17403,0.19254,1.6942,Orientation-dependent dropping,time pressure,19,3,,20.0
1483,4.963,0.0073146,0.01,0.4697,0.63849,1.2315,0.085519,3.6656,15.222,0.18889,0.15792,0.19938,1.8108999999999997,Orientation-dependent dropping,time pressure,19,4,,20.0
1484,10.0,0.01276,0.040087,0.48611,0.73002,2.0,0.3,2.5,30.0,0.2,0.2,0.2,1.9982200000000003,Orientation-dependent dropping,time pressure,19,5,,20.0
1485,7.0,0.12,0.02,2.0,1.0,1.0,0.3,2.5,10.0,0.2,0.2,0.2,3.07329,Orientation-dependent dropping,time pressure,20,1,,5.0
1486,5.1301,0.28658,0.018152,0.91359,0.76031,0.9559,0.022051,2.4228,14.647,0.21764,0.18236,0.18236,2.40922,Orientation-dependent dropping,time pressure,20,2,,5.0
1487,5.0,0.027319,0.03,1.1706,0.8,0.47051,-0.45,3.3333,15.0,0.2,0.16667,0.2,2.7894499999999995,Orientation-dependent dropping,time pressure,20,3,,5.0
1488,6.0,0.54213,0.02,1.0,0.8,0.38689,0.3,2.5,20.0,0.2393,0.27563,0.2,2.7231899999999998,Orientation-dependent dropping,time pressure,20,4,,5.0
1489,0.1,0.019996,0.020004,0.99981,0.40016,0.34419,0.30014,1.6385,15.002,0.39987,0.20009,0.099956,2.69855,Orientation-dependent dropping,time pressure,20,5,,5.0
1490,6.6709,0.038685,0.01,1.0729,0.6093,0.49606,0.3875,2.7191,14.333,0.23517,0.16792,0.16667,2.9705900000000005,Orientation-dependent dropping,time pressure,20,1,,10.0
1491,6.4614,0.045167,0.030226,1.0263,0.71792,0.75516,0.61955,2.6423,8.0027,0.24731,0.20429,0.2272,3.16259,Orientation-dependent dropping,time pressure,20,2,,10.0
1492,6.6667,0.13352,0.058323,1.0554,0.71071,-0.11591,0.3,2.5,15.0,0.16667,0.2,0.2,2.73485,Orientation-dependent dropping,time pressure,20,3,,10.0
1493,7.0,0.011047,0.018333,0.25,0.8,1.0,0.3,0.73601,32.421,0.2,0.2,0.16667,3.03485,Orientation-dependent dropping,time pressure,20,4,,10.0
1494,10.0,0.077622,0.040597,1.1281,0.8,1.0,0.25568,3.3333,15.0,0.2,0.2,0.0,2.9266199999999998,Orientation-dependent dropping,time pressure,20,5,,10.0
1495,7.0,0.25269,0.03,0.62967,0.8,0.62308,0.3,2.5,12.32,0.2,0.2,0.18857,3.22138,Orientation-dependent dropping,time pressure,20,1,,20.0
1496,10.0,0.04,0.02,1.0,0.8,0.60399,0.3,1.9689,15.0,0.2,0.2,0.2,2.77348,Orientation-dependent dropping,time pressure,20,2,,20.0
1497,4.7019,0.12291,0.01,1.0,0.8,1.0,0.6,2.5,15.0,0.26248,0.2,0.2,2.62984,Orientation-dependent dropping,time pressure,20,3,,20.0
1498,7.0,0.0091563,0.033491,1.0,0.8,0.49989,0.3,2.5,15.0,0.7,0.2,0.2,2.6276800000000002,Orientation-dependent dropping,time pressure,20,4,,20.0
1499,7.5,0.064423,0.03,1.0,0.96501,0.49682,0.3,2.5,15.0,0.24169,0.3,0.1,2.57979,Orientation-dependent dropping,time pressure,20,5,,20.0
1500,4.0156,0.0074592,0.02,0.89051,0.55636,0.78091,0.6,2.5,15.0,0.16667,0.2,0.2,2.28617,Orientation-dependent dropping,time pressure,21,1,,5.0
1501,5.0027,0.007345,0.01,0.9992,0.80083,0.80083,0.2994,3.3317,21.72,0.19963,0.20037,0.20037,2.1186499999999997,Orientation-dependent dropping,time pressure,21,2,,5.0
1502,5.1698,0.001,0.018387,1.0094,0.75673,1.0,0.3037,2.6349,15.0,0.22222,0.18274,0.21111,1.92854,Orientation-dependent dropping,time pressure,21,3,,5.0
1503,3.622,0.0030258,0.017767,0.34496,0.465,1.0315,0.27121,2.7103,19.512,0.15193,0.22332,0.19258,1.7202600000000001,Orientation-dependent dropping,time pressure,21,4,,5.0
1504,0.39397,0.02,0.01,0.39655,0.54445,1.0,0.3,3.3333,20.0,0.2,0.2,0.2,1.80174,Orientation-dependent dropping,time pressure,21,5,,5.0
1505,6.6762,0.0023164,0.0425,0.92801,0.8,1.0,0.21928,2.5,15.0,0.2,0.2,0.2,1.77149,Orientation-dependent dropping,time pressure,21,1,,10.0
1506,3.0,0.0073913,0.019706,0.79675,1.0,1.0,0.3,3.6462,15.0,0.2,0.2,0.1,2.04544,Orientation-dependent dropping,time pressure,21,2,,10.0
1507,2.672,0.001,0.02,0.57917,0.7524,1.074,0.39998,3.3334,30.0,0.2111,0.18889,0.21472,1.7870099999999998,Orientation-dependent dropping,time pressure,21,3,,10.0
1508,7.0,0.0050684,0.020339,0.99691,0.88852,0.97778,0.21164,2.6543,14.51,0.2,0.2,0.2,1.65274,Orientation-dependent dropping,time pressure,21,4,,10.0
1509,10.0,0.010072,0.01,0.92209,0.79638,1.004,0.30261,3.3273,9.9778,0.20161,0.1864,0.19049,1.8907200000000004,Orientation-dependent dropping,time pressure,21,5,,10.0
1510,5.0,0.001,0.011667,0.25,0.90727,1.1431,0.3,3.3798,15.0,0.26359,0.2,0.2,1.88676,Orientation-dependent dropping,time pressure,21,1,,20.0
1511,5.1688,0.0034242,0.01,0.95834,0.8,0.97534,0.6,3.3333,10.442,0.20482,0.17778,0.18889,1.3896399999999998,Orientation-dependent dropping,time pressure,21,2,,20.0
1512,5.7987,0.001,0.03,1.0,0.82963,1.1126,0.3,3.3333,20.0,0.3,0.19612,0.2,1.71761,Orientation-dependent dropping,time pressure,21,3,,20.0
1513,9.9998,0.001,0.03,0.25,0.35,1.5,-0.025,4.625,11.0,0.2,0.21102,0.4,2.00577,Orientation-dependent dropping,time pressure,21,4,,20.0
1514,4.0271,0.0066111,0.01,0.55205,0.62222,0.96349,0.27476,2.9374,15.0,0.20864,0.2,0.2,2.2370799999999997,Orientation-dependent dropping,time pressure,21,5,,20.0
1515,5.0,0.0056342,0.021296,0.91125,0.8,1.0,-2.7,1.3145,30.0,0.2,0.16667,0.2,1.78842,Orientation-dependent dropping,time pressure,22,1,,5.0
1516,3.7522,0.005,0.031459,1.0,0.8,1.0,0.10405,2.5,20.0,0.2,0.2,0.2,1.018577,Orientation-dependent dropping,time pressure,22,2,,5.0
1517,0.83394,0.0020458,0.02072,0.5625,1.5,1.5,-0.20499,3.375,19.0,0.24733,0.077062,0.4,0.849316,Orientation-dependent dropping,time pressure,22,3,,5.0
1518,1.2356,0.02,0.02343,1.0,1.6,1.0,0.3,3.3333,30.0,0.21111,0.2,0.2,2.29248,Orientation-dependent dropping,time pressure,22,4,,5.0
1519,0.1,0.071499,0.016491,0.95833,0.8,1.0667,-0.045472,2.5,15.0,0.1844,0.2,0.2,1.8486500000000003,Orientation-dependent dropping,time pressure,22,5,,5.0
1520,3.1281,0.001,0.03,0.43731,0.8,1.1032,0.3,2.5,10.0,0.18837,0.26046,0.24285,1.74909,Orientation-dependent dropping,time pressure,22,1,,10.0
1521,3.4704,0.001,0.016667,0.45356,1.0667,1.2926,0.29938,2.5,7.0552,0.2,0.2037,0.2,2.09329,Orientation-dependent dropping,time pressure,22,2,,10.0
1522,2.1458,0.001,0.039634,0.49685,0.87987,1.36,0.42305,3.1475,15.016,0.1992,0.19337,0.22568,1.95566,Orientation-dependent dropping,time pressure,22,3,,10.0
1523,4.9837,0.0018898,0.017695,1.055,1.0509,1.0053,0.29656,4.1345,4.9154,0.19788,0.18469,0.28831,2.67402,Orientation-dependent dropping,time pressure,22,4,,10.0
1524,2.6327,0.001,0.021211,0.52925,1.0,1.0333,0.3,2.8228,15.0,0.19204,0.2,0.21801,1.31001,Orientation-dependent dropping,time pressure,22,5,,10.0
1525,0.94896,1.0,0.019233,0.5,1.0,0.94182,0.26426,3.3334,15.0,0.2,0.2,0.2,2.14909,Orientation-dependent dropping,time pressure,22,1,,20.0
1526,1.8257,0.0038092,0.022222,0.65099,1.0417,1.2532,0.37292,2.5729,15.333,0.18333,0.21667,0.21667,1.88428,Orientation-dependent dropping,time pressure,22,2,,20.0
1527,3.6273,0.0033874,0.020066,1.0,1.1648,1.0,0.3,2.963,16.667,0.21049,0.16296,0.18889,2.1295000000000006,Orientation-dependent dropping,time pressure,22,3,,20.0
1528,7.0,0.001,0.02,1.0,0.85825,1.0,0.3,2.5,15.0,0.2,0.2,0.2,1.9747600000000003,Orientation-dependent dropping,time pressure,22,4,,20.0
1529,3.0,0.003,0.025265,0.74368,1.0667,0.84157,-0.17202,2.5,15.0,0.2,0.18539,0.22222,1.7007400000000001,Orientation-dependent dropping,time pressure,22,5,,20.0
1530,7.0,0.0041235,0.01,1.0,1.0667,0.57729,0.4,7.0,15.0,0.1,0.21111,0.0,1.9128199999999995,Orientation-dependent dropping,time pressure,23,1,,5.0
1531,4.1858,0.010614,0.01,1.1318,1.0,0.70696,0.3,4.6667,15.0,0.1,0.2,0.2,1.9096499999999998,Orientation-dependent dropping,time pressure,23,2,,5.0
1532,9.725,0.0032978,0.011472,2.0,0.8,0.49772,0.55556,3.8889,20.0,0.26667,0.2,0.2,1.9102899999999998,Orientation-dependent dropping,time pressure,23,3,,5.0
1533,6.913,0.0030195,0.01,1.9933,0.99512,0.51461,0.30317,2.7863,20.039,0.20195,0.16764,0.0,1.55075,Orientation-dependent dropping,time pressure,23,4,,5.0
1534,7.0,0.001,0.06,1.0,0.8,1.0667,0.3,5.0,20.0,0.26979,0.15909,0.2,1.9151199999999995,Orientation-dependent dropping,time pressure,23,5,,5.0
1535,3.975,0.001,0.05,0.48431,0.75,0.96977,0.625,3.375,10.702,0.0,0.0,0.18383,2.02462,Orientation-dependent dropping,time pressure,23,1,,10.0
1536,7.0,0.001,0.02,0.93428,0.8,1.0,0.3,2.5,15.0,0.2,0.2,0.2,2.27048,Orientation-dependent dropping,time pressure,23,2,,10.0
1537,7.6086,0.0026461,0.014648,0.69238,0.65966,0.81701,0.74922,4.0169,9.8886,0.10348,0.29204,0.095284,1.9098400000000002,Orientation-dependent dropping,time pressure,23,3,,10.0
1538,3.4438,0.0037313,0.015448,0.76166,0.44371,1.0452,0.7043,2.9767,21.821,0.091044,0.37235,0.0,1.5529,Orientation-dependent dropping,time pressure,23,4,,10.0
1539,3.4862,0.0040368,0.017839,1.0,0.8,0.85092,0.5,3.5,10.0,0.2,0.2,0.18236,1.8562699999999999,Orientation-dependent dropping,time pressure,23,5,,10.0
1540,4.5071,0.0050648,0.019863,0.99292,0.54773,1.0081,0.39474,3.732,15.065,0.4001,0.19822,0.20324,2.02724,Orientation-dependent dropping,time pressure,23,1,,20.0
1541,3.0936,0.008,0.020431,0.99074,0.4326,0.8,0.35556,3.3329,16.667,0.18236,0.2,0.24342,2.3488499999999997,Orientation-dependent dropping,time pressure,23,2,,20.0
1542,0.1,0.0099925,0.020003,0.49993,0.54405,1.5001,0.59973,5.0007,14.997,0.30012,0.20001,0.34973,1.9982399999999998,Orientation-dependent dropping,time pressure,23,3,,20.0
1543,4.0826,0.005,0.023333,0.81194,0.61215,1.0,0.43386,3.5,5.6815,0.13185,0.17607,0.11644,2.2116300000000004,Orientation-dependent dropping,time pressure,23,4,,20.0
1544,5.0013,0.001,0.020009,1.0559,0.56407,0.99957,0.30028,2.5008,14.997,0.19983,0.19983,0.20017,1.6810199999999997,Orientation-dependent dropping,time pressure,23,5,,20.0
1545,5.3815,0.0065984,0.033961,1.1496,0.4554,0.88199,0.41115,2.7263,13.632,0.37249,0.24833,0.11079,2.5456899999999996,Orientation-dependent dropping,time pressure,24,1,,5.0
1546,1.7293,0.0033381,0.032578,0.34168,0.0,0.65332,0.52534,3.1067,12.556,0.084942,0.051108,0.061329,2.1574,Orientation-dependent dropping,time pressure,24,2,,5.0
1547,6.9936,0.0099798,0.019968,0.99857,0.40114,0.80147,0.29894,2.5028,14.987,0.40098,0.20065,0.39902,2.4957599999999998,Orientation-dependent dropping,time pressure,24,3,,5.0
1548,0.1,0.023333,0.02,0.25,0.25341,1.0,0.24412,3.3333,15.0,0.2,0.2,0.16667,1.83341,Orientation-dependent dropping,time pressure,24,4,,5.0
1549,4.4844,0.010099,0.01,0.25,0.37425,1.0651,0.76365,2.5525,27.233,0.20929,0.21156,0.22151,2.63733,Orientation-dependent dropping,time pressure,24,5,,5.0
1550,10.0,0.0042615,0.017105,0.25,0.4,1.0,0.5,2.5,15.0,0.2,0.2,0.2,2.01449,Orientation-dependent dropping,time pressure,24,1,,10.0
1551,7.5136,0.006242,0.015266,0.99108,0.46386,0.97171,0.39751,4.0371,15.154,0.15436,0.20103,0.18848,2.61304,Orientation-dependent dropping,time pressure,24,2,,10.0
