,pruning threshold,stopping probability,feature drop rate,lapse rate,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1577,2.9626,0.001,0.2037,0.019815,0.4,0.88889,0.26405,3.5506,15.0,2.29009,No active scaling,time pressure,26,3,,5.0
1578,4.9563,0.015,0.24569,0.02,0.73979,1.0,0.3,4.4611,13.333,2.16907,No active scaling,time pressure,26,4,,5.0
1579,4.0426,0.0055,0.2,0.017337,0.4,0.83322,0.19551,2.5,15.0,2.3328599999999993,No active scaling,time pressure,26,5,,5.0
1580,0.1,0.001,0.3,0.04,0.4488,1.0,0.3,3.5,20.0,2.3501700000000003,No active scaling,time pressure,26,1,,10.0
1581,0.1,0.0055,0.2,0.04,0.3716,1.0,0.3,2.5,15.0,1.8137800000000002,No active scaling,time pressure,26,2,,10.0
1582,3.7864,0.6529,0.31691,0.020013,0.75832,0.99102,0.30041,3.3305,28.208,1.9881800000000003,No active scaling,time pressure,26,3,,10.0
1583,0.1,0.02,0.1,0.023187,0.8,1.1111,0.26412,3.3333,20.0,2.6184400000000005,No active scaling,time pressure,26,4,,10.0
1584,9.2419,0.001,0.25612,0.031809,0.26859,1.4203,-0.083796,3.8502,10.276,2.5303299999999997,No active scaling,time pressure,26,5,,10.0
1585,4.8411,0.013582,0.20262,0.020975,0.39542,0.79411,0.34929,3.4886,94.233,2.29051,No active scaling,time pressure,26,1,,20.0
1586,7.2382,0.010464,0.26289,0.01,0.41804,0.77681,0.41486,6.6108,14.794,3.00126,No active scaling,time pressure,26,2,,20.0
1587,5.0,0.018944,0.088691,0.02,0.6167,0.99999,0.3,2.5,15.0,2.4031200000000004,No active scaling,time pressure,26,3,,20.0
1588,5.0,0.02,0.2,0.021268,0.8,0.8,0.3,3.5,15.0,2.4401900000000003,No active scaling,time pressure,26,4,,20.0
1589,2.9985,0.007498,0.30005,0.019984,0.40055,0.7993,1.0004,2.5014,14.994,2.29914,No active scaling,time pressure,26,5,,20.0
1590,2.6685,0.01574,0.37233,0.0166,0.95301,0.82999,0.4895,2.7975,9.0649,1.9225699999999997,No active scaling,time pressure,27,1,,5.0
1591,2.632,0.001,0.3,0.02,0.8,1.0,0.5,2.5,15.0,2.22969,No active scaling,time pressure,27,2,,5.0
1592,5.0,0.005,0.2,0.01,0.41834,0.8,0.38376,2.5,15.0,1.93095,No active scaling,time pressure,27,3,,5.0
1593,5.0691,0.0017497,0.3,0.021682,1.0112,1.0,0.3,2.5,30.0,2.28402,No active scaling,time pressure,27,4,,5.0
1594,3.5006,0.0081854,0.31571,0.025556,0.71703,0.67391,0.2772,2.629,13.576,1.9685200000000003,No active scaling,time pressure,27,5,,5.0
1595,4.9882,0.0098321,0.29744,0.019824,0.83422,0.98246,0.13825,5.0665,8.0961,2.38567,No active scaling,time pressure,27,1,,10.0
1596,2.6221,0.001,0.28958,0.021571,0.50333,0.68155,0.38056,2.6342,9.8472,2.36195,No active scaling,time pressure,27,2,,10.0
1597,3.7603,0.0079874,0.4,0.04,0.8,1.0,0.5,4.6667,15.0,2.2656,No active scaling,time pressure,27,3,,10.0
1598,2.8819,0.010007,0.20016,0.020008,0.79964,1.0004,0.40026,2.4993,14.997,2.81769,No active scaling,time pressure,27,4,,10.0
1599,4.8896,0.011387,0.2125,0.019729,0.75464,0.84536,0.14702,3.2451,19.471,1.84223,No active scaling,time pressure,27,5,,10.0
1600,2.9286,0.006148,0.53019,0.019262,0.64043,1.0229,0.33682,4.4435,16.67,2.52483,No active scaling,time pressure,27,1,,20.0
1601,2.2989,0.0084481,0.32197,0.026693,0.59993,0.75725,0.52167,2.6815,15.83,2.3121,No active scaling,time pressure,27,2,,20.0
1602,7.4115,0.0098435,0.24311,0.018137,0.3816,0.51498,0.31643,3.4126,-4.5104,2.64656,No active scaling,time pressure,27,3,,20.0
1603,2.3059,0.033526,0.47344,0.027304,0.38756,1.3652,0.53613,4.3771,17.848,2.22638,No active scaling,time pressure,27,4,,20.0
1604,4.9307,0.0073287,0.38687,0.01,0.27209,1.0166,0.49968,3.6425,15.003,2.6191199999999997,No active scaling,time pressure,27,5,,20.0
1605,4.9889,0.011013,0.20135,0.01,0.4253,0.99625,0.30214,2.4934,-108.33,3.49606,No active scaling,time pressure,28,1,,5.0
1606,3.0,0.0099999,0.4,0.026667,0.8,1.0448,0.3,2.5,15.0,2.23261,No active scaling,time pressure,28,2,,5.0
1607,5.0,0.014919,0.2,0.03,0.8,1.0,0.3,2.5,15.0,3.5066200000000003,No active scaling,time pressure,28,3,,5.0
1608,3.2102,0.48996,0.22848,0.065874,1.3828,1.1737,1.0814,3.4979,3.731,1.8382200000000002,No active scaling,time pressure,28,4,,5.0
1609,0.1,0.005,0.58479,0.02,0.8,0.8,0.4,1.404,7.2673,2.9546900000000003,No active scaling,time pressure,28,5,,5.0
1610,4.1353,0.0054815,0.52731,0.043611,0.68705,1.0602,0.32769,2.6053,-134.52,2.3845,No active scaling,time pressure,28,1,,10.0
1611,2.55,0.010167,0.55,0.022232,0.97293,1.4287,0.16804,2.5,15.0,2.4975700000000005,No active scaling,time pressure,28,2,,10.0
1612,3.8994,0.32846,0.37418,0.019444,0.98618,1.0,0.16667,2.5,6.7884,2.49307,No active scaling,time pressure,28,3,,10.0
1613,4.1792,0.0054984,0.55011,0.014635,0.6382,0.99982,0.29994,2.5003,-135.0,2.90843,No active scaling,time pressure,28,4,,10.0
1614,2.9272,0.0047012,0.29765,0.019253,0.83362,0.81767,0.38302,1.5467,2.4761,2.76445,No active scaling,time pressure,28,5,,10.0
1615,1.5398,0.03418,0.6,0.030924,1.1002,1.0,0.5,2.5,18.333,2.4502499999999996,No active scaling,time pressure,28,1,,20.0
1616,2.8389,0.015,0.59278,0.027158,1.0104,0.91159,-0.65531,3.3333,20.0,2.1982600000000003,No active scaling,time pressure,28,2,,20.0
1617,4.8009,0.0099999,0.63696,0.021868,1.0,1.0,0.3,3.5866,-86.316,2.58472,No active scaling,time pressure,28,3,,20.0
1618,3.2989,0.01,0.7,0.04,0.8,1.0,-2.7,2.5,15.0,2.5003900000000003,No active scaling,time pressure,28,4,,20.0
1619,3.0708,0.010487,0.42176,0.023034,1.0365,0.92154,0.12197,2.5011,27.032,2.57509,No active scaling,time pressure,28,5,,20.0
1620,5.6651,0.0095648,0.3362,0.01,0.5971,0.77455,0.35066,2.8945,16.804,1.9596700000000002,No active scaling,time pressure,29,1,,5.0
1621,5.5931,0.019163,0.15741,0.019365,0.8,0.95229,0.5,3.8889,16.667,1.9119200000000003,No active scaling,time pressure,29,2,,5.0
1622,5.0,0.005,0.3,0.017583,0.7369,0.8,0.6,3.3333,15.0,2.07831,No active scaling,time pressure,29,3,,5.0
1623,3.0,0.011667,0.25676,0.02,0.57329,0.87619,0.4,2.5,20.0,2.0668699999999998,No active scaling,time pressure,29,4,,5.0
