,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
192,8.5755,0.0039201,0.2096,0.020019,1.0353,0.83942,1.0521,1.1218,2.4998,15.001,2.16598,Main model,human-vs-human,39,3,,
193,3.0,0.005,0.2,0.02,1.0,0.7389,1.0,0.3,2.5,15.0,2.43982,Main model,human-vs-human,39,4,,
194,5.8438,0.005,0.3,0.032422,1.0,0.8,1.5,0.6,2.5,13.333,1.8187200000000001,Main model,human-vs-human,39,5,,
195,3.5905,0.010114,0.2,0.02145,1.0,0.455,1.0,0.3,2.5953,20.0,1.8446000000000002,Main model,human-vs-human,40,1,,
196,2.2553,0.011667,0.1,0.02,1.0,0.64649,1.0,0.3,2.5,15.0,1.72967,Main model,human-vs-human,40,2,,
197,4.728,0.0075562,0.20003,0.022368,0.99993,0.65765,1.0001,0.51034,2.5001,9.9996,2.3831599999999997,Main model,human-vs-human,40,3,,
198,10.0,0.001,0.2,0.024896,1.0375,-0.123,1.5446,0.3,2.5,5.1514,2.47461,Main model,human-vs-human,40,4,,
199,3.5,1.0,0.14097,0.03,0.54376,0.8,1.0,0.16549,2.5,15.0,1.51546,Main model,human-vs-human,40,5,,
200,1.0667,0.001,0.25249,0.0201,0.99564,0.8003,0.93053,0.29942,2.7475,19.96,1.6751,Main model,generalization,1,1,,
201,2.26,0.0058333,0.2082,0.03,1.0,0.97778,1.0,0.36667,3.8881,15.0,1.2454500000000004,Main model,generalization,1,2,,
202,3.0,0.0022277,0.1,0.019444,1.0,1.1512,0.85614,0.3,4.0289,13.312,1.73509,Main model,generalization,1,3,,
203,2.8028,0.001,0.071593,0.01,0.99421,1.0093,0.80102,0.45844,2.5162,11.741,1.9212099999999999,Main model,generalization,1,4,,
204,3.1665,0.001,0.21114,0.030003,0.48614,0.79995,0.99993,3.31e-05,4.9999,20.001,1.61041,Main model,generalization,1,5,,
205,4.8943,0.0026446,0.060106,0.01,0.65546,2.4571,1.1481,0.5343,4.4729,243.15,1.2641900000000001,Main model,generalization,2,1,,
206,8.4314,0.0015399,0.10898,0.01,1.5189,2.089,0.54645,0.6855,2.8403,12.746,1.74279,Main model,generalization,2,2,,
207,4.0855,0.0036897,0.15455,0.010792,0.96848,1.5643,1.0,1.0617,3.2346,17.222,1.13218,Main model,generalization,2,3,,
208,9.9999,0.001,0.2,0.02,1.0,1.1875,1.0,0.6,2.5,19.59,1.2755699999999999,Main model,generalization,2,4,,
209,8.3781,0.00132,0.25044,0.01,1.1429,1.1558,1.1959,0.49655,2.6479,15.75,1.21481,Main model,generalization,2,5,,
210,5.2852,0.016579,0.17504,0.016028,0.25,-0.20202,1.2194,0.28312,3.3722,20.0,1.8666500000000004,Main model,generalization,3,1,,
211,9.9009,0.0042115,0.59295,0.013568,1.091,-0.10039,1.3216,-0.029645,4.2236,12.427,2.20459,Main model,generalization,3,2,,
212,4.7278,0.01,0.1,0.020735,0.25,-0.14747,0.8,1.1722,3.5,13.333,2.1141799999999997,Main model,generalization,3,3,,
213,0.1,0.11305,0.16958,0.01,0.38916,-0.067997,0.91111,0.15033,3.7578,18.882,2.2466699999999995,Main model,generalization,3,4,,
214,4.2735,0.010193,0.050744,0.017894,0.25,-0.0022035,1.1169,0.56008,4.0542,19.111,2.08768,Main model,generalization,3,5,,
215,7.368,0.48228,0.3,0.02,0.98792,0.8,1.0,0.3,2.5,-100.0,2.40812,Main model,generalization,4,1,,
216,4.9329,0.023121,0.35768,0.030682,1.0333,0.96105,1.5284,0.31478,3.2936,-7.9565,2.37637,Main model,generalization,4,2,,
217,3.6953,0.32275,0.37292,0.027,0.86867,0.74684,1.375,0.27292,2.5729,-34.667,2.6925200000000005,Main model,generalization,4,3,,
218,1.5488,0.49876,0.4214,0.030015,0.49983,0.79967,1.3337,0.29975,2.5007,-59.82,2.6356,Main model,generalization,4,4,,
219,4.9376,0.0096543,0.45431,0.01,1.185,1.1221,1.2481,-0.3528,2.4118,-225.51,2.6542399999999997,Main model,generalization,4,5,,
220,7.4351,0.01,0.55,0.01,1.1667,0.63581,1.0778,0.3,5.0,15.0,2.6209300000000004,Main model,generalization,5,1,,
221,3.0,0.011575,0.6,0.02,1.0,0.52827,1.0,0.3,4.6667,15.0,2.35471,Main model,generalization,5,2,,
222,2.8989,0.0075225,0.39896,0.030069,1.0558,0.40121,0.8,-0.00086491,2.5833,20.018,2.57838,Main model,generalization,5,3,,
223,4.9897,0.010489,0.4021,0.030024,2.0031,0.40245,0.53962,0.30228,2.4939,30.028,2.16893,Main model,generalization,5,4,,
224,3.0,0.005,0.4512,0.02,1.0,0.4,0.8,0.21134,3.5,20.0,2.3704000000000005,Main model,generalization,5,5,,
225,4.9953,0.001,0.26572,0.011366,1.0014,0.93439,1.0288,0.30103,2.5028,7.5173,1.60941,Main model,generalization,6,1,,
226,5.2363,0.002,0.16667,0.025187,1.0432,0.8,0.58154,0.3,2.5,15.0,1.68478,Main model,generalization,6,2,,
227,10.0,0.001,0.25091,0.013333,1.0,0.72593,1.0,0.6,2.5,15.0,1.8551499999999996,Main model,generalization,6,3,,
228,7.1992,0.001,0.36974,0.028333,0.95587,0.75461,0.94957,0.53782,3.6583,14.597,1.4868799999999998,Main model,generalization,6,4,,
229,4.1731,0.0016007,0.13336,0.01,1.0,0.74389,0.99994,0.3333,2.5001,14.999,1.60873,Main model,generalization,6,5,,
230,9.9999,0.001,0.3573,0.02,0.875,0.8,0.8,0.6,2.5,15.0,2.03507,Main model,generalization,7,1,,
231,5.0,0.005,0.0,0.03,0.5,0.84822,0.8,0.41877,2.5,8.3832,2.1143600000000005,Main model,generalization,7,2,,
232,4.3234,0.02,0.2,0.018333,0.25,0.8,1.0,0.66667,3.5,18.333,1.9191000000000003,Main model,generalization,7,3,,
233,4.9176,0.0016667,0.22005,0.019919,1.0,0.8,0.78123,0.31111,2.5926,15.556,1.71861,Main model,generalization,7,4,,
234,5.0,0.001,0.36625,0.01,0.5,0.8,1.0,0.4,2.5,20.0,1.75089,Main model,generalization,7,5,,
235,7.0,0.01,0.3,0.018266,1.5354,0.8,0.56357,0.3,5.0,5.4534,2.26527,Main model,generalization,8,1,,
236,7.6222,0.001,0.3,0.017111,1.9028,0.8,0.091279,0.5,2.5,10.0,1.87821,Main model,generalization,8,2,,
237,10.0,0.01,0.28297,0.02,1.3505,0.8,0.60324,0.3,2.5,15.0,2.0667999999999997,Main model,generalization,8,3,,
238,8.0,0.0014582,0.22336,0.077946,1.8333,0.59308,1.0538,0.36667,2.7778,15.0,1.9655,Main model,generalization,8,4,,
239,9.4347,0.0087291,0.29163,0.019828,2.2676,0.40344,0.51437,0.45956,2.6182,13.04,1.52769,Main model,generalization,8,5,,
240,4.6912,0.001,0.20419,0.02,0.5,0.42982,0.66669,0.3,3.8081,15.0,1.9990400000000002,Main model,generalization,9,1,,
241,9.9999,0.007702,0.2,0.02,0.5,0.5519,1.0,0.3,7.0,15.0,1.9134500000000003,Main model,generalization,9,2,,
242,9.9999,0.005175,0.33333,0.013333,0.76415,0.11882,1.0943,0.3,3.3333,15.0,2.08392,Main model,generalization,9,3,,
243,3.0,0.005,0.18217,0.04,0.79215,0.33458,1.0,0.5,3.5,10.0,1.94075,Main model,generalization,9,4,,
244,4.1401,0.0030014,0.2037,0.021798,0.92786,0.32573,0.50748,0.3,2.5,15.0,1.9649100000000002,Main model,generalization,9,5,,
245,0.1,0.0038091,0.1,0.02,0.5,0.8,1.0,0.3,4.6667,15.0,2.29636,Main model,generalization,10,1,,
246,2.9462,0.001,0.23698,0.040001,0.74998,0.68944,0.92159,0.39998,2.7419,15.0,2.1096099999999995,Main model,generalization,10,2,,
247,10.0,0.001,0.31803,0.01,0.47643,0.70887,1.3772,0.16446,2.7778,12.506,1.70655,Main model,generalization,10,3,,
248,2.0598,0.001,0.14709,0.021936,0.50315,0.78442,0.67573,0.29044,3.4694,29.891,2.06575,Main model,generalization,10,4,,
249,7.5,0.001,0.3,0.02,0.41667,0.4,1.0658,0.19472,3.5,15.0,1.8185200000000001,Main model,generalization,10,5,,
250,0.1,0.0037292,0.4,0.015,2.0,1.0,0.8,0.3,2.5,15.0,2.13563,Main model,generalization,11,1,,
251,0.1,0.0069241,0.18606,0.014167,1.164,0.88514,0.83303,-0.047376,2.6655,14.243,1.6349399999999998,Main model,generalization,11,2,,
252,0.1,0.005,0.4,0.02,2.0,1.0,0.8,0.3,2.5,15.0,1.9153099999999998,Main model,generalization,11,3,,
253,2.518,1.0,0.20007,0.024619,1.0596,0.79937,0.83804,-1.0585,2.5012,14.994,2.47464,Main model,generalization,11,4,,
254,0.1,0.001,0.2115,0.02,1.0,0.8,0.81802,0.16628,2.5,15.0,1.8717200000000003,Main model,generalization,11,5,,
255,6.6667,0.0036393,0.31667,0.035,1.1181,0.68902,1.0,0.11709,5.4636,40.0,2.20757,Main model,generalization,12,1,,
256,3.3605,0.007,0.17697,0.021291,0.50058,0.39461,0.93095,0.4406,5.9607,16.605,1.8911199999999997,Main model,generalization,12,2,,
257,5.0,0.001,0.3,0.015,1.0572,0.8,0.82934,0.4,4.6667,20.0,1.9923100000000002,Main model,generalization,12,3,,
258,2.9129,0.0074814,0.30319,0.029344,0.7165,0.65617,1.0447,0.32903,6.5387,17.373,1.94521,Main model,generalization,12,4,,
259,3.0067,0.0049767,0.20137,0.01,0.80765,0.61767,0.61205,0.29778,4.6744,20.031,2.1739,Main model,generalization,12,5,,
260,5.9941,0.0036877,0.25,0.027255,0.5,0.87245,1.0,0.3,3.5,20.0,1.5184000000000002,Main model,generalization,13,1,,
261,7.9083,0.001,0.3,0.02076,0.5,0.8,0.8,0.3,3.5,139.32,1.9897300000000002,Main model,generalization,13,2,,
262,3.8251,0.005,0.1,0.02,0.5,1.0,0.37354,0.3,2.5,15.0,1.97289,Main model,generalization,13,3,,
263,6.8833,0.0020266,0.3,0.026667,0.59046,0.8338,0.88281,0.34444,2.5,15.0,2.0182700000000002,Main model,generalization,13,4,,
264,7.7139,0.0045167,0.2047,0.01,0.5922,1.0374,0.57292,0.75587,2.9323,74.501,1.65199,Main model,generalization,13,5,,
265,0.1,0.001,0.22522,0.01,0.49024,0.36167,1.375,0.5988,6.0938,27.0,2.4896900000000004,Main model,generalization,14,1,,
266,1.7298,0.019989,0.20729,0.020006,1.0558,0.39979,0.79974,-0.088469,3.9571,22.22,1.9207999999999998,Main model,generalization,14,2,,
267,0.1,0.01,0.3,0.02,0.56787,0.31092,1.2477,0.096315,7.0,15.0,2.0283300000000004,Main model,generalization,14,3,,
268,5.6582,0.51282,0.29864,0.019718,1.0326,0.54937,0.96029,0.33111,9.2695,17.73,1.8001,Main model,generalization,14,4,,
269,2.2276,0.007,0.20015,0.019031,0.53525,0.4,0.80001,0.2721,5.3452,24.951,2.0292899999999996,Main model,generalization,14,5,,
270,5.0,0.001,0.2,0.016429,1.1667,0.019229,1.0,0.3,2.5,15.0,2.22862,Main model,generalization,15,1,,
271,4.838,0.0046221,0.18886,0.015009,1.2706,0.79919,1.0009,0.30059,2.7795,14.993,2.0578700000000003,Main model,generalization,15,2,,
272,3.55,0.01,0.2,0.021672,1.1667,0.68929,1.0,0.3,2.5,15.0,2.03978,Main model,generalization,15,3,,
273,4.1833,0.001,0.1949,0.02,0.75,0.8,1.0,0.5,2.5,20.0,2.53587,Main model,generalization,15,4,,
274,5.0,0.005,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.9886400000000002,Main model,generalization,15,5,,
275,2.4611,0.0036667,0.2,0.022827,0.73482,0.8,0.99095,0.90535,2.5,15.556,1.80742,Main model,generalization,16,1,,
276,2.6536,0.001,0.24499,0.019012,0.47133,1.0,0.77349,1.1657,4.3457,44.599,1.47946,Main model,generalization,16,2,,
277,8.3191,0.001,0.20494,0.016692,0.96141,0.73534,0.86912,0.34679,2.4999,8.2317,1.83607,Main model,generalization,16,3,,
278,4.0145,0.001,0.10681,0.01,0.76722,0.74939,1.0,0.6,2.7829,30.0,1.9730500000000002,Main model,generalization,16,4,,
279,3.8674,0.001993,0.0331,0.029437,1.2656,0.61632,0.93463,0.72525,1.7216,24.003,2.04704,Main model,generalization,16,5,,
280,6.9669,0.0013675,0.38163,0.029081,0.25,0.24261,1.9962,0.59514,3.2946,11.367,1.52483,Main model,generalization,17,1,,
281,5.0,0.001,0.1524,0.02389,0.34903,0.11373,1.2444,0.3,2.5,15.0,2.18357,Main model,generalization,17,2,,
282,3.0,0.002,0.1,0.02,0.25,0.70677,0.74149,0.92339,5.0,15.0,2.09779,Main model,generalization,17,3,,
283,6.7887,0.001,0.46152,0.01,0.41667,0.51394,0.8354,0.31991,3.4583,16.333,2.15088,Main model,generalization,17,4,,
284,7.6973,0.005984,0.19692,0.01131,0.25,0.7575,1.2753,2.4257,3.2604,15.438,1.8355000000000001,Main model,generalization,17,5,,
285,4.1868,0.00213,0.2,0.012141,0.625,0.8,1.3333,0.3,3.5,30.0,1.4626299999999999,Main model,generalization,18,1,,
286,4.7789,0.0045701,0.093756,0.02264,0.98483,0.72211,0.98266,0.28873,2.5303,8.1948,1.7762499999999999,Main model,generalization,18,2,,
287,4.1833,0.001,0.1,0.019162,1.0,0.4,0.89496,0.5,2.5,15.0,1.5596799999999997,Main model,generalization,18,3,,
288,10.0,0.0050444,0.19674,0.01,1.1595,0.5666,0.99445,0.50416,2.4857,14.956,2.09274,Main model,generalization,18,4,,
289,7.5293,0.001,0.16934,0.018093,1.103,0.6941,1.2353,0.32604,3.1489,15.941,1.86798,Main model,generalization,18,5,,
290,3.0,0.0013756,0.3,0.015,1.0,0.8,0.45551,0.3,2.5,30.0,2.53007,Main model,generalization,19,1,,
291,5.0,0.01,0.25,0.01,0.85308,1.0,-0.14256,0.20127,3.5,200.0,2.14693,Main model,generalization,19,2,,
292,5.0,0.0052778,0.4,0.02,1.0,0.8,0.48682,0.3,3.3333,15.0,2.05136,Main model,generalization,19,3,,
293,5.025,0.0035525,0.84096,0.01,1.4375,1.25,0.034189,0.625,5.7917,-51.018,1.81854,Main model,generalization,19,4,,
294,5.0,0.001,0.58671,0.02,1.146,1.0667,0.33916,0.3,5.0,30.0,1.8674400000000002,Main model,generalization,19,5,,
295,5.579,0.001,0.32598,0.02,1.135,0.8,0.92788,0.3,4.6666,20.0,2.01235,Main model,generalization,20,1,,
296,6.3341,0.001,0.32889,0.019456,1.1268,0.79935,0.79935,0.29953,3.5594,17.783,1.66218,Main model,generalization,20,2,,
297,3.7911,0.0091163,0.18438,0.021854,1.0677,0.77451,0.80389,0.4558,3.7546,15.393,1.9252299999999998,Main model,generalization,20,3,,
298,5.0,0.0018889,0.2,0.02,0.98611,0.8,0.52391,0.47351,3.8606,16.667,1.7349599999999998,Main model,generalization,20,4,,
299,4.3471,0.001,0.27785,0.02,1.1167,0.59907,1.0,0.4,4.2963,13.333,1.68456,Main model,generalization,20,5,,
300,5.0,0.001,0.4,0.022896,1.0,0.8,1.0,0.3,2.5,20.0,2.6254799999999996,Main model,generalization,21,1,,
301,5.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.5137799999999997,Main model,generalization,21,2,,
302,6.6589,0.01,0.3,0.01,1.0,0.4,1.0,0.66667,3.5,20.0,1.9312799999999997,Main model,generalization,21,3,,
303,5.0,0.01,0.3,0.015,1.0,0.52557,1.0,0.45689,2.0661,16.667,1.81998,Main model,generalization,21,4,,
304,7.0,0.01,0.2,0.02,0.85692,0.8,0.84424,0.3,3.3333,15.0,2.0265899999999997,Main model,generalization,21,5,,
305,5.3101,0.0050891,0.056624,0.01,0.34956,0.5645,0.65752,0.38854,3.0194,17.375,1.6528499999999997,Main model,generalization,22,1,,
306,3.0,0.001,0.1,0.023333,0.25,0.45389,0.53568,0.3,2.5,15.0,1.89147,Main model,generalization,22,2,,
307,3.5788,0.0047901,0.083333,0.02,0.5,0.50823,0.92961,0.3,3.4445,15.0,2.0713,Main model,generalization,22,3,,
308,7.4263,0.0022893,0.10677,0.022032,0.25,0.88889,1.0,0.3,2.6294,15.0,1.97821,Main model,generalization,22,4,,
309,3.7493,0.001,0.10508,0.016224,0.25,0.61244,0.80297,0.42274,2.8304,13.489,1.6848300000000003,Main model,generalization,22,5,,
310,3.0,0.001,0.18889,0.02,1.0,0.8,0.8045,0.25191,3.3333,7.7135,1.6134,Main model,generalization,23,1,,
311,2.901,0.003882,0.14736,0.02792,0.52537,1.003,1.0573,0.43405,7.1142,32.885,1.70073,Main model,generalization,23,2,,
312,7.3547,0.005,0.026678,0.04,0.5,0.8,0.88322,0.38956,5.0,14.736,1.64221,Main model,generalization,23,3,,
313,2.8527,0.0045815,0.096805,0.019344,0.50004,0.94845,0.95838,0.29995,6.1009,20.001,1.49506,Main model,generalization,23,4,,
314,5.4348,0.0033852,0.056686,0.03,0.5,0.8,0.93333,0.4,3.3333,15.0,1.7040199999999999,Main model,generalization,23,5,,
315,5.0,0.0099999,0.2,0.02,1.0,0.8,0.8,0.3,5.0,15.0,1.9807000000000001,Main model,generalization,24,1,,
316,7.0,0.0059324,0.23259,0.02,1.0,0.53334,1.0,0.3,5.3377,15.0,1.74619,Main model,generalization,24,2,,
317,8.146,0.0036283,0.2,0.01,1.0,0.57985,1.0,0.10373,5.0821,14.345,1.62811,Main model,generalization,24,3,,
318,5.8304,0.0058993,0.2,0.019429,1.0,0.93353,1.0,0.076109,5.0,20.0,1.71909,Main model,generalization,24,4,,
319,5.0,0.0047371,0.2,0.019551,1.0,0.60582,1.0838,0.3,3.6836,15.431,1.3325399999999998,Main model,generalization,24,5,,
320,6.0814,0.001,0.20786,0.02037,1.0853,0.7396,1.075,0.3,2.7778,15.0,1.7493200000000002,Main model,generalization,25,1,,
321,5.4174,0.0038681,0.14341,0.02283,0.8762,0.67266,0.85851,0.39389,3.1817,16.132,1.79548,Main model,generalization,25,2,,
322,9.9999,0.001,0.2584,0.018476,0.98644,0.78605,0.81395,0.28993,2.4729,0.90828,2.08718,Main model,generalization,25,3,,
323,3.0,0.01,0.2,0.02,0.99999,0.52572,0.85266,0.3,2.5,15.0,1.79156,Main model,generalization,25,4,,
324,3.566,0.0082349,0.23922,0.01,0.9142,0.62183,1.0981,0.57354,2.3284,14.118,2.04656,Main model,generalization,25,5,,
325,4.8153,0.001,0.22482,0.01,1.0,0.4,1.0,0.4,3.5,15.0,1.6959699999999998,Main model,generalization,26,1,,
326,9.5771,0.001,0.44796,0.01,1.275,0.39045,1.1253,0.71643,6.3507,21.655,1.7794599999999998,Main model,generalization,26,2,,
327,6.425,0.001,0.2,0.02,1.0,0.55859,1.1298,0.4,5.3333,20.0,1.58898,Main model,generalization,26,3,,
328,4.8605,0.0031059,0.17713,0.01,1.6859,0.71914,0.79763,0.6409,2.7833,14.979,1.7411,Main model,generalization,26,4,,
329,4.701,0.0039756,0.18889,0.020471,1.2786,0.62842,1.0,0.6,2.5,15.0,1.7842200000000001,Main model,generalization,26,5,,
330,2.4414,0.001,0.083333,0.02,1.0,0.8706,1.0,0.23585,2.5,15.0,1.77204,Main model,generalization,27,1,,
331,1.3224,0.02,0.2,0.02,1.0,0.85914,1.0,0.12919,2.5,15.0,1.8767300000000002,Main model,generalization,27,2,,
332,6.533,0.001,0.19378,0.011111,1.0,0.8,1.3164,0.24213,2.5,15.0,1.8353899999999999,Main model,generalization,27,3,,
333,2.3454,0.0021309,0.11226,0.02,0.5,0.68675,1.5,0.081627,2.5,21.673,1.91161,Main model,generalization,27,4,,
334,2.9848,0.001,0.13527,0.020211,0.99092,0.73702,1.073,0.49221,2.4889,14.917,1.87595,Main model,generalization,27,5,,
335,2.9782,0.0050793,0.24947,0.019927,0.94855,0.478,0.98882,0.60727,4.9804,19.883,2.27422,Main model,generalization,28,1,,
336,3.3787,0.02,0.2,0.016332,1.0,0.8,0.68603,0.3,4.0808,12.522,2.1009800000000003,Main model,generalization,28,2,,
337,2.5167,0.015,0.2,0.016293,0.95003,0.70629,0.91871,0.27093,4.6771,33.333,1.8760100000000002,Main model,generalization,28,3,,
338,3.0,0.01,0.1,0.01,1.0,0.8,1.0,0.19091,5.0,15.0,2.09215,Main model,generalization,28,4,,
339,2.2716,0.001,0.2,0.01,1.0,0.4,0.83711,0.3,3.8565,15.0,1.9060700000000002,Main model,generalization,28,5,,
340,3.606,0.001,0.19679,0.017778,0.99822,1.0847,1.4103,0.0064968,3.5747,15.0,1.6160299999999999,Main model,generalization,29,1,,
341,2.9999,0.001,0.2468,0.01,1.039,1.1652,1.1181,0.23785,3.7732,9.9969,1.8777300000000001,Main model,generalization,29,2,,
342,3.0,0.001,0.1,0.01,1.0,0.8,1.0,0.3,2.5,15.0,1.6084999999999998,Main model,generalization,29,3,,
343,3.001,0.001,0.22158,0.01,0.99839,0.79793,0.9977,0.29851,2.7763,14.982,1.4373299999999998,Main model,generalization,29,4,,
344,3.0,0.001,0.19961,0.019444,0.95834,1.0667,0.88371,0.3,3.339,15.0,1.9850999999999996,Main model,generalization,29,5,,
345,6.372,0.011798,0.26652,0.018003,1.0874,0.47958,0.41209,0.47433,4.8252,6.4597,2.14924,Main model,generalization,30,1,,
346,3.0,0.011178,0.20036,0.02,0.25,0.6169,0.047276,0.3,2.5,15.0,2.18982,Main model,generalization,30,2,,
347,7.3802,0.016232,0.20862,0.020384,0.25,0.41328,1.0215,0.31401,7.155,30.172,2.53597,Main model,generalization,30,3,,
348,6.5401,0.0051852,0.18642,0.019074,1.0,0.4,0.63496,1.3521,3.786,24.074,2.15776,Main model,generalization,30,4,,
349,1.154,0.013446,0.20142,0.019576,1.0019,0.6396,0.42365,0.62244,2.4997,11.11,2.5090899999999996,Main model,generalization,30,5,,
350,5.0,0.001,0.13781,0.015,0.375,0.65738,1.0,0.3,2.5,15.0,1.88937,Main model,generalization,31,1,,
351,8.1575,0.0065178,0.1,0.017909,0.375,0.8,1.1136,0.55556,5.6433,15.0,2.0531599999999997,Main model,generalization,31,2,,
352,6.7533,0.0061517,0.17991,0.036253,0.48819,0.44372,1.3958,0.081829,4.8907,7.1621,1.90777,Main model,generalization,31,3,,
353,10.0,0.0044999,0.225,0.031076,0.58908,0.74375,1.0625,0.45312,4.8906,14.5,1.83366,Main model,generalization,31,4,,
354,10.0,0.001,0.26573,0.032629,0.89275,0.66674,0.99245,0.50682,3.6051,16.315,1.69069,Main model,generalization,31,5,,
355,8.412,0.0050002,0.2994,0.01,0.80233,0.79998,0.99829,0.15465,5.3403,20.0,1.7941599999999998,Main model,generalization,32,1,,
356,3.0,0.01,0.16667,0.016557,0.66428,0.50689,1.0,0.3,3.8162,21.566,1.4702899999999999,Main model,generalization,32,2,,
357,5.0,0.001,0.17595,0.03,1.0,0.8,1.0,0.3,3.1295,17.193,2.04555,Main model,generalization,32,3,,
358,9.9999,0.001,0.20567,0.02,1.0,0.0084191,1.0,0.3,4.6989,30.0,1.6204099999999997,Main model,generalization,32,4,,
359,4.0824,0.001,0.21604,0.02,0.99999,0.027923,1.0,0.3,3.5,20.0,1.4291900000000002,Main model,generalization,32,5,,
360,5.0,0.01,0.16667,0.02,0.25,0.8,0.8,-1.1194,3.5,15.0,2.2375999999999996,Main model,generalization,33,1,,
361,6.6503,0.0050029,0.20014,0.020006,0.49994,0.40025,1.067,-0.29627,2.4994,15.003,2.4146699999999996,Main model,generalization,33,2,,
362,5.9501,0.010028,0.17789,0.022394,0.4867,0.34451,1.4794,0.21993,3.8017,11.851,2.6304,Main model,generalization,33,3,,
363,0.1,0.012044,0.21111,0.018049,1.0243,0.34991,0.825,-0.013889,4.0395,29.778,2.2230199999999996,Main model,generalization,33,4,,
364,5.35,0.006715,0.26551,0.023448,0.79501,0.041797,0.93818,-0.56074,3.62,13.69,1.7604399999999998,Main model,generalization,33,5,,
365,7.0,0.001,0.2218,0.02,0.95833,0.24026,0.8,0.6,3.7609,9.0609,2.03958,Main model,generalization,34,1,,
366,7.9012,0.0049356,0.31302,0.018469,1.1059,0.16754,0.51405,0.4,2.8333,14.134,1.9398200000000003,Main model,generalization,34,2,,
367,6.231,0.001,0.34375,0.011908,0.95036,0.26998,0.95103,0.32301,3.7665,13.187,1.94969,Main model,generalization,34,3,,
368,2.6845,0.001,0.19681,0.020677,0.50052,0.18759,0.77432,0.25041,3.2499,16.39,1.8194,Main model,generalization,34,4,,
369,7.4295,0.001,0.3,0.01,1.0,0.23177,0.8,0.5,3.5,20.0,1.6793799999999997,Main model,generalization,34,5,,
370,4.7342,0.01,0.51326,0.01,2.0,0.48115,1.0,0.3,2.5,15.0,2.69557,Main model,generalization,35,1,,
371,3.2246,0.01713,0.56712,0.02716,1.0613,0.64573,1.1152,0.4101,2.4784,-61.319,2.39851,Main model,generalization,35,2,,
372,10.0,0.013667,0.2,0.33529,2.0169,0.83333,0.83333,0.64975,1.7083,-21.611,2.6127100000000003,Main model,generalization,35,3,,
373,10.0,0.023507,0.47892,0.024099,2.0043,0.79312,1.1388,0.96942,3.4121,-196.27,2.4628900000000002,Main model,generalization,35,4,,
374,9.8445,0.0064241,0.37791,0.030349,1.6255,0.50289,1.0759,0.28215,2.5461,-29.268,2.98583,Main model,generalization,35,5,,
375,3.5621,0.001,0.2057,0.015924,0.87334,0.30382,0.65544,0.77857,3.2903,18.266,1.9842600000000001,Main model,generalization,36,1,,
376,2.6241,0.0087654,0.16411,0.017447,0.99074,0.58545,0.85882,1.1039,3.5,8.2521,2.0355199999999996,Main model,generalization,36,2,,
377,3.55,0.001,0.1,0.023333,0.95833,0.54609,0.70426,0.6,2.5,8.2095,1.99191,Main model,generalization,36,3,,
378,5.0,0.01,0.2,0.02,1.0,0.55657,0.91032,0.3,3.5,13.202,1.72834,Main model,generalization,36,4,,
379,5.0,0.0097556,0.2,0.01,1.0463,0.58198,1.0,0.51681,2.6355,15.0,1.84377,Main model,generalization,36,5,,
380,5.0,0.001,0.2,0.03,0.88336,0.8,1.0,0.3,4.6667,15.0,1.6943299999999997,Main model,generalization,37,1,,
381,10.0,0.001,0.095633,0.01,0.25,1.3552,1.4682,-0.02595,4.1806,10.746,1.51484,Main model,generalization,37,2,,
382,3.4895,0.001,0.0,0.01,0.46905,0.79918,1.0011,0.49897,2.4987,14.99,1.70816,Main model,generalization,37,3,,
383,4.9997,0.001,0.10001,0.019998,1.0255,0.99992,1.0001,0.29994,3.7334,14.999,1.2802299999999998,Main model,generalization,37,4,,
384,4.1057,0.001,0.19929,0.019965,0.99845,0.98308,0.99823,0.30115,3.3911,10.01,1.4160400000000002,Main model,generalization,37,5,,
