,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
194,4.8703,0.02,0.30805,0.01,1.0,0.8,2.0686,2.5385,2.7761,20.0,1.9114900000000001,No value noise,human-vs-human,39,5,,
195,7.3142,0.026303,0.20186,0.041288,0.87093,0.22243,0.99535,0.30303,3.5137,9.6267,1.8829800000000003,No value noise,human-vs-human,40,1,,
196,5.0,0.02,0.31667,0.017638,1.0,0.70124,1.5,0.3,2.5,10.0,1.9566399999999997,No value noise,human-vs-human,40,2,,
197,4.4043,0.0099978,0.19995,0.030005,0.99989,0.40009,1.6296,0.60008,3.4997,15.001,2.3774699999999998,No value noise,human-vs-human,40,3,,
198,2.692,0.026494,0.20895,0.020216,1.0015,0.027091,1.0039,0.14324,2.4811,14.914,2.30611,No value noise,human-vs-human,40,4,,
199,5.0,0.02,0.2,0.01,1.0,0.64525,1.0,0.3,2.5,15.0,1.46592,No value noise,human-vs-human,40,5,,
200,5.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.70236,No value noise,generalization,1,1,,
201,3.0,0.01,0.2,0.02,1.0,0.4,1.0,0.3,3.5,131.25,1.4883600000000001,No value noise,generalization,1,2,,
202,4.3968,0.0085,0.34374,0.01,1.2604,0.73823,0.875,0.041667,3.5903,14.925,1.83323,No value noise,generalization,1,3,,
203,3.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,3.5,104.16,1.8581400000000001,No value noise,generalization,1,4,,
204,2.9053,0.016289,0.35575,0.01,1.0002,0.80019,1.0002,0.40014,4.6671,180.0,1.70314,No value noise,generalization,1,5,,
205,8.0012,0.0099948,0.29983,0.019994,0.80253,0.88862,0.99971,0.39981,2.5005,14.998,1.25218,No value noise,generalization,2,1,,
206,10.0,0.01,0.30815,0.01,1.023,0.8,1.0,0.3,2.5,10.0,1.65792,No value noise,generalization,2,2,,
207,7.437,0.01,0.41293,0.03,1.0,0.8,1.1267,0.3,2.5,15.0,1.3249,No value noise,generalization,2,3,,
208,9.0,0.0072222,0.2,0.023333,1.0,0.8,1.0,0.3,2.5,15.0,1.41533,No value noise,generalization,2,4,,
209,5.0,0.01,0.19298,0.022559,0.99442,0.8,0.8,0.35212,2.5,20.0,1.48981,No value noise,generalization,2,5,,
210,7.2432,0.029258,0.2,0.02,1.0,0.42295,1.0,0.5,5.0,59.349,2.09496,No value noise,generalization,3,1,,
211,7.0071,0.020068,0.31008,0.030072,0.99769,-0.2841,1.0018,0.29883,6.9959,14.986,2.2774799999999997,No value noise,generalization,3,2,,
212,5.6225,0.028018,0.13037,0.02844,0.85572,0.9899,1.0363,0.37527,4.9867,28.312,2.27597,No value noise,generalization,3,3,,
213,10.0,0.03096,0.2,0.01,1.0,0.077529,1.0,0.4,4.9635,6.538,2.45201,No value noise,generalization,3,4,,
214,10.0,0.02,0.32719,0.03,0.73143,0.4,1.0,0.3,5.0,15.0,2.0748100000000003,No value noise,generalization,3,5,,
215,3.9111,0.43,0.28333,0.47696,1.4261,1.6,1.0,0.3,2.5,15.0,2.6050899999999997,No value noise,generalization,4,1,,
216,4.9429,0.017224,0.52084,0.26374,1.0,0.8,1.1111,0.33333,4.6667,15.0,2.51676,No value noise,generalization,4,2,,
217,10.0,0.02,0.3,0.03,2.0,1.0,1.0,0.3,3.5,-44.395,2.8318199999999996,No value noise,generalization,4,3,,
218,3.0457,0.17436,0.43101,0.04,1.0995,0.4,1.0,0.55556,2.5,30.0,2.8558399999999997,No value noise,generalization,4,4,,
219,2.9998,0.014465,0.59591,0.11883,0.99872,0.41921,0.99853,0.15667,2.5024,-372.96,2.6000799999999997,No value noise,generalization,4,5,,
220,8.0778,0.028063,0.44057,0.02,2.0193,0.77386,0.93263,0.3,3.7037,16.667,2.66886,No value noise,generalization,5,1,,
221,5.2982,0.033745,0.4365,0.01,1.9391,0.085369,1.0,0.3,3.2738,6.5639,2.42956,No value noise,generalization,5,2,,
222,6.7185,0.02,0.3,0.02,1.0,0.4,1.0,0.3,3.5,10.0,2.60625,No value noise,generalization,5,3,,
223,7.0336,0.021576,0.4729,0.01,2.0858,0.36307,0.80765,0.49362,3.3149,18.416,2.23505,No value noise,generalization,5,4,,
224,5.6296,0.02,0.3,0.021942,1.4798,0.8,1.0,0.3,2.5,15.0,2.47938,No value noise,generalization,5,5,,
225,6.6661,0.016788,0.24928,0.018309,1.074,0.91547,0.497,0.35494,2.6479,14.324,1.73084,No value noise,generalization,6,1,,
226,5.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.8473600000000001,No value noise,generalization,6,2,,
227,5.85,0.0038409,0.56273,0.0125,1.0101,0.4,0.86107,0.64074,2.2356,30.0,1.94772,No value noise,generalization,6,3,,
228,6.2231,0.012524,0.3618,0.01,0.90433,0.79624,0.87005,0.64752,3.7924,83.098,1.65292,No value noise,generalization,6,4,,
229,3.0,0.01,0.2,0.02,1.0,0.4,1.0,0.3959,2.5,15.0,1.7865600000000001,No value noise,generalization,6,5,,
230,9.9999,0.47035,0.4,0.04,0.5,0.66206,1.0,0.59999,3.5,10.0,2.2435199999999997,No value noise,generalization,7,1,,
231,4.5044,0.27016,0.31378,0.022354,0.49979,0.40033,0.80042,0.6339,3.8879,8.6155,2.0461300000000002,No value noise,generalization,7,2,,
232,3.0,0.013316,0.2,0.02,1.0,0.60966,0.8,0.3,2.5,15.0,1.8839,No value noise,generalization,7,3,,
233,5.0,0.02,0.3,0.03,0.5,0.8,1.0,0.5,2.5,15.0,1.77277,No value noise,generalization,7,4,,
234,10.0,0.009073,0.29647,0.020023,1.0042,0.40332,0.58414,0.23064,3.5107,12.081,1.89195,No value noise,generalization,7,5,,
235,5.654,0.02,0.48934,0.015,2.2222,0.58556,0.053101,0.3,2.5,15.0,2.30067,No value noise,generalization,8,1,,
236,8.0978,0.02,0.42939,0.03,2.5433,1.0,0.61098,0.3,2.5,30.0,2.00305,No value noise,generalization,8,2,,
237,7.6112,0.010397,0.45934,0.021302,1.9628,0.72039,1.0,0.33333,2.6852,110.99,1.94837,No value noise,generalization,8,3,,
238,5.752,0.014691,0.59995,0.01,1.7521,0.636,0.82485,0.29995,2.4999,30.001,1.8957600000000003,No value noise,generalization,8,4,,
239,7.0,0.029116,0.6,0.01,2.4884,0.8,0.51516,0.3,2.5,15.0,1.5894300000000001,No value noise,generalization,8,5,,
240,3.0,0.02,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.17584,No value noise,generalization,9,1,,
241,3.0,0.02,0.2,0.03,1.0,0.4,1.0,0.3,2.5,15.0,2.05071,No value noise,generalization,9,2,,
242,5.0037,0.020093,0.42648,0.020049,0.25,0.30509,1.0689,0.33455,6.9945,19.981,1.9431100000000001,No value noise,generalization,9,3,,
243,3.0,0.02,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.12126,No value noise,generalization,9,4,,
244,3.0,0.02,0.2,0.02,1.0,0.4,0.8,0.5,3.5,15.0,2.00651,No value noise,generalization,9,5,,
245,3.3667,0.001,0.3614,0.02,2.0,0.70737,0.72321,0.3,2.7778,13.333,2.2048999999999994,No value noise,generalization,10,1,,
246,4.0815,0.02,0.59837,0.03,1.6974,0.23963,1.0,0.3,3.5,6.264,2.25551,No value noise,generalization,10,2,,
247,3.0,0.02,0.3,0.02,2.0,0.8,0.8,0.5,3.5,15.0,1.85498,No value noise,generalization,10,3,,
248,4.0317,0.001,0.46261,0.017026,1.958,0.50237,0.82621,0.49135,2.9072,15.233,2.18072,No value noise,generalization,10,4,,
249,5.0,0.001,0.47553,0.01,1.9439,0.8,1.0,0.5,3.5,109.31,1.83074,No value noise,generalization,10,5,,
250,3.5028,0.11413,0.20027,0.02,2.0458,0.92673,1.0,0.3,3.5,15.0,2.1466000000000003,No value noise,generalization,11,1,,
251,3.1043,0.1412,0.43205,0.01,2.0275,0.59837,1.4737,0.47416,3.5536,15.276,1.80601,No value noise,generalization,11,2,,
252,1.55,0.0069432,0.47322,0.015,2.0,1.0,1.0,0.3,2.5,10.206,1.9881000000000004,No value noise,generalization,11,3,,
253,2.5167,0.21,0.47658,0.02,1.7083,0.8,1.5,0.3,3.5,10.0,2.2592800000000004,No value noise,generalization,11,4,,
254,3.0,0.24322,0.25,0.01,1.9007,0.88889,0.8,0.12685,2.5,15.0,1.90565,No value noise,generalization,11,5,,
255,4.9141,0.051698,0.31547,0.029035,1.9847,0.4,0.88964,0.3,3.5,13.889,2.2567500000000003,No value noise,generalization,12,1,,
256,5.0,0.02,0.47808,0.0125,2.0,0.38032,0.62977,0.3,3.5,15.0,2.05375,No value noise,generalization,12,2,,
257,3.1946,0.030218,0.48562,0.020366,0.87863,0.80572,1.1427,0.39016,6.6879,13.858,2.05361,No value noise,generalization,12,3,,
258,7.0,0.02,0.25653,0.01,0.5,0.61322,1.0,0.3,2.5,15.0,2.1692899999999997,No value noise,generalization,12,4,,
259,3.0,0.48924,0.2,0.02,1.0,0.4,1.0,0.3,3.5,15.0,2.27938,No value noise,generalization,12,5,,
260,2.0998,0.23442,0.040432,0.01,0.46875,0.35,0.44949,0.66667,4.625,14.75,1.8182200000000002,No value noise,generalization,13,1,,
261,3.1537,0.0211,0.40015,0.018889,1.0,0.28488,0.53497,0.6,3.8889,15.926,2.2273299999999994,No value noise,generalization,13,2,,
262,10.0,0.019992,0.34427,0.022364,1.1254,0.67856,0.61539,0.30017,3.4723,15.002,2.05049,No value noise,generalization,13,3,,
263,7.0,0.25542,0.3,0.022943,0.625,0.53589,0.85163,0.5,3.5,20.0,2.25143,No value noise,generalization,13,4,,
264,3.0,0.02,0.24889,0.02,1.1241,0.76963,1.0,0.5,3.5,15.0,1.81112,No value noise,generalization,13,5,,
265,2.0333,0.025175,0.48437,0.021345,1.0,0.13865,0.87404,-0.17989,4.2489,24.444,2.32371,No value noise,generalization,14,1,,
266,3.5515,0.019958,0.30121,0.030047,1.1663,0.30596,0.56453,-1.0004,5.0035,7.0514,1.9727500000000002,No value noise,generalization,14,2,,
267,0.1,0.02,0.3,0.02,1.0,0.4,1.0,0.0,3.5,15.0,2.26006,No value noise,generalization,14,3,,
268,3.0,0.02,0.26616,0.02,1.0934,0.59919,1.0,0.3,5.0,16.81,1.88173,No value noise,generalization,14,4,,
269,3.5153,0.10037,0.20211,0.01992,0.95065,0.23363,1.1319,-0.39929,10.73,19.952,1.9654100000000003,No value noise,generalization,14,5,,
270,7.0,0.02,0.3,0.01,1.586,0.4,0.8,0.0,2.5,15.0,2.30779,No value noise,generalization,15,1,,
271,7.0,0.013757,0.34914,0.016667,1.5,0.42428,0.87227,0.3,2.5,15.0,2.03233,No value noise,generalization,15,2,,
272,7.7805,0.018741,0.47256,0.027789,1.4869,0.69745,1.3263,0.26111,3.5741,15.444,2.09124,No value noise,generalization,15,3,,
273,5.0,0.02,0.2,0.01,1.0,0.8,1.0,0.3,2.5,15.0,2.4056000000000006,No value noise,generalization,15,4,,
274,6.9392,0.025206,0.25594,0.01,1.3873,0.74773,0.94192,0.33776,2.6017,15.465,2.0818,No value noise,generalization,15,5,,
275,2.8389,0.017641,0.40403,0.016826,1.236,0.2504,0.59824,1.31,3.5,15.0,1.99773,No value noise,generalization,16,1,,
276,3.0,0.02,0.3,0.02,1.0,0.8,1.0,0.5,3.5,200.0,1.5942,No value noise,generalization,16,2,,
277,7.2425,0.020946,0.34499,0.026667,1.6473,0.30727,0.8,0.66667,3.5,10.523,1.9067300000000003,No value noise,generalization,16,3,,
278,3.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.2345600000000005,No value noise,generalization,16,4,,
279,10.0,0.0057486,0.36491,0.016667,1.4929,0.5614,0.70431,1.8445,3.8352,15.0,2.16765,No value noise,generalization,16,5,,
280,6.7378,0.02483,0.39867,0.02048,2.1102,0.80442,1.0007,0.39895,3.9003,23.684,1.71842,No value noise,generalization,17,1,,
281,4.9829,0.011788,0.49096,0.020913,1.2365,0.2313,0.79478,0.99129,4.6841,14.954,2.26929,No value noise,generalization,17,2,,
282,8.521,0.018747,0.37241,0.01078,1.9741,0.44802,0.82906,0.58532,3.8525,12.992,2.20957,No value noise,generalization,17,3,,
283,10.0,0.01207,0.42719,0.02,1.9028,0.30125,0.72078,0.5,3.5,16.667,2.1896700000000004,No value noise,generalization,17,4,,
284,5.2385,0.019923,0.33309,0.045142,2.0028,0.89071,0.80182,0.49848,3.3369,15.016,1.9482299999999995,No value noise,generalization,17,5,,
285,3.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.6034100000000002,No value noise,generalization,18,1,,
286,5.0,0.016051,0.3,0.020659,1.0,0.8,1.0,0.3,2.5,15.0,1.8766500000000002,No value noise,generalization,18,2,,
287,2.5167,0.02,0.1,0.02,0.88296,0.63733,1.0,0.3,2.9398,15.0,1.60617,No value noise,generalization,18,3,,
288,7.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.9945999999999997,No value noise,generalization,18,4,,
289,5.0,0.011302,0.2,0.02,0.99999,0.53836,1.0,0.16906,3.696,30.0,1.85675,No value noise,generalization,18,5,,
290,5.8691,0.005,0.6,0.02,2.0,0.4,0.40715,0.5,3.5,10.0,2.37645,No value noise,generalization,19,1,,
291,7.007,0.015547,0.69858,0.029929,3.4385,0.69913,0.23925,0.39885,2.5031,14.986,2.24156,No value noise,generalization,19,2,,
292,5.0,0.012275,0.2,0.02,1.0,0.8,1.0,0.3,3.5,15.0,2.1101799999999997,No value noise,generalization,19,3,,
293,5.3279,0.027215,0.7,0.02,2.0,0.88889,1.0,0.3,3.5,15.0,2.0918900000000002,No value noise,generalization,19,4,,
294,10.0,0.0073334,0.6198,0.02,1.6348,0.45906,0.49343,0.58333,4.0102,-16.159,2.06248,No value noise,generalization,19,5,,
295,7.0,0.02,0.3,0.03,2.0,0.8,0.8,0.3,2.5,15.0,2.16298,No value noise,generalization,20,1,,
296,2.964,0.021505,0.43787,0.015404,1.1707,0.23915,1.0068,1.3403,4.017,17.587,1.90043,No value noise,generalization,20,2,,
297,2.8325,0.026524,0.30206,0.01,1.003,0.40241,0.8031,0.6945,3.4923,13.309,1.97468,No value noise,generalization,20,3,,
298,4.4556,0.024916,0.10528,0.029476,1.0075,0.42894,0.57271,0.3,3.5676,7.1086,1.85201,No value noise,generalization,20,4,,
299,5.9965,0.022351,0.4061,0.03,1.9602,0.44444,0.46088,0.24444,3.0555,14.212,1.9690900000000002,No value noise,generalization,20,5,,
300,4.914,0.011468,0.21641,0.019747,1.0111,0.39786,0.99173,1.6531,2.7021,36.704,2.12262,No value noise,generalization,21,1,,
301,7.0,0.01,0.3,0.03,1.0,0.8,1.0,0.3,2.5,15.0,2.43892,No value noise,generalization,21,2,,
302,6.1479,0.01975,0.29987,0.01,0.84138,0.25578,0.98658,1.653,2.5235,14.893,1.7884900000000001,No value noise,generalization,21,3,,
303,7.0,0.01,0.2,0.02,1.0,0.4,1.0,0.3,2.5,20.0,1.8323399999999999,No value noise,generalization,21,4,,
304,5.7424,0.017731,0.29098,0.024849,1.1363,0.4,0.88889,1.4012,2.5,15.0,1.99789,No value noise,generalization,21,5,,
305,1.2175,0.033958,0.30994,0.056439,0.81824,0.44759,0.39205,0.3569,3.9825,22.176,1.9274799999999999,No value noise,generalization,22,1,,
306,3.0,0.02,0.3,0.03,1.0,0.8,1.0,0.3,2.5,15.0,2.14637,No value noise,generalization,22,2,,
307,1.55,0.14748,0.34407,0.02,1.0,0.88889,0.53684,0.5,3.5,15.0,2.18297,No value noise,generalization,22,3,,
308,10.0,0.017736,0.34424,0.01,0.9654,0.64862,1.1616,0.30321,3.9689,9.1477,2.1733700000000002,No value noise,generalization,22,4,,
309,3.0,0.02,0.3,0.02,1.0,0.4,0.8,0.5,3.5,2000.0,1.7732199999999998,No value noise,generalization,22,5,,
310,3.0,0.013333,0.3,0.01,0.95833,0.51594,0.8,0.33333,4.9647,40.0,1.64804,No value noise,generalization,23,1,,
311,3.0,0.013333,0.2,0.026667,1.0,0.56736,0.54987,0.33333,3.5,63.894,1.91285,No value noise,generalization,23,2,,
312,7.0,0.02,0.2,0.03,1.0,0.8,0.8,0.3,3.5,20.0,1.7452200000000002,No value noise,generalization,23,3,,
313,7.9869,0.010093,0.30183,0.040207,0.86815,0.44588,0.41224,0.4161,4.2279,14.958,1.67029,No value noise,generalization,23,4,,
314,5.352,0.020792,0.1389,0.019998,0.99992,0.66673,0.86943,0.40007,5.5559,12.253,1.7235099999999999,No value noise,generalization,23,5,,
315,6.0,0.02,0.3,0.024428,0.5,0.4,1.0,0.5,2.5,15.0,2.1461099999999997,No value noise,generalization,24,1,,
316,3.0,0.02,0.33077,0.045,1.0,0.4,1.0,0.5,3.3333,15.0,1.79994,No value noise,generalization,24,2,,
317,5.0,0.02,0.3,0.02,1.0,0.4,1.0,0.3,2.5,15.0,1.7207800000000002,No value noise,generalization,24,3,,
318,5.0,0.01,0.3,0.03,2.0,0.4,1.0,0.5,2.5,15.0,1.9000500000000002,No value noise,generalization,24,4,,
319,3.3901,0.021368,0.43622,0.021955,1.0378,0.38088,1.0393,0.27141,3.7177,8.2248,1.5749,No value noise,generalization,24,5,,
320,3.0855,0.021667,0.30545,0.01,1.0968,0.77486,0.95613,0.32851,2.5768,14.649,1.89009,No value noise,generalization,25,1,,
321,8.3122,0.013414,0.32139,0.01,0.96734,0.24624,0.6678,0.17295,2.7541,17.041,2.00168,No value noise,generalization,25,2,,
322,7.6667,0.020124,0.24048,0.033333,2.4755,1.0,0.78421,0.3,2.3333,18.333,1.9829900000000003,No value noise,generalization,25,3,,
323,3.2763,0.025094,0.19824,0.01917,1.0895,0.77242,0.77242,0.31992,3.2797,15.245,1.80168,No value noise,generalization,25,4,,
324,7.0,0.011095,0.3,0.02,2.0,0.4,0.8,0.37782,2.5,20.0,2.09777,No value noise,generalization,25,5,,
325,8.55,0.02,0.4,0.03,2.1742,0.8,0.56297,0.3,3.5,10.0,1.88722,No value noise,generalization,26,1,,
326,3.4158,0.016409,0.29695,0.020344,1.0365,0.54455,0.8345,0.97917,3.5625,27.875,1.97914,No value noise,generalization,26,2,,
327,7.0,0.02,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.84287,No value noise,generalization,26,3,,
328,5.0,0.01101,0.23968,0.06,1.3176,0.4,0.46417,0.55488,3.5,15.0,1.8527999999999998,No value noise,generalization,26,4,,
329,7.2518,0.01,0.3,0.03066,2.0,0.53843,0.65454,0.5,3.3333,11.791,1.7589099999999998,No value noise,generalization,26,5,,
330,3.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.7913000000000001,No value noise,generalization,27,1,,
331,3.0,0.02,0.2,0.01,1.0,0.8,1.0,0.3,2.5,15.0,1.7489000000000001,No value noise,generalization,27,2,,
332,5.0,0.02,0.3,0.02,0.5,0.4,1.0,0.0,2.5,15.0,1.97836,No value noise,generalization,27,3,,
333,3.0,0.02,0.3,0.02,0.5,0.4,1.0,0.0,2.5,15.0,2.13281,No value noise,generalization,27,4,,
334,5.0,0.01,0.3,0.03,1.0,0.8,1.0,0.0,2.5,15.0,2.00432,No value noise,generalization,27,5,,
335,5.0,0.021353,0.1,0.02,1.5299,0.35059,1.0,0.042139,3.4861,19.594,2.38325,No value noise,generalization,28,1,,
336,3.0,0.02,0.22381,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.14321,No value noise,generalization,28,2,,
337,7.8959,0.011382,0.37022,0.01,2.1796,0.3439,0.76311,0.1134,4.6079,7.7122,2.04393,No value noise,generalization,28,3,,
338,3.565,0.001,0.3577,0.017432,2.055,0.40014,0.46447,0.26986,2.5004,140.58,1.9654899999999997,No value noise,generalization,28,4,,
339,5.023,0.0105,0.3,0.022562,2.0,0.4,1.0,0.3,3.5,10.0,2.03596,No value noise,generalization,28,5,,
340,5.5129,0.0066266,0.45293,0.015556,2.0304,0.88404,1.0,0.43333,3.1667,15.0,1.7209800000000002,No value noise,generalization,29,1,,
341,3.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.8041,15.0,1.8705599999999998,No value noise,generalization,29,2,,
342,3.2976,0.001,0.47863,0.031666,2.0,0.8,0.86667,0.063894,2.5,20.0,1.79636,No value noise,generalization,29,3,,
343,2.9434,0.018897,0.28215,0.020581,1.0254,0.77387,0.82613,0.014519,2.8347,15.232,1.63858,No value noise,generalization,29,4,,
344,3.0,0.02,0.2,0.01,1.0,0.8,1.0,0.3,3.0192,15.0,2.0375199999999998,No value noise,generalization,29,5,,
345,4.1837,0.029164,0.27881,0.023334,1.0584,0.38708,0.55998,0.59993,5.0002,15.001,2.0886299999999998,No value noise,generalization,30,1,,
346,3.8942,0.046171,0.31565,0.018804,1.148,0.59587,0.42665,0.446,3.0418,16.38,2.2669,No value noise,generalization,30,2,,
347,4.2292,0.065631,0.22222,0.02,0.9528,0.8,0.51596,0.34398,3.5,15.0,2.54023,No value noise,generalization,30,3,,
348,7.5031,0.029178,0.26926,0.03,1.0,0.55652,0.39716,1.1765,7.8892,30.0,2.1444099999999997,No value noise,generalization,30,4,,
349,7.0,0.023298,0.3,0.01,0.52959,0.4,0.8,1.0,9.317,20.0,2.36327,No value noise,generalization,30,5,,
350,7.0,0.02,0.3,0.02,1.0,0.43637,0.51847,0.3,2.5,20.0,2.03225,No value noise,generalization,31,1,,
351,7.0,0.01,0.2,0.03,1.0,0.8,1.0,0.3,2.5,15.0,2.05525,No value noise,generalization,31,2,,
352,5.0,0.02,0.23524,0.02,1.0,0.8,1.0,0.3,3.5,15.0,1.88951,No value noise,generalization,31,3,,
353,10.0,0.02,0.41937,0.022472,1.0,0.8,1.0,0.15716,3.5779,6.2381,2.06794,No value noise,generalization,31,4,,
354,5.0,0.001,0.46704,0.02,1.7083,0.4,0.8,0.4,2.5,30.0,1.9488799999999997,No value noise,generalization,31,5,,
355,7.0,0.01,0.2,0.02,1.0,0.4,1.0,0.3,2.5,15.0,1.93931,No value noise,generalization,32,1,,
356,10.0,0.01,0.2,0.02,1.0,0.4,0.8,0.0,3.5,10.0,1.47115,No value noise,generalization,32,2,,
357,5.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.15303,No value noise,generalization,32,3,,
358,2.8548,0.02,0.2,0.01,1.0,0.4,0.8,0.3,3.5,15.0,1.5725900000000002,No value noise,generalization,32,4,,
359,3.0,0.01,0.2,0.02,1.0,0.4,0.8,0.3,3.5,20.0,1.4017199999999999,No value noise,generalization,32,5,,
360,6.1144,0.10685,0.18012,0.01,1.0,0.8,0.99999,-6.0555e-06,7.0,30.0,2.30275,No value noise,generalization,33,1,,
361,10.0,0.01,0.22309,0.021968,1.0,0.4,1.0,0.0,3.3333,15.0,2.5311700000000004,No value noise,generalization,33,2,,
362,4.5195,0.015535,0.37667,0.01,1.1128,0.39576,0.87105,-2.6162,2.9951,31.032,2.56998,No value noise,generalization,33,3,,
363,7.3417,0.011237,0.4,0.03,1.0,0.4,0.8,-3.1333,2.5,15.0,2.119090000000001,No value noise,generalization,33,4,,
364,5.6778,0.020349,0.3416,0.02,1.0,0.32511,0.8,-2.7635,3.5,30.0,1.9217000000000002,No value noise,generalization,33,5,,
365,4.7067,0.028557,0.35966,0.026023,0.25,0.077392,1.0089,1.203,5.174,30.795,2.0481499999999997,No value noise,generalization,34,1,,
366,5.0,0.02,0.3,0.022296,1.0,0.4,0.99999,0.5,7.0,26.667,2.03445,No value noise,generalization,34,2,,
367,7.0,0.026091,0.3,0.01,1.0,0.4,0.86805,0.3,3.5,20.0,2.19153,No value noise,generalization,34,3,,
368,3.4346,0.04,0.3,0.03,1.0,0.4,0.8,0.6,3.5,13.333,2.09077,No value noise,generalization,34,4,,
369,3.9222,0.019501,0.30799,0.012503,0.99882,0.343,0.67425,0.90474,5.4263,17.686,1.8330100000000003,No value noise,generalization,34,5,,
370,7.4005,0.001,0.34173,0.46275,1.9534,0.47441,0.77175,0.27245,2.4451,14.749,2.6843600000000003,No value noise,generalization,35,1,,
371,8.0,0.04,0.11138,0.02,1.0,0.8,1.0,0.3,2.5,-15.022,2.50051,No value noise,generalization,35,2,,
372,8.441,0.012438,0.34209,0.43994,1.8574,0.65048,0.66689,0.64424,3.2142,-57.541,2.68363,No value noise,generalization,35,3,,
373,10.0,0.02,0.6,0.48868,2.0,1.0667,1.0,0.5,3.5,-11.586,2.54482,No value noise,generalization,35,4,,
374,7.0573,0.022222,0.52548,0.010833,1.9859,0.8,1.0,0.27806,2.5,-185.0,2.9303800000000004,No value noise,generalization,35,5,,
375,6.425,0.016114,0.3,0.02,2.0,0.4,1.0,0.6,3.3333,15.0,2.14099,No value noise,generalization,36,1,,
376,7.0,0.02,0.3,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.18172,No value noise,generalization,36,2,,
377,9.1329,0.014781,0.4,0.016667,0.7017,0.31686,0.76355,0.66667,3.3333,15.0,1.90304,No value noise,generalization,36,3,,
378,7.0,0.02,0.3,0.02,2.0,0.8,1.0,0.3,3.5,15.0,1.84494,No value noise,generalization,36,4,,
379,2.6564,0.057988,0.29947,0.028889,0.84028,0.7649,0.94794,0.5,3.5,91.214,1.87539,No value noise,generalization,36,5,,
380,5.0,0.01,0.3,0.03,1.0,0.8,1.0,0.3,4.6667,15.0,1.81967,No value noise,generalization,37,1,,
381,3.4875,0.01069,0.30973,0.023531,0.78125,0.56802,1.0338,0.13856,4.383,17.0,1.4925900000000003,No value noise,generalization,37,2,,
382,2.8374,0.001,0.23835,0.040132,0.94188,0.79881,0.61035,0.49021,3.0114,7.0341,1.7668199999999998,No value noise,generalization,37,3,,
383,5.85,0.01618,0.2,0.01,1.0,0.8,1.0,0.20723,5.0,15.0,1.47375,No value noise,generalization,37,4,,
384,3.0,0.02,0.2,0.045,1.0,0.8,1.0,0.3,3.3333,20.034,1.6055200000000003,No value noise,generalization,37,5,,
385,8.5882,0.02,0.3,0.01,2.0,0.8,0.8,0.56171,3.5,10.0,2.10801,No value noise,generalization,38,1,,
386,8.0,0.028819,0.3,0.01,1.0,0.62018,0.71789,0.18856,3.3685,15.0,2.0135300000000003,No value noise,generalization,38,2,,
387,5.0,0.02,0.43192,0.034225,1.0,0.8,1.0,0.3,3.5,200.0,1.90871,No value noise,generalization,38,3,,
388,6.8373,0.010233,0.33707,0.020715,1.4868,0.87715,1.0038,0.43571,3.7447,15.686,2.3390299999999997,No value noise,generalization,38,4,,
389,6.9339,0.039995,0.23592,0.019999,0.99994,0.49933,1.0001,0.29996,3.839,15.0,2.14756,No value noise,generalization,38,5,,
390,6.6616,0.019613,0.5978,0.10678,1.4641,0.79835,0.60806,0.30119,4.5968,11.86,2.1832499999999997,No value noise,generalization,39,1,,
