,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
0,5.0,0.0067887,0.1,0.015,0.9633,1.0,0.4,2.5,15.0,2.08167,No center,human-vs-human,1,1,,
1,8.0109,0.005338,0.048814,0.040237,0.77606,1.0774,0.69195,2.9479,12.953,1.7922200000000004,No center,human-vs-human,1,2,,
2,4.6616,0.0078519,0.2037,0.020721,0.47299,1.4934,0.47189,3.5,15.0,2.12856,No center,human-vs-human,1,3,,
3,10.0,0.0099999,0.13473,0.017952,0.83533,1.0407,0.24865,2.5,15.0,1.9889400000000002,No center,human-vs-human,1,4,,
4,3.7295,0.010029,0.20065,0.02054,0.87226,1.0011,0.39858,3.0319,16.68,2.2244200000000007,No center,human-vs-human,1,5,,
5,5.0001,0.0071518,0.21953,0.02,1.1667,0.69249,0.4,2.5,15.0,1.9215900000000001,No center,human-vs-human,2,1,,
6,10.0,0.0091087,0.31398,0.026511,1.6572,1.093,0.9144,3.0697,17.604,1.7452200000000002,No center,human-vs-human,2,2,,
7,7.0,0.01,0.16667,0.02,1.5,1.0,0.6,2.5,15.0,2.10639,No center,human-vs-human,2,3,,
8,10.0,0.0085,0.22634,0.022013,2.1111,0.84108,0.31866,2.5,30.0,2.41163,No center,human-vs-human,2,4,,
9,4.137,0.01,0.19675,0.02,0.99999,0.78105,1.5009,3.5,16.991,2.10106,No center,human-vs-human,2,5,,
10,2.4232,0.0017378,0.19278,0.016241,0.95853,1.2663,0.56634,4.0926,21.75,1.88413,No center,human-vs-human,3,1,,
11,3.0,0.0013895,0.26667,0.01,1.0,1.2402,0.3,2.5,19.536,1.8917300000000001,No center,human-vs-human,3,2,,
12,2.5146,0.0016253,0.25011,0.026674,1.1096,1.1253,0.21858,3.1141,28.998,2.11952,No center,human-vs-human,3,3,,
13,3.0006,0.002333,0.10006,0.01,0.99973,1.0003,0.3002,2.8463,15.003,1.8767099999999999,No center,human-vs-human,3,4,,
14,3.4222,0.001,0.266,0.015,1.0778,1.4815,0.36354,4.6667,20.0,2.0374600000000003,No center,human-vs-human,3,5,,
15,3.0,0.001,0.43664,0.02,1.0,1.3834,0.21932,3.3333,15.0,2.48057,No center,human-vs-human,4,1,,
16,2.501,0.001,0.26569,0.02,1.0,1.0,0.6,2.5,20.0,2.35852,No center,human-vs-human,4,2,,
17,4.7001,0.005,0.4,0.02,1.1531,1.3333,0.3,2.9253,15.0,2.2715199999999998,No center,human-vs-human,4,3,,
18,6.5799,0.001,0.59061,0.024285,1.4016,0.71253,0.33809,3.7008,-133.91,2.03993,No center,human-vs-human,4,4,,
19,3.3999,0.0023333,0.2,0.035,0.82128,1.315,0.3746,3.8704,15.0,2.50197,No center,human-vs-human,4,5,,
20,6.5056,0.001,0.331,0.026667,0.89062,0.875,0.21875,3.3862,21.312,1.8813400000000002,No center,human-vs-human,5,1,,
21,2.6981,0.0050297,0.090622,0.034537,1.0081,0.80833,0.73554,3.4299,14.926,2.08182,No center,human-vs-human,5,2,,
22,9.9999,0.001,0.1,0.02,1.0084,0.56997,0.3,3.6783,15.0,2.41053,No center,human-vs-human,5,3,,
23,5.8333,0.001,0.22131,0.01,0.58333,1.0667,0.3,2.5,20.0,1.7261399999999998,No center,human-vs-human,5,4,,
24,7.7482,0.0050234,0.33825,0.018725,0.94422,0.5553,0.95219,5.1116,6.9128,1.8316,No center,human-vs-human,5,5,,
25,7.1741,0.001,0.10777,0.016516,0.53174,1.1035,0.29708,7.7916,12.304,1.6131999999999997,No center,human-vs-human,6,1,,
26,1.55,0.001,0.019516,0.026667,0.5,1.4518,1.0,5.5556,30.0,1.40881,No center,human-vs-human,6,2,,
27,8.4911,0.0010833,0.15413,0.02,0.63391,1.6207,0.3,3.7332,40.0,1.66674,No center,human-vs-human,6,3,,
28,2.025,0.0067515,0.0,0.01,0.54494,1.5,0.25,3.375,19.0,1.001713,No center,human-vs-human,6,4,,
29,3.1422,0.001,0.0,0.017799,0.99348,1.0,0.5,3.1804,10.0,1.7995899999999998,No center,human-vs-human,6,5,,
30,9.9999,0.01,0.2,0.02,1.3597,1.0,0.3,3.3333,-135.0,2.30485,No center,human-vs-human,7,1,,
31,3.0,0.001,0.18726,0.035,0.81852,1.0,0.5,2.5,15.0,2.28328,No center,human-vs-human,7,2,,
32,3.0002,0.0034485,0.21503,0.022203,0.99989,0.79707,0.30009,4.9998,15.001,3.3163300000000007,No center,human-vs-human,7,3,,
33,2.4002,0.001,0.31301,0.02,1.0,0.99999,0.3,3.5,16.667,1.70348,No center,human-vs-human,7,4,,
34,6.0207,0.001,0.24379,0.02,1.9762,0.66569,0.3,2.5,15.0,2.12421,No center,human-vs-human,7,5,,
35,5.4536,0.001,0.34878,0.01,1.4375,0.5,1.0636,3.375,25.25,1.6029399999999998,No center,human-vs-human,8,1,,
36,1.5252,0.009,0.17194,0.017591,0.84444,0.90269,0.92701,3.4566,14.746,2.72975,No center,human-vs-human,8,2,,
37,3.0,0.0079679,0.3,0.03,1.0,0.73782,0.4,3.723,30.0,1.5793300000000001,No center,human-vs-human,8,3,,
38,2.5167,0.001,0.2,0.03,1.0,1.0,0.4,2.6743,15.0,2.1338199999999996,No center,human-vs-human,8,4,,
39,4.6085,0.0043315,0.19852,0.015,1.0226,0.48374,0.74376,4.7114,42.625,1.83551,No center,human-vs-human,8,5,,
40,2.7688,0.015641,0.32078,0.020443,0.99085,0.97395,0.40606,2.2993,15.918,2.63021,No center,human-vs-human,9,1,,
41,3.8489,0.001,0.2,0.02,1.0,1.0,0.5,2.5,15.0,3.4092599999999997,No center,human-vs-human,9,2,,
42,3.0,0.01,0.3,0.02,1.0,1.0,0.3,2.5,15.0,3.1761600000000003,No center,human-vs-human,9,3,,
43,8.9749,0.009,0.002656,0.01,0.96921,0.35,0.625,0.67305,10.178,2.7068000000000003,No center,human-vs-human,9,4,,
44,6.475,0.0074776,0.19781,0.021086,1.3891,0.5,0.5111,1.625,19.0,2.31618,No center,human-vs-human,9,5,,
45,10.0,0.0049999,0.19999,0.019444,1.0426,1.0,0.96534,2.0556,15.0,2.10366,No center,human-vs-human,10,1,,
46,7.0,0.001,0.2,0.02,1.0,0.8,0.3,2.5,15.0,2.86708,No center,human-vs-human,10,2,,
47,9.9996,0.0012089,0.389,0.01,1.3695,0.5,0.625,1.625,11.0,1.61584,No center,human-vs-human,10,3,,
48,5.5077,0.001,0.20003,0.020002,1.0001,1.0001,0.39994,2.4999,15.001,2.26169,No center,human-vs-human,10,4,,
49,9.9999,0.003391,0.25523,0.02,1.0,1.0,0.3,2.5,15.0,2.62933,No center,human-vs-human,10,5,,
50,2.431,0.001,0.16358,0.020185,1.0081,0.99074,0.29504,3.5208,15.074,2.1604400000000004,No center,human-vs-human,11,1,,
51,8.1454,0.001,0.21785,0.018394,1.0,1.0,0.3,2.5,15.0,1.9398,No center,human-vs-human,11,2,,
52,7.9035,0.0080135,0.2316,0.02997,0.8902,0.98031,0.33271,3.6679,21.009,2.12931,No center,human-vs-human,11,3,,
53,4.8184,0.0019061,0.11031,0.020001,2.0,0.99995,0.64049,2.2665,15.0,1.98844,No center,human-vs-human,11,4,,
54,7.0,0.002,0.2,0.01,1.0,1.111,0.5,3.5,15.0,1.89948,No center,human-vs-human,11,5,,
55,10.0,0.0021077,0.2,0.02,1.0,0.8,0.6,2.5,8.1021,2.0200699999999996,No center,human-vs-human,12,1,,
56,7.0754,0.001,0.20589,0.02,1.0,1.0,1.35,2.5,15.0,1.66768,No center,human-vs-human,12,2,,
57,7.0,0.01,0.2,0.02,1.1667,0.56147,0.6,2.5,15.0,2.04417,No center,human-vs-human,12,3,,
58,9.9999,0.001,0.30427,0.016099,0.91034,0.96448,0.37234,2.5745,14.66,2.47659,No center,human-vs-human,12,4,,
59,10.0,0.001,0.3,0.021556,0.75648,0.39442,0.3,3.3333,15.0,2.1208199999999997,No center,human-vs-human,12,5,,
60,2.55,0.018944,0.2,0.02425,1.0,1.0,0.3,3.5,15.0,2.0991500000000003,No center,human-vs-human,13,1,,
61,3.0,0.01,0.2,0.02,1.0,1.0,0.3,2.5,15.0,2.20964,No center,human-vs-human,13,2,,
62,5.0,0.005,0.2,0.02,1.0,1.0,0.3,2.5,15.0,2.5798699999999997,No center,human-vs-human,13,3,,
63,1.7894,0.001,0.2,0.022379,1.1444,0.8,0.3,2.5,15.0,2.25049,No center,human-vs-human,13,4,,
64,3.2533,0.020058,0.092536,0.01,0.99855,1.0017,0.39892,2.4971,0.61302,2.5578700000000003,No center,human-vs-human,13,5,,
65,3.6143,0.005,0.19121,0.02,1.3422,0.81598,0.3,2.5,15.0,1.6716799999999998,No center,human-vs-human,14,1,,
66,5.167,0.001,0.2,0.02,2.0,0.99999,0.55556,2.5,16.667,2.36587,No center,human-vs-human,14,2,,
67,3.4087,0.0082514,0.2,0.02,1.0,1.0,0.3,3.3333,8.0338,2.17421,No center,human-vs-human,14,3,,
68,5.9165,0.0051355,0.30408,0.020645,1.9807,0.78636,0.32786,2.7348,-36.195,2.10811,No center,human-vs-human,14,4,,
69,2.9485,0.006602,0.4,0.014444,1.068,1.009,0.3,3.3333,15.0,1.66541,No center,human-vs-human,14,5,,
70,3.1395,0.0019116,0.23564,0.033179,0.96537,0.80334,1.3764,5.1715,15.317,1.6671799999999997,No center,human-vs-human,15,1,,
71,5.4632,0.0023446,0.17367,0.02049,0.40901,0.93993,1.2698,3.4553,14.057,1.6770799999999997,No center,human-vs-human,15,2,,
72,3.8733,0.01,0.2,0.03,1.0,1.0,1.8258,3.5,13.333,1.78934,No center,human-vs-human,15,3,,
73,3.9877,0.0025017,0.19396,0.019375,0.55331,1.0384,0.65298,3.4223,29.187,2.4355,No center,human-vs-human,15,4,,
74,8.0017,0.001,0.15447,0.041827,0.50019,1.1115,1.0496,3.6914,13.052,2.25535,No center,human-vs-human,15,5,,
75,3.5759,0.001,0.1599,0.01,1.0,0.80246,0.53678,2.6284,13.365,2.4717599999999997,No center,human-vs-human,16,1,,
76,4.1833,0.001,0.2,0.02,1.0396,0.71213,0.3,2.5,15.0,2.23454,No center,human-vs-human,16,2,,
77,4.9763,0.001,0.27888,0.021992,1.2642,0.94185,0.47579,2.3982,8.1698,1.5139500000000001,No center,human-vs-human,16,3,,
78,4.672,0.0066361,0.22701,0.022115,1.0852,0.79688,0.36332,3.02,15.779,1.9044900000000002,No center,human-vs-human,16,4,,
79,5.1447,0.001,0.2,0.01,0.95833,1.0,1.0,3.5,15.0,1.54723,No center,human-vs-human,16,5,,
80,10.0,0.0090343,0.22587,0.01,1.0,0.94622,0.3,1.9444,15.0,1.96723,No center,human-vs-human,17,1,,
81,5.2933,0.0046397,0.22444,0.017538,0.80828,0.87523,0.21898,3.5274,14.002,2.7251,No center,human-vs-human,17,2,,
82,6.019,0.01,0.1,0.02,1.0,1.0,0.3,2.5,15.0,2.67128,No center,human-vs-human,17,3,,
83,10.0,0.0049986,0.21855,0.01,1.0001,0.99982,0.44433,2.4997,15.001,2.2629099999999998,No center,human-vs-human,17,4,,
84,5.0,0.005,0.4,0.02,1.0,1.0,0.3,2.5,15.0,2.44836,No center,human-vs-human,17,5,,
85,6.4411,0.0044441,0.18611,0.040182,0.50156,0.99689,1.2002,1.8377,15.53,1.92871,No center,human-vs-human,18,1,,
86,6.0212,0.011667,0.25103,0.02,0.5,0.82575,1.0,3.3333,7.3526,2.37155,No center,human-vs-human,18,2,,
87,4.1835,0.0049997,0.29996,0.016666,0.49996,0.99993,0.50003,2.5001,15.001,2.4593100000000003,No center,human-vs-human,18,3,,
88,5.0,0.01,0.1,0.02,1.0,1.0,1.0,2.5,15.0,2.5283100000000003,No center,human-vs-human,18,4,,
89,6.2896,0.010009,0.20736,0.02332,1.0004,0.63958,0.30032,2.5008,14.998,2.77163,No center,human-vs-human,18,5,,
90,5.039,0.001,0.16518,0.01,0.93831,1.1236,0.37945,4.0464,14.022,1.7959,No center,human-vs-human,19,1,,
91,3.0,0.005,0.0,0.024312,0.91659,0.90251,0.2348,3.5,20.323,1.91665,No center,human-vs-human,19,2,,
92,5.7969,0.001,0.1,0.018942,0.99989,0.931,0.30007,5.1377,15.001,1.4435,No center,human-vs-human,19,3,,
93,6.9278,0.001,0.2,0.017927,0.99758,0.95194,0.6,2.8423,15.0,1.43635,No center,human-vs-human,19,4,,
94,3.5762,0.001,0.2,0.031667,0.91742,1.0,0.66667,4.4444,13.085,0.8824440000000001,No center,human-vs-human,19,5,,
95,3.0,0.01,0.2,0.02,1.0,1.1351,0.3,2.5,15.0,1.9171599999999998,No center,human-vs-human,20,1,,
96,5.0,0.001,0.2,0.02,1.0,1.0,0.6,2.5,15.0,1.96618,No center,human-vs-human,20,2,,
97,2.67,0.001,0.094453,0.016296,0.86877,1.0001,0.35016,4.0231,14.999,2.13933,No center,human-vs-human,20,3,,
98,6.425,0.001,0.31667,0.01,1.0,1.0,0.6,3.3333,15.0,2.03108,No center,human-vs-human,20,4,,
99,3.0,0.001,0.1,0.03,1.0,1.0,0.3,2.7773,15.0,1.4875300000000002,No center,human-vs-human,20,5,,
100,2.7544,0.0017676,0.069072,0.01,0.5,1.108,0.029562,3.5,36.667,1.42697,No center,human-vs-human,21,1,,
101,10.0,0.001,0.084992,0.017528,0.60597,0.75769,0.24325,3.8822,14.011,1.7767199999999999,No center,human-vs-human,21,2,,
102,7.0,0.001,0.1,0.023333,1.0,1.0,0.3,2.5,8.5114,1.54863,No center,human-vs-human,21,3,,
103,2.6038,0.001,0.051852,0.019955,0.82759,1.0043,0.33333,3.1044,20.0,1.7944100000000003,No center,human-vs-human,21,4,,
104,6.7915,0.0017733,0.082704,0.033459,0.37237,0.91352,0.34534,3.6946,15.692,1.53317,No center,human-vs-human,21,5,,
105,10.0,0.005,0.2,0.01,0.58902,1.4175,-0.16394,2.5,50.367,2.50614,No center,human-vs-human,22,1,,
106,3.7295,0.001,0.19156,0.027629,0.75516,1.1498,0.53524,2.4999,18.334,1.7253,No center,human-vs-human,22,2,,
107,2.9995,0.001,0.22239,0.027007,1.0002,1.1158,0.29992,2.5004,14.999,1.6062699999999999,No center,human-vs-human,22,3,,
108,5.0,0.001,0.29573,0.020601,0.75,2.0,-0.4278,3.0459,16.667,1.78211,No center,human-vs-human,22,4,,
109,2.9992,0.001,0.099986,0.019992,0.79879,1.0004,0.30019,2.5007,14.997,1.93983,No center,human-vs-human,22,5,,
110,0.1,0.025977,0.22102,0.023146,0.86238,1.1573,0.40223,2.7752,16.258,1.71709,No center,human-vs-human,23,1,,
111,1.0577,0.0085744,0.1078,0.02,0.5,1.3333,0.33475,3.5,15.0,2.2717099999999997,No center,human-vs-human,23,2,,
112,2.2127,0.02,0.1,0.03,1.0,1.0,0.3,3.5,15.0,2.3852,No center,human-vs-human,23,3,,
113,1.261,0.001,0.15014,0.023203,0.80373,1.1601,0.19592,2.7802,13.719,1.70682,No center,human-vs-human,23,4,,
114,0.1,0.005,0.2,0.02,1.0,1.0,0.21598,2.5,15.0,1.8421399999999999,No center,human-vs-human,23,5,,
115,0.1,0.001,0.36066,0.030068,0.25,1.5034,0.58799,1.6201,19.027,2.18227,No center,human-vs-human,24,1,,
116,2.4601,0.01,0.33951,0.03,1.0,0.8,0.5,2.5,10.0,2.7084200000000003,No center,human-vs-human,24,2,,
117,2.5163,0.013044,0.46779,0.019997,0.99988,0.99984,0.3001,2.4997,15.001,2.40873,No center,human-vs-human,24,3,,
118,4.7505,0.001,0.3,0.17708,0.625,1.0,0.3,3.7778,15.0,2.89932,No center,human-vs-human,24,4,,
119,3.0,0.0050025,0.59973,0.014799,0.97779,0.99958,0.29973,4.9993,15.003,2.6827300000000003,No center,human-vs-human,24,5,,
120,2.9799,0.001,0.32744,0.045,0.71559,0.72466,0.38889,2.5,15.0,1.7581600000000002,No center,human-vs-human,25,1,,
121,5.0,0.005,0.19539,0.02,1.0,1.0,0.85418,2.5,10.0,3.1346700000000003,No center,human-vs-human,25,2,,
122,3.0,0.001,0.38266,0.023333,1.0,0.87593,0.3,2.5,15.0,2.0065,No center,human-vs-human,25,3,,
123,7.7924,0.011667,0.1,0.02,0.99999,0.52897,0.57777,3.5404,5.4118,2.33885,No center,human-vs-human,25,4,,
124,3.0,0.001,0.16445,0.02,0.99999,0.8,0.3,1.8403,15.0,1.9122,No center,human-vs-human,25,5,,
125,9.9998,0.0046653,0.1332,0.019618,0.77039,0.99873,0.33251,2.5717,14.054,1.82605,No center,human-vs-human,26,1,,
126,3.0,0.01,0.2,0.02,1.0,1.0,0.3,2.5,15.0,1.68217,No center,human-vs-human,26,2,,
127,7.0573,0.0041234,0.088864,0.041991,0.43402,1.0332,0.32157,2.2287,15.265,2.61733,No center,human-vs-human,26,3,,
128,1.3634,0.02037,0.2039,0.020195,0.99194,0.99026,0.29367,2.4829,12.406,2.04582,No center,human-vs-human,26,4,,
129,4.5861,0.001,0.28246,0.041304,0.76948,1.0217,0.31412,2.462,15.174,2.15803,No center,human-vs-human,26,5,,
130,9.9999,0.0050007,0.099983,0.02,0.49996,0.99995,0.29995,2.5002,14.999,1.91201,No center,human-vs-human,27,1,,
131,3.1667,0.001,0.23333,0.02,0.45833,1.0,0.3,2.5,6.7895,1.66052,No center,human-vs-human,27,2,,
132,3.0,0.001,0.3,0.02,1.0,1.0,0.4,2.5,15.0,1.38836,No center,human-vs-human,27,3,,
133,9.7449,0.001,0.099998,0.021484,0.51853,1.475,0.16689,2.5932,13.481,2.97275,No center,human-vs-human,27,4,,
134,4.7991,0.001,0.0,0.02,1.0,1.0,0.3,2.5,15.0,2.9031700000000003,No center,human-vs-human,27,5,,
135,3.0,0.0021811,0.1797,0.01,1.0,1.0,0.3,3.0298,30.0,1.7389199999999998,No center,human-vs-human,28,1,,
136,9.9999,0.001,0.0,0.02,1.1073,1.1861,0.3,2.5,15.0,2.1991899999999998,No center,human-vs-human,28,2,,
137,7.1869,0.0063818,0.10452,0.038259,1.3193,0.61834,0.26579,3.9646,16.652,1.6558,No center,human-vs-human,28,3,,
138,6.0,0.0063334,0.16667,0.023445,1.0,1.0,0.1596,3.3333,20.0,2.03469,No center,human-vs-human,28,4,,
139,7.0718,0.001,0.0,0.0201,0.99777,0.98183,-0.26867,2.5318,6.7118,1.28985,No center,human-vs-human,28,5,,
140,5.5243,0.014121,0.6,0.02294,1.0532,0.73224,0.23297,4.6667,30.0,2.60552,No center,human-vs-human,29,1,,
141,3.6371,0.0086906,0.32067,0.029222,0.59656,1.4611,0.6003,1.6915,10.605,2.4857400000000003,No center,human-vs-human,29,2,,
142,7.0,0.01,0.2,0.02,1.0,1.0,0.3,2.5,-58.6,2.5461,No center,human-vs-human,29,3,,
143,6.019,0.01075,0.40049,0.020833,1.3646,0.95833,0.27292,2.4271,15.19,2.7682100000000003,No center,human-vs-human,29,4,,
144,3.0458,0.010394,0.29241,0.01953,1.0206,0.97833,0.86931,2.0611,15.188,2.52621,No center,human-vs-human,29,5,,
145,4.0684,0.0095151,0.32093,0.030771,1.7454,0.29179,0.72417,1.7073,19.551,2.00073,No center,human-vs-human,30,1,,
146,4.2856,0.001,0.32857,0.019837,1.0071,0.79561,0.2947,2.4857,14.935,2.5617400000000004,No center,human-vs-human,30,2,,
147,5.0266,0.0039027,0.60922,0.01,1.6237,1.0925,0.29078,3.3582,15.113,2.2905,No center,human-vs-human,30,3,,
148,3.7154,0.0054317,0.17647,0.022431,1.1064,0.65103,0.41626,2.7127,15.973,2.41871,No center,human-vs-human,30,4,,
149,6.6927,0.0095175,0.34226,0.01,1.6424,0.82674,0.49938,2.4991,14.992,2.3078699999999994,No center,human-vs-human,30,5,,
150,5.0,0.001,0.1,0.03,1.0,1.0,0.3,3.5,10.0,1.41852,No center,human-vs-human,31,1,,
151,5.5215,0.0087215,0.071418,0.020197,0.78761,1.2355,0.14877,6.3412,24.543,1.6985699999999997,No center,human-vs-human,31,2,,
152,5.5239,0.0012756,0.10002,0.020005,1.1005,0.90374,0.35126,3.4994,14.998,1.64832,No center,human-vs-human,31,3,,
153,3.3941,0.001,0.099741,0.019974,0.99995,0.80033,0.50097,3.4121,15.01,1.5075200000000002,No center,human-vs-human,31,4,,
154,7.0917,0.0028033,0.066379,0.01,1.0536,0.99994,0.064301,4.764,16.35,1.517,No center,human-vs-human,31,5,,
155,5.0,0.005,0.15283,0.017892,0.5,1.0972,0.6,5.0,15.0,1.81256,No center,human-vs-human,32,1,,
156,5.0317,0.001,0.074268,0.01,0.43315,1.6943,0.66554,3.5375,12.761,1.21217,No center,human-vs-human,32,2,,
157,10.0,0.001,0.0,0.02037,1.0,1.0,0.2874,2.6417,15.0,1.48093,No center,human-vs-human,32,3,,
158,7.5541,0.001211,0.12485,0.031999,0.42583,1.1403,0.45862,2.6879,10.772,1.32864,No center,human-vs-human,32,4,,
159,10.0,0.001,6.0555e-06,0.014806,0.5,1.4317,0.6,2.5,30.0,1.7949099999999998,No center,human-vs-human,32,5,,
160,6.8107,0.001,0.2,0.02,0.99999,0.86904,0.3,7.7639,15.0,1.83249,No center,human-vs-human,33,1,,
161,3.2207,0.0054821,0.18144,0.016371,0.95202,1.0957,0.42549,7.647,109.8,2.12335,No center,human-vs-human,33,2,,
162,2.55,0.001,0.18094,0.02,1.0,0.91407,0.3,7.4148,15.0,1.8643899999999998,No center,human-vs-human,33,3,,
163,4.4178,0.001,0.22992,0.01722,0.52761,0.83033,0.46888,7.304,37.33,1.91207,No center,human-vs-human,33,4,,
164,3.4879,0.009888,0.20241,0.016852,0.9951,1.0062,0.29935,6.9874,15.05,1.8470399999999998,No center,human-vs-human,33,5,,
165,5.0,0.0014613,0.2,0.01,1.1504,1.0,0.15621,2.5,15.0,1.3489900000000001,No center,human-vs-human,34,1,,
166,2.8389,0.001,0.1,0.02,1.0,0.99999,0.19477,2.5,15.0,1.9492599999999995,No center,human-vs-human,34,2,,
167,4.5379,0.001,0.1142,0.01,0.98095,1.1234,0.050315,2.7638,15.976,1.61224,No center,human-vs-human,34,3,,
168,7.5278,0.001,0.2,0.03,1.0,1.4151,0.3,2.5,15.0,1.7459400000000003,No center,human-vs-human,34,4,,
169,4.1702,0.001,0.1804,0.02,1.0495,1.3333,0.2338,3.5804,17.211,1.93195,No center,human-vs-human,34,5,,
170,4.8207,0.001,0.19048,0.01,0.98312,1.0619,0.13765,2.4481,28.786,1.5947,No center,human-vs-human,35,1,,
171,2.9619,0.001,0.11596,0.033194,0.93154,1.0782,0.35163,3.3203,15.639,1.74842,No center,human-vs-human,35,2,,
172,8.0,0.001,0.069533,0.035,1.0556,1.1153,0.3,2.6578,20.0,2.02597,No center,human-vs-human,35,3,,
173,7.0,0.001,0.0,0.02,1.0,1.0,0.3,2.5,8.3109,1.5822299999999998,No center,human-vs-human,35,4,,
174,9.9999,0.0016665,0.17805,0.020715,0.62488,1.9998,0.6001,2.7483,16.957,2.04828,No center,human-vs-human,35,5,,
175,2.9976,0.001,0.10038,0.01,0.86792,0.79828,0.29876,2.4967,14.985,2.21938,No center,human-vs-human,36,1,,
176,4.3207,0.001,0.27579,0.033809,1.0087,1.1068,0.29475,3.4777,14.921,1.4978799999999999,No center,human-vs-human,36,2,,
177,3.0,0.001,0.16667,0.022072,1.0,0.94545,0.6,2.5,30.0,1.9992099999999997,No center,human-vs-human,36,3,,
178,9.9999,0.0037507,0.23464,0.03417,1.0564,1.0,0.6,2.5,15.0,1.9770800000000002,No center,human-vs-human,36,4,,
179,3.4995,0.001,0.13079,0.01,1.0,1.0,0.3,2.8073,15.0,1.8414899999999998,No center,human-vs-human,36,5,,
180,3.0,0.0058333,0.2,0.02942,1.0,0.83988,0.3,2.5,15.0,2.7290300000000003,No center,human-vs-human,37,1,,
181,5.0,0.013333,0.1963,0.02,1.0,1.0,0.36621,2.5,15.0,2.32347,No center,human-vs-human,37,2,,
182,9.8407,0.010074,0.30319,0.019938,2.0139,0.8,0.69267,2.5,16.667,1.9620700000000002,No center,human-vs-human,37,3,,
183,7.3891,0.020537,0.27825,0.016824,1.9659,1.3192,0.48941,3.5318,19.887,2.0791200000000005,No center,human-vs-human,37,4,,
184,6.5626,0.0077319,0.1305,0.019264,1.4149,0.59635,0.44721,2.5445,17.176,2.5183400000000002,No center,human-vs-human,37,5,,
185,6.9999,0.013394,0.16674,0.019996,0.80576,-0.73747,0.66651,3.4995,14.998,1.9985400000000002,No center,human-vs-human,38,1,,
186,5.1323,0.0072881,0.20018,0.019986,0.37482,0.31782,1.6559,2.7524,9.996,2.2083899999999996,No center,human-vs-human,38,2,,
187,4.9941,0.018959,0.29921,0.020007,0.74769,-0.50333,1.0295,3.3368,9.9889,2.63097,No center,human-vs-human,38,3,,
188,6.8319,0.003,0.29166,0.01,1.0,-0.40458,1.0,3.1246,8.4326,2.66135,No center,human-vs-human,38,4,,
189,3.3534,0.01172,0.34972,0.034457,0.6132,-0.13371,1.5319,2.8634,10.459,1.79936,No center,human-vs-human,38,5,,
190,6.301,0.001,0.30382,0.029999,0.91415,1.334,1.3504,2.499,33.339,2.0634400000000004,No center,human-vs-human,39,1,,
191,0.1,0.013756,0.1148,0.02,0.56313,1.0424,0.44437,2.4998,20.001,1.9816099999999999,No center,human-vs-human,39,2,,
192,8.2455,0.001,0.14974,0.02,0.93716,1.6667,0.3,2.3702,15.0,2.1723399999999997,No center,human-vs-human,39,3,,
193,3.0,0.005,0.10651,0.02,1.0,0.99999,0.99999,1.8494,15.0,2.09085,No center,human-vs-human,39,4,,
194,5.1414,0.0105,0.10833,0.020833,1.0365,1.0417,1.0625,1.5879,11.409,2.15667,No center,human-vs-human,39,5,,
195,3.0999,0.005,0.14838,0.020817,0.97272,1.0,0.4,2.5,20.0,1.90139,No center,human-vs-human,40,1,,
196,5.0,0.014576,0.2,0.02,1.0,1.0,0.3,2.5,15.0,1.7897500000000002,No center,human-vs-human,40,2,,
197,3.0,0.0095,0.16155,0.01,1.0,0.99999,0.57777,2.8889,15.0,2.49723,No center,human-vs-human,40,3,,
198,4.496,0.0064015,0.1,0.02,1.0,1.5,0.0,2.5,15.0,2.4617,No center,human-vs-human,40,4,,
199,1.0667,0.031111,0.021371,0.02884,0.58275,1.3333,0.3,3.3334,15.0,1.4419499999999998,No center,human-vs-human,40,5,,
200,1.594,0.001,0.21111,0.040728,1.0,1.0,0.3,3.5,20.0,1.8454800000000002,No center,generalization,1,1,,
201,4.539,0.001,0.31265,0.024364,0.6724,1.9489,0.25326,7.9996,13.378,1.5872600000000001,No center,generalization,1,2,,
202,2.4588,0.001,0.14033,0.03,0.90206,1.1732,0.4,3.5,37.202,1.81131,No center,generalization,1,3,,
203,4.6371,0.001,0.077723,0.019803,0.80454,1.0356,-0.00030321,3.4986,14.995,2.1795,No center,generalization,1,4,,
204,2.591,0.001,0.085648,0.019722,0.88715,1.1269,0.30263,3.3576,30.111,1.7438099999999999,No center,generalization,1,5,,
205,7.2751,0.001,0.1238,0.02,1.0023,1.0,0.3,2.5,15.0,1.22992,No center,generalization,2,1,,
206,4.2926,0.001,0.0,0.01,1.0143,0.99999,0.3,2.5,15.0,1.9033200000000001,No center,generalization,2,2,,
207,7.4225,0.001,0.20146,0.022617,1.1447,1.5263,0.39764,2.751,14.82,1.3858899999999998,No center,generalization,2,3,,
208,5.0,0.001,0.13576,0.02,1.0343,1.0,0.3,3.3333,30.0,1.47852,No center,generalization,2,4,,
209,2.8386,0.001,0.0,0.02298,0.99988,0.99986,0.29991,1.4999,14.999,1.6927400000000001,No center,generalization,2,5,,
210,3.0,0.01326,0.2,0.018858,1.0,0.81149,0.44444,2.7778,20.0,2.04971,No center,generalization,3,1,,
